member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,baseline_depletion_cfs,baseline_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
gen=31_member=5217_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,4.389662020493121,4.210337979506878,3.940880276296,4.659119723704,0.4487817441971216,-0.448781744197122,0.448781744197122,0.448781744197122
gen=42_member=7215_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.5775707143011117,5.022429285698888,3.175829157195778,5.424170842804221,0.40174155710533377,-0.4017415571053329,0.4017415571053329,0.4017415571053329
gen=37_member=6211_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,20.6564564,20.656455308041814,99.2689845080418,1.01369,1.203464861897211,7.396535138102789,1.0136914070123024,7.586308592987697,0.1897734548849086,-0.18977345488490815,0.18977345488490815,0.18977345488490815
gen=40_member=6803_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280124,2.72359,3.087075407307988,5.512924592692013,2.723594315576165,5.876405684423834,0.36348109173182275,-0.3634810917318214,0.3634810917318214,0.3634810917318214
gen=30_member=5155_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,3.218432470301615,5.381567529698385,2.848031611013018,5.751968388986981,0.3704008592885968,-0.3704008592885959,0.3704008592885959,0.3704008592885959
gen=32_member=5405_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,27.8664872,27.86653650330677,106.47906570330676,1.47179,1.7232463937620217,6.876753606237978,1.4717926599847913,7.128207340015209,0.25145373377723046,-0.2514537337772307,0.2514537337772307,0.2514537337772307
gen=37_member=6224_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969293,3.32624,3.741327100424939,4.85867289957506,3.326237167132866,5.273762832867133,0.415089933292073,-0.415089933292073,0.415089933292073,0.415089933292073
gen=36_member=6188_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,26.5450604,26.54503702240775,105.15756622240777,1.34227,1.5751575454574425,7.024842454542557,1.342270068175498,7.257729931824501,0.23288747728194448,-0.23288747728194448,0.23288747728194448,0.23288747728194448
gen=44_member=7508_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.030844,35.030748929325185,113.64327812932515,3.22133,3.628508113622073,4.971491886377926,3.2213251018364017,5.378674898163598,0.4071830117856714,-0.40718301178567184,0.40718301178567184,0.40718301178567184
gen=48_member=8233_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.6763692,34.67641402474263,113.28894322474264,3.06245,3.452223127771917,5.147776872228082,3.0624463998642413,5.537553600135759,0.3897767279076758,-0.3897767279076767,0.3897767279076767,0.3897767279076767
gen=27_member=4602_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.441253242185776,6.158746757814224,2.1273719794302,6.4726280205698,0.3138812627555758,-0.3138812627555767,0.3138812627555767,0.3138812627555767
gen=34_member=5714_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.7767510530951216,4.823248946904878,3.3745240137867936,5.225475986213207,0.40222703930832804,-0.4022270393083298,0.4022270393083298,0.4022270393083298
gen=33_member=5592_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.7987798485419253,5.801220151458074,2.4600901846108965,6.139909815389103,0.33868966393102884,-0.33868966393102884,0.33868966393102884,0.33868966393102884
gen=46_member=7897_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979496,3.05438,3.4414763965015056,5.158523603498495,3.054383085197773,5.545616914802227,0.3870933113037327,-0.38709331130373137,0.38709331130373137,0.38709331130373137
gen=44_member=7516_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,4.18920041872307,4.41079958127693,3.753768229615384,4.846231770384616,0.435432189107686,-0.43543218910768644,0.43543218910768644,0.43543218910768644
gen=47_member=8023_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.075776,36.0756878960716,114.68821709607164,3.73629,4.170484238650404,4.429515761349595,3.736287275768742,4.863712724231258,0.43419696288166243,-0.43419696288166243,0.43419696288166243,0.43419696288166243
gen=43_member=7367_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.8665668,35.86655852747779,114.4790877274778,3.64645,4.080177975330727,4.519822024669272,3.646452731121315,4.953547268878685,0.43372524420941216,-0.4337252442094126,0.4337252442094126,0.4337252442094126
gen=41_member=6969_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,3.198429844711458,5.401570155288542,2.817733638390992,5.782266361609008,0.38069620632046597,-0.38069620632046686,0.38069620632046686,0.38069620632046686
gen=34_member=5825_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,21.68730744,21.6872977704652,100.2998269704652,1.03166,1.2283386832674874,7.371661316732512,1.031660987734052,7.568339012265948,0.1966776955334355,-0.1966776955334364,0.1966776955334364,0.1966776955334364
gen=40_member=6799_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.594157092187017,5.005842907812983,3.189877173659776,5.410122826340224,0.4042799185272412,-0.40427991852724077,0.40427991852724077,0.40427991852724077
gen=36_member=6120_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,4.120639240740472,4.479360759259528,3.6891823362554974,4.910817663744501,0.4314569044849743,-0.431456904484973,0.431456904484973,0.431456904484973
gen=43_member=7295_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.882817169598901,4.717182830401098,3.462616051819169,5.137383948180831,0.4202011177797318,-0.4202011177797331,0.4202011177797331,0.4202011177797331
gen=37_member=6202_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,29.7656344,29.765572548609317,108.37810174860932,1.7877,2.066690242553216,6.533309757446784,1.7876984758523486,6.812301524147651,0.27899176670086745,-0.2789917667008668,0.2789917667008668,0.2789917667008668
gen=41_member=6991_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,4.366486268268321,4.233513731731678,3.918116555580912,4.681883444419088,0.44836971268740955,-0.44836971268741,0.44836971268741,0.44836971268741
gen=34_member=5786_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.9844235795276415,4.615576420472358,3.5555964069787223,5.044403593021277,0.4288271725489192,-0.4288271725489192,0.4288271725489192,0.4288271725489192
gen=46_member=7820_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196416,3.63264,4.063290162445167,4.536709837554833,3.63264191044118,4.96735808955882,0.43064825200398715,-0.43064825200398715,0.43064825200398715,0.43064825200398715
gen=49_member=8399_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,4.056443305217413,4.543556694782587,3.626218563359731,4.973781436640269,0.4302247418576819,-0.4302247418576819,0.4302247418576819,0.4302247418576819
gen=34_member=5808_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.4961996,36.496093279758526,115.10862247975852,3.95771,4.403496747142782,4.196503252857218,3.957705212678139,4.642294787321861,0.44579153446464304,-0.44579153446464304,0.44579153446464304,0.44579153446464304
gen=43_member=7329_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717248,3.19666,3.6016226067289367,4.998377393271063,3.196664946537503,5.403335053462497,0.40495766019143353,-0.40495766019143353,0.40495766019143353,0.40495766019143353
gen=42_member=7088_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072273,3.60323,4.03336780555815,4.5666321944418495,3.603231967757983,4.9967680322420165,0.43013583780016695,-0.43013583780016695,0.43013583780016695,0.43013583780016695
gen=45_member=7708_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,3.109721911606877,5.490278088393122,2.742898734192789,5.857101265807211,0.366823177414088,-0.3668231774140889,0.3668231774140889,0.3668231774140889
gen=32_member=5495_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,25.9223344,25.92224315458362,104.5347723545836,1.29931,1.5297152215188532,7.070284778481146,1.2993111659258398,7.30068883407416,0.23040405559301336,-0.2304040555930138,0.2304040555930138,0.2304040555930138
gen=41_member=6992_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,4.041744377463639,4.558255622536361,3.612529890918069,4.987470109081931,0.4292144865455696,-0.42921448654557004,0.42921448654557004,0.42921448654557004
gen=44_member=7474_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089043,3.50006,3.926045625365048,4.673954374634953,3.500060004864631,5.099939995135369,0.4259856205004171,-0.4259856205004162,0.4259856205004162,0.4259856205004162
gen=38_member=6529_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381855,3.04111,3.4270090434059632,5.172990956594036,3.041111755454159,5.558888244545841,0.3858972879518041,-0.38589728795180456,0.38589728795180456,0.38589728795180456
gen=38_member=6418_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.4430976,34.44301031817496,113.05553951817495,2.97833,3.3568769944006607,5.2431230055993385,2.978329086001256,5.621670913998743,0.3785479083994048,-0.3785479083994048,0.3785479083994048,0.3785479083994048
gen=42_member=7193_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,33.445622,33.44556490244684,112.05809410244684,2.62386,2.9786056226984434,5.621394377301556,2.6238571418490007,5.976142858150999,0.35474848084944277,-0.35474848084944366,0.35474848084944366,0.35474848084944366
gen=40_member=6846_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167888,2.5122,2.857987608629116,5.742012391370883,2.5121954424954005,6.087804557504599,0.34579216613371555,-0.345792166133716,0.345792166133716,0.345792166133716
gen=42_member=7137_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,31.7997984,31.799870105395676,110.41239930539568,2.16651,2.4826697915516625,6.117330208448337,2.166508641055657,6.433491358944343,0.31616115049600557,-0.316161150496006,0.316161150496006,0.316161150496006
gen=41_member=6951_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898204,2.16614,2.478234210890725,6.121765789109275,2.1661407021590344,6.433859297840965,0.3120935087316905,-0.3120935087316905,0.3120935087316905,0.3120935087316905
gen=44_member=7514_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.4076724,34.40775328560086,113.02028248560086,2.96984,3.3497924174213383,5.250207582578661,2.969835090773703,5.630164909226297,0.37995732664763526,-0.37995732664763526,0.37995732664763526,0.37995732664763526
gen=26_member=4423_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.7815450714821823,5.818454928517817,2.4442324503270694,6.15576754967293,0.33731262115511296,-0.33731262115511296,0.33731262115511296,0.33731262115511296
gen=30_member=5151_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.297462,36.2973927021264,114.9099219021264,3.85519,4.29591060222036,4.30408939777964,3.855186874041565,4.7448131259584345,0.4407237281787948,-0.4407237281787948,0.4407237281787948,0.4407237281787948
gen=36_member=6144_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.510606,34.510550189225945,113.12307938922596,3.00686,3.3884319901445803,5.211568009855419,3.0068591738707413,5.593140826129258,0.381572816273839,-0.381572816273839,0.381572816273839,0.381572816273839
gen=41_member=6946_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.971351815042243,4.628648184957757,3.5442993418543915,5.055700658145608,0.42705247318785133,-0.42705247318785133,0.42705247318785133,0.42705247318785133
gen=43_member=7239_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075704,3.56889,3.998264301306461,4.601735698693539,3.568889637147474,5.031110362852526,0.42937466415898706,-0.4293746641589866,0.4293746641589866,0.4293746641589866
gen=20_member=3413_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.817069385254685,5.782930614745315,2.476442307505919,6.123557692494081,0.3406270777487661,-0.3406270777487661,0.3406270777487661,0.3406270777487661
gen=35_member=5913_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.2099539469879783,7.390046053012021,1.0163314134959738,7.583668586504026,0.19362253349200453,-0.19362253349200476,0.19362253349200476,0.19362253349200476
gen=47_member=7945_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245688,3.03486,3.419815704837099,5.180184295162901,3.034858216956013,5.565141783043986,0.3849574878810862,-0.38495748788108486,0.38495748788108486,0.38495748788108486
gen=31_member=5214_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150496,3.42253,3.8447404085673553,4.755259591432644,3.42252865851418,5.17747134148582,0.42221175005317546,-0.4222117500531759,0.4222117500531759,0.4222117500531759
gen=35_member=5893_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.9690660051316912,7.630933994868308,0.8132883924956406,7.786711607504359,0.1557776126360506,-0.15577761263605083,0.15577761263605083,0.15577761263605083
gen=42_member=7082_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,3.05973941949453,5.540260580505469,2.698409503554718,5.901590496445281,0.361329915939812,-0.36132991593981156,0.36132991593981156,0.36132991593981156
gen=44_member=7534_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,3.3103548151177384,5.289645184882261,2.9338504123415627,5.6661495876584365,0.3765044027761757,-0.3765044027761757,0.3765044027761757,0.3765044027761757
gen=45_member=7645_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.942888437183383,4.657111562816617,3.516691347333545,5.083308652666455,0.4261970898498384,-0.42619708984983795,0.42619708984983795,0.42619708984983795
gen=39_member=6590_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.5445845774917,4.0554154225083,4.091206726931732,4.508793273068267,0.45337785055996793,-0.45337785055996704,0.45337785055996704,0.45337785055996704
gen=38_member=6398_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001884,3.25449,3.664173398465508,4.935826601534492,3.254489893288976,5.345510106711024,0.40968350517653196,-0.40968350517653196,0.40968350517653196,0.40968350517653196
gen=45_member=7594_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.3103844,36.31039554746737,114.9229247474674,3.8606,4.301412592069783,4.298587407930216,3.860598708949262,4.739401291050738,0.4408138831205215,-0.44081388312052194,0.44081388312052194,0.44081388312052194
gen=48_member=8227_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,3.123567059259646,5.476432940740354,2.7552995004033938,5.844700499596605,0.3682675588562523,-0.3682675588562514,0.3682675588562514,0.3682675588562514
gen=30_member=5150_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,4.401167831368455,4.198832168631545,3.9551744266243625,4.644825573375638,0.44599340474409255,-0.445993404744093,0.445993404744093,0.445993404744093
gen=49_member=8327_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,30.106964,30.10695679161178,108.7194859916118,1.80674,2.089986022011128,6.510013977988871,1.8067379306649052,6.793262069335095,0.283248091346223,-0.2832480913462243,0.2832480913462243,0.2832480913462243
gen=43_member=7261_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,34.4863208,34.48623759426499,113.098766794265,2.98936,3.369038951646749,5.230961048353251,2.989359921162631,5.610640078837369,0.3796790304841182,-0.3796790304841178,0.3796790304841178,0.3796790304841178
gen=36_member=6133_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.8721368,35.87203034437702,114.48455954437703,3.65379,4.085120599775355,4.514879400224645,3.6537904336927274,4.946209566307273,0.4313301660826272,-0.43133016608262764,0.43133016608262764,0.43133016608262764
gen=41_member=6892_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,29.7658572,29.76585730134148,108.37838650134148,1.79322,2.0725377688112108,6.527462231188789,1.7932215884321627,6.806778411567837,0.27931618037904804,-0.27931618037904826,0.27931618037904826,0.27931618037904826
gen=47_member=8012_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,4.13465645015902,4.46534354984098,3.701110964068317,4.898889035931683,0.43354548609070287,-0.4335454860907033,0.4335454860907033,0.4335454860907033
gen=47_member=7966_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,33.7234536,33.72345101193558,112.3359802119356,2.70123,3.0625900822302152,5.537409917769784,2.7012340465738194,5.89876595342618,0.36135603565639585,-0.36135603565639585,0.36135603565639585,0.36135603565639585
gen=49_member=8363_pso,50,Thigh_Slow,"T +10%, S -10%",1.1,0.9,1870.0,0.108,1700.0,0.12,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.859527382542496,4.740472617457503,3.4397528364932968,5.160247163506703,0.41977454604919906,-0.41977454604919995,0.41977454604919995,0.41977454604919995
