member,member_label,pumping_objective_reeval_cfs,expected_shortfall_cfs,probability_below_threshold,risk_aversion,risk_adjusted_score
gen=49_member=8356_pso,gen=49_member=8356_pso,32.88362932713905,0.036711230808139796,0.34303906711029236,1.0,32.84691809633091
gen=33_member=5592_pso,gen=33_member=5592_pso,32.90581117439859,0.03847063104456959,0.35634527700130597,1.0,32.867340543354025
gen=20_member=3413_pso,gen=20_member=3413_pso,32.95461211746549,0.04480467690109433,0.35634527700130597,1.0,32.90980744056439
gen=44_member=7565_pso,gen=44_member=7565_pso,32.97144846847227,0.04584838939801797,0.35634527700130597,1.0,32.92560007907425
gen=49_member=8375_pso,gen=49_member=8375_pso,33.01442462041577,0.048133844715729665,0.35634527700130597,1.0,32.96629077570004
gen=41_member=6995_pso,gen=41_member=6995_pso,33.05810757863159,0.05681009663446765,0.35634527700130597,1.0,33.00129748199713
gen=40_member=6846_pso,gen=40_member=6846_pso,33.07610629167887,0.05889451467601657,0.35634527700130597,1.0,33.01721177700285
gen=31_member=5281_pso,gen=31_member=5281_pso,33.11569694121411,0.06431391784262269,0.35634527700130597,1.0,33.051383023371486
gen=44_member=7522_pso,gen=44_member=7522_pso,33.16311565476033,0.06866786329632886,0.35634527700130597,1.0,33.094447791464006
gen=42_member=7127_pso,gen=42_member=7127_pso,33.183068642146345,0.07693247559112987,0.35634527700130597,1.0,33.10613616655522
gen=31_member=5227_pso,gen=31_member=5227_pso,33.191986899653344,0.08054381137882985,0.35634527700130597,1.0,33.11144308827451
gen=32_member=5391_pso,gen=32_member=5391_pso,33.261505768011496,0.08196823513248735,0.35634527700130597,1.0,33.17953753287901
gen=47_member=7929_pso,gen=47_member=7929_pso,33.27569117913837,0.08500238651066312,0.35634527700130597,1.0,33.190688792627704
gen=29_member=4924_pso,gen=29_member=4924_pso,33.32221023991749,0.08749690728698878,0.35634527700130597,1.0,33.2347133326305
gen=45_member=7577_pso,gen=45_member=7577_pso,33.348578128286576,0.08926508175874777,0.35634527700130597,1.0,33.25931304652783
gen=46_member=7750_pso,gen=46_member=7750_pso,33.35737322320111,0.1030084814935809,0.643654722998694,1.0,33.254364741707526
gen=42_member=7193_pso,gen=42_member=7193_pso,33.44556490244684,0.1079051617450096,0.643654722998694,1.0,33.33765974070183
gen=47_member=8010_pso,gen=47_member=8010_pso,33.48339815320258,0.1150527032363471,0.643654722998694,1.0,33.368345449966235
gen=22_member=3634_pso,gen=22_member=3634_pso,33.48751472965719,0.11519378942235896,0.643654722998694,1.0,33.372320940234836
gen=39_member=6698_pso,gen=39_member=6698_pso,33.52015097310551,0.1250146069326233,0.643654722998694,1.0,33.395136366172885
gen=35_member=5892_pso,gen=35_member=5892_pso,33.6250096550061,0.13812595506411876,0.643654722998694,1.0,33.486883699941984
gen=43_member=7287_pso,gen=43_member=7287_pso,33.64656535247972,0.1459903606085275,0.643654722998694,1.0,33.50057499187119
gen=42_member=7082_pso,gen=42_member=7082_pso,33.697411190937146,0.15761264972047262,0.643654722998694,1.0,33.539798541216676
gen=44_member=7554_pso,gen=44_member=7554_pso,33.71131958774986,0.1576361996105491,0.643654722998694,1.0,33.55368338813931
gen=47_member=7966_pso,gen=47_member=7966_pso,33.72345101193558,0.15943842333335875,0.643654722998694,1.0,33.564012588602225
gen=46_member=7849_pso,gen=46_member=7849_pso,33.7256272553146,0.16839451534816877,0.643654722998694,1.0,33.55723273996643
gen=28_member=4655_pso,gen=28_member=4655_pso,33.73614280489097,0.1695000899480634,0.643654722998694,1.0,33.5666427149429
gen=24_member=4008_pso,gen=24_member=4008_pso,33.76696087691461,0.17206037324938792,0.643654722998694,1.0,33.59490050366522
gen=34_member=5732_pso,gen=34_member=5732_pso,33.7821917262945,0.17219992384709493,0.643654722998694,1.0,33.609991802447404
gen=40_member=6803_pso,gen=40_member=6803_pso,33.822321012801254,0.17438768510558092,0.643654722998694,1.0,33.647933327695675
gen=45_member=7708_pso,gen=45_member=7708_pso,33.85718549462576,0.18768124491220237,0.643654722998694,1.0,33.669504249713555
gen=37_member=6349_pso,gen=37_member=6349_pso,33.862942575484915,0.1879878715188812,0.643654722998694,1.0,33.67495470396604
gen=29_member=4911_pso,gen=29_member=4911_pso,33.86401239624249,0.19453955867054415,0.6569609328897077,1.0,33.669472837571945
gen=48_member=8227_pso,gen=48_member=8227_pso,33.90734269461019,0.19610650000073404,0.6569609328897077,1.0,33.71123619460946
gen=50_member=8489_pso,gen=50_member=8489_pso,33.928075253726064,0.2007558760493537,0.6569609328897077,1.0,33.72731937767671
gen=39_member=6668_pso,gen=39_member=6668_pso,33.933030846740984,0.2069076856672284,0.7552812642385535,1.0,33.72612316107376
gen=30_member=4999_pso,gen=30_member=4999_pso,33.98794532305361,0.22278519340861458,0.8536015955873992,1.0,33.765160129645
gen=33_member=5577_pso,gen=33_member=5577_pso,34.00137781832889,0.234921396692797,0.8536015955873992,1.0,33.76645642163609
gen=41_member=6969_pso,gen=41_member=6969_pso,34.01408910075473,0.24814917904468475,0.866907805478413,1.0,33.76593992171004
gen=31_member=5250_pso,gen=31_member=5250_pso,34.05351185359164,0.25357428371590063,0.866907805478413,1.0,33.79993756987574
gen=35_member=5956_pso,gen=35_member=5956_pso,34.07740547464268,0.2588359661869232,0.866907805478413,1.0,33.81856950845576
gen=30_member=5155_pso,gen=30_member=5155_pso,34.12094915647915,0.2726894706761881,0.866907805478413,1.0,33.84825968580296
gen=47_member=8007_pso,gen=47_member=8007_pso,34.13470291303967,0.2781185715036379,0.866907805478413,1.0,33.85658434153603
gen=27_member=4566_pso,gen=27_member=4566_pso,34.20265674649548,0.29841161156728685,0.866907805478413,1.0,33.90424513492819
gen=36_member=6039_pso,gen=36_member=6039_pso,34.236759922666806,0.30723311050773827,0.866907805478413,1.0,33.92952681215907
gen=42_member=7162_pso,gen=42_member=7162_pso,34.265693983561704,0.3374589461460208,0.8888460367581275,1.0,33.92823503741568
gen=40_member=6783_pso,gen=40_member=6783_pso,34.28795088667764,0.3466548807291649,0.8888460367581275,1.0,33.94129600594848
gen=44_member=7534_pso,gen=44_member=7534_pso,34.34682017838482,0.3483890574113552,0.8888460367581275,1.0,33.998431120973464
gen=31_member=5213_pso,gen=31_member=5213_pso,34.37459988167344,0.3603750644098122,0.8888460367581275,1.0,34.014224817263624
gen=42_member=7123_pso,gen=42_member=7123_pso,34.396745119239434,0.3719803730393016,0.9484803321943077,1.0,34.024764746200134
gen=44_member=7514_pso,gen=44_member=7514_pso,34.40775328560086,0.38199563759529076,0.9484803321943077,1.0,34.02575764800557
gen=38_member=6418_pso,gen=38_member=6418_pso,34.44301031817496,0.38987628238845684,0.9484803321943077,1.0,34.053134035786506
gen=43_member=7261_pso,gen=43_member=7261_pso,34.48623759426499,0.40046246714451206,0.9704185634740223,1.0,34.08577512712048
gen=32_member=5373_pso,gen=32_member=5373_pso,34.49010839919886,0.4063987165789236,0.9704185634740223,1.0,34.08370968261993
gen=46_member=7862_pso,gen=46_member=7862_pso,34.50190548961805,0.4091383156562684,0.9704185634740223,1.0,34.09276717396178
gen=36_member=6144_pso,gen=36_member=6144_pso,34.510550189225945,0.4175717006305327,0.9704185634740223,1.0,34.09297848859541
gen=40_member=6804_pso,gen=40_member=6804_pso,34.528979791643806,0.42726986494244296,0.9704185634740223,1.0,34.10170992670136
gen=34_member=5819_pso,gen=34_member=5819_pso,34.56103873283972,0.43281371878794833,0.9704185634740223,1.0,34.12822501405177
gen=46_member=7810_pso,gen=46_member=7810_pso,34.57406416730866,0.43370396139116285,0.9704185634740223,1.0,34.1403602059175
gen=47_member=7945_pso,gen=47_member=7945_pso,34.610460392456865,0.4449629182122587,0.9704185634740223,1.0,34.1654974742446
gen=38_member=6529_pso,gen=38_member=6529_pso,34.611036113818564,0.45111395830197665,0.9704185634740223,1.0,34.15992215551659
gen=46_member=7897_pso,gen=46_member=7897_pso,34.66001472979494,0.464038402923086,0.9704185634740223,1.0,34.19597632687185
gen=48_member=8233_pso,gen=48_member=8233_pso,34.67641402474263,0.47208321656074026,0.9704185634740223,1.0,34.204330808181886
gen=35_member=5994_pso,gen=35_member=5994_pso,34.68326987798987,0.48553894551316584,0.9704185634740223,1.0,34.19773093247671
gen=48_member=8183_pso,gen=48_member=8183_pso,34.70587203703935,0.4865088423978248,0.9704185634740223,1.0,34.219363194641524
gen=37_member=6216_pso,gen=37_member=6216_pso,34.76111558406628,0.5126203802660781,0.9704185634740223,1.0,34.2484952038002
gen=39_member=6585_pso,gen=39_member=6585_pso,34.78292178056862,0.5174539184305531,0.9704185634740223,1.0,34.26546786213807
gen=50_member=8555_pso,gen=50_member=8555_pso,34.798261721440575,0.5309850534984736,0.9837247733650359,1.0,34.2672766679421
gen=32_member=5452_pso,gen=32_member=5452_pso,34.84753054005696,0.5497281016067755,0.9837247733650359,1.0,34.297802438450184
gen=48_member=8200_pso,gen=48_member=8200_pso,34.89080581472363,0.574683889651351,0.9837247733650359,1.0,34.316121925072274
gen=42_member=7215_pso,gen=42_member=7215_pso,34.92253563470857,0.5831906672652004,0.9837247733650359,1.0,34.33934496744337
gen=40_member=6799_pso,gen=40_member=6799_pso,34.952751930942966,0.597076423979644,0.9970309832560496,1.0,34.35567550696332
gen=43_member=7329_pso,gen=43_member=7329_pso,34.981147257172495,0.6038433808841323,0.9970309832560496,1.0,34.377303876288366
gen=48_member=8171_pso,gen=48_member=8171_pso,34.99403631605541,0.6169035361452371,0.9970309832560496,1.0,34.37713277991017
gen=44_member=7508_pso,gen=44_member=7508_pso,35.030748929325185,0.6283950970258441,0.9970309832560496,1.0,34.40235383229934
gen=47_member=7974_pso,gen=47_member=7974_pso,35.04236881028093,0.638706342322283,0.9970309832560496,1.0,34.40366246795865
gen=38_member=6471_pso,gen=38_member=6471_pso,35.06049322067706,0.6512074891052358,0.9970309832560496,1.0,34.40928573157182
gen=48_member=8165_pso,gen=48_member=8165_pso,35.08459194378328,0.654098949060456,0.9970309832560496,1.0,34.430492994722826
gen=38_member=6398_pso,gen=38_member=6398_pso,35.09741973001883,0.6614174721002551,0.9970309832560496,1.0,34.436002257918574
gen=47_member=8011_pso,gen=47_member=8011_pso,35.12122980345115,0.6709240768376542,0.9970309832560496,1.0,34.45030572661349
gen=41_member=6973_pso,gen=41_member=6973_pso,35.15947657236159,0.6906791128549288,0.9970309832560496,1.0,34.46879745950666
gen=50_member=8464_pso,gen=50_member=8464_pso,35.16929619734085,0.694209535941686,0.9970309832560496,1.0,34.47508666139916
gen=44_member=7543_pso,gen=44_member=7543_pso,35.18705597340057,0.7050730786151116,0.9970309832560496,1.0,34.48198289478545
gen=42_member=7080_pso,gen=42_member=7080_pso,35.21819334968434,0.7196860917239476,0.9970309832560496,1.0,34.49850725796039
gen=37_member=6224_pso,gen=37_member=6224_pso,35.24434680969291,0.7328860661340794,0.9970309832560496,1.0,34.51146074355883
gen=46_member=7783_pso,gen=46_member=7783_pso,35.250884894283324,0.7416360139936605,0.9970309832560496,1.0,34.50924888028966
gen=29_member=4851_pso,gen=29_member=4851_pso,35.264277472776136,0.7464374625027315,0.9970309832560496,1.0,34.5178400102734
gen=45_member=7589_pso,gen=45_member=7589_pso,35.264548182297666,0.7483020574680946,0.9970309832560496,1.0,34.51624612482957
gen=50_member=8579_pso,gen=50_member=8579_pso,35.267503555717184,0.748525756294832,0.9970309832560496,1.0,34.51897779942235
gen=38_member=6478_pso,gen=38_member=6478_pso,35.27857906393331,0.7603005347094872,0.9970309832560496,1.0,34.51827852922382
gen=34_member=5714_pso,gen=34_member=5714_pso,35.289422752427136,0.7815089080183939,1.0,1.0,34.50791384440874
gen=42_member=7200_pso,gen=42_member=7200_pso,35.33222140569574,0.7816768756545648,1.0,1.0,34.55054453004118
gen=50_member=8572_pso,gen=50_member=8572_pso,35.38077037906462,0.7960798667354897,1.0,1.0,34.58469051232913
gen=28_member=4720_pso,gen=28_member=4720_pso,35.38488870745046,0.8044179788091749,1.0,1.0,34.58047072864128
gen=32_member=5467_pso,gen=32_member=5467_pso,35.42529510560696,0.8157141746743537,1.0,1.0,34.60958093093261
gen=50_member=8550_pso,gen=50_member=8550_pso,35.43550778076299,0.8173744529289099,1.0,1.0,34.61813332783408
gen=31_member=5214_pso,gen=31_member=5214_pso,35.44276706150495,0.8290013143786518,1.0,1.0,34.6137657471263
gen=44_member=7456_pso,gen=44_member=7456_pso,35.454985598383615,0.8375901733253697,1.0,1.0,34.61739542505825
gen=46_member=7796_pso,gen=46_member=7796_pso,35.46763029885118,0.8446628218418558,1.0,1.0,34.62296747700932
gen=49_member=8363_pso,gen=49_member=8363_pso,35.477807888172215,0.8462867436080006,1.0,1.0,34.63152114456422
gen=50_member=8487_pso,gen=50_member=8487_pso,35.50262187067714,0.8586209054201034,1.0,1.0,34.644000965257035
gen=47_member=7977_pso,gen=47_member=7977_pso,35.50698668092144,0.8618146045146372,1.0,1.0,34.64517207640681
gen=43_member=7295_pso,gen=43_member=7295_pso,35.51686845465705,0.8691747920505072,1.0,1.0,34.64769366260654
gen=40_member=6879_pso,gen=40_member=6879_pso,35.52547804840835,0.8823722764471317,1.0,1.0,34.643105771961224
gen=38_member=6409_pso,gen=38_member=6409_pso,35.558655547749574,0.8917762454360564,1.0,1.0,34.66687930231352
gen=34_member=5724_pso,gen=34_member=5724_pso,35.55966917902097,0.8955089664286547,1.0,1.0,34.664160212592314
gen=38_member=6465_pso,gen=38_member=6465_pso,35.58483752237572,0.9034950918233471,1.0,1.0,34.68134243055238
gen=44_member=7474_pso,gen=44_member=7474_pso,35.60659604089044,0.906505689004323,1.0,1.0,34.70009035188612
gen=45_member=7645_pso,gen=45_member=7645_pso,35.61911037390231,0.9232197812015499,1.0,1.0,34.695890592700756
gen=33_member=5655_pso,gen=33_member=5655_pso,35.630370058555734,0.9236267690730988,1.0,1.0,34.70674328948264
gen=37_member=6347_pso,gen=37_member=6347_pso,35.66303769617801,0.9356464105740584,1.0,1.0,34.72739128560395
gen=41_member=6946_pso,gen=41_member=6946_pso,35.683385394119824,0.9507430548329895,1.0,1.0,34.73264233928683
gen=43_member=7341_pso,gen=43_member=7341_pso,35.69752068422161,0.9541833086782868,1.0,1.0,34.74333737554332
gen=34_member=5786_pso,gen=34_member=5786_pso,35.69845644451818,0.9619743037266733,1.0,1.0,34.73648214079151
gen=48_member=8123_pso,gen=48_member=8123_pso,35.70569359544761,0.9747625363520679,1.0,1.0,34.730931059095546
gen=43_member=7239_pso,gen=43_member=7239_pso,35.72083483075705,0.9752867774591174,1.0,1.0,34.74554805329793
gen=41_member=6986_pso,gen=41_member=6986_pso,35.767651554973604,0.9931164695711563,1.0,1.0,34.77453508540245
gen=42_member=7088_pso,gen=42_member=7088_pso,35.79047148072272,1.009620094226784,1.0,1.0,34.78085138649594
gen=35_member=5978_pso,gen=35_member=5978_pso,35.798046250315835,1.0130868136729625,1.0,1.0,34.78495943664287
gen=41_member=6992_pso,gen=41_member=6992_pso,35.82539989519937,1.0189332203011796,1.0,1.0,34.80646667489819
gen=49_member=8399_pso,gen=49_member=8399_pso,35.85181623963164,1.0326287572884478,1.0,1.0,34.81918748234319
gen=46_member=7820_pso,gen=46_member=7820_pso,35.860377441964175,1.0390528575250626,1.0,1.0,34.82132458443911
gen=43_member=7367_pso,gen=43_member=7367_pso,35.86655852747779,1.0528047639212283,1.0,1.0,34.81375376355656
gen=36_member=6133_pso,gen=36_member=6133_pso,35.87203034437702,1.0601819413644242,1.0,1.0,34.8118484030126
gen=39_member=6611_pso,gen=39_member=6611_pso,35.89623286365389,1.069488610392694,1.0,1.0,34.8267442532612
gen=29_member=4898_pso,gen=29_member=4898_pso,35.92717187396659,1.086550124320093,1.0,1.0,34.8406217496465
gen=36_member=6120_pso,gen=36_member=6120_pso,35.95802982865704,1.0955697080475977,1.0,1.0,34.86246012060944
gen=47_member=8012_pso,gen=47_member=8012_pso,35.984022812402536,1.1074871246263858,1.0,1.0,34.87653568777615
gen=49_member=8311_pso,gen=49_member=8311_pso,36.00733726709178,1.1119473163029459,1.0,1.0,34.89538995078883
gen=36_member=6131_pso,gen=36_member=6131_pso,36.00986073528155,1.114860254789319,1.0,1.0,34.89500048049223
gen=44_member=7539_pso,gen=44_member=7539_pso,36.01086498046887,1.1221285465217674,1.0,1.0,34.8887364339471
gen=48_member=8120_pso,gen=48_member=8120_pso,36.049477181493145,1.1302288609506832,1.0,1.0,34.919248320542465
gen=35_member=6019_pso,gen=35_member=6019_pso,36.06245626130536,1.1367550079248372,1.0,1.0,34.92570125338052
gen=38_member=6490_pso,gen=38_member=6490_pso,36.06985802316135,1.1389099137039058,1.0,1.0,34.93094810945745
gen=47_member=8023_pso,gen=47_member=8023_pso,36.0756878960716,1.1426541613950685,1.0,1.0,34.93303373467653
gen=44_member=7516_pso,gen=44_member=7516_pso,36.10912532430648,1.1601211358335206,1.0,1.0,34.94900418847296
gen=45_member=7737_pso,gen=45_member=7737_pso,36.12613241634489,1.1639140665949375,1.0,1.0,34.96221834974995
gen=34_member=5729_pso,gen=34_member=5729_pso,36.12729970982421,1.16886876134651,1.0,1.0,34.9584309484777
gen=47_member=8066_pso,gen=47_member=8066_pso,36.14526258672567,1.174452696297637,1.0,1.0,34.970809890428036
gen=50_member=8506_pso,gen=50_member=8506_pso,36.17771080932583,1.19722606973862,1.0,1.0,34.98048473958721
gen=32_member=5429_pso,gen=32_member=5429_pso,36.21459753522952,1.214111130382897,1.0,1.0,35.000486404846626
gen=38_member=6507_pso,gen=38_member=6507_pso,36.243072285057984,1.2332688593738652,1.0,1.0,35.00980342568412
gen=41_member=6982_pso,gen=41_member=6982_pso,36.278668778733376,1.24653934730132,1.0,1.0,35.032129431432054
gen=30_member=5151_pso,gen=30_member=5151_pso,36.2973927021264,1.2615815728072004,1.0,1.0,35.0358111293192
gen=42_member=7145_pso,gen=42_member=7145_pso,36.30614392385608,1.2651347297940807,1.0,1.0,35.041009194062
gen=45_member=7594_pso,gen=45_member=7594_pso,36.31039554746737,1.2670040313182305,1.0,1.0,35.04339151614914
gen=28_member=4806_pso,gen=28_member=4806_pso,36.335363024535646,1.282126595057627,1.0,1.0,35.05323642947802
gen=37_member=6318_pso,gen=37_member=6318_pso,36.35850397821222,1.2990383461720636,1.0,1.0,35.05946563204016
gen=43_member=7354_pso,gen=43_member=7354_pso,36.365559376347385,1.3183804151483685,1.0,1.0,35.047178961199016
gen=41_member=6991_pso,gen=41_member=6991_pso,36.393381324833584,1.3245216571182958,1.0,1.0,35.06885966771529
gen=30_member=5110_pso,gen=30_member=5110_pso,36.39534938259375,1.3388117695054005,1.0,1.0,35.05653761308835
gen=31_member=5217_pso,gen=31_member=5217_pso,36.4522647735805,1.34709702399409,1.0,1.0,35.105167749586414
gen=30_member=5150_pso,gen=30_member=5150_pso,36.47794126781239,1.3615692230579683,1.0,1.0,35.11637204475442
gen=34_member=5808_pso,gen=34_member=5808_pso,36.496093279758526,1.364133251321115,1.0,1.0,35.13196002843741
gen=47_member=7995_pso,gen=47_member=7995_pso,36.49744644974915,1.3812512987511991,1.0,1.0,35.116195150997946
gen=48_member=8105_pso,gen=48_member=8105_pso,36.55273076856624,1.3965627573293924,1.0,1.0,35.15616801123685
gen=46_member=7861_pso,gen=46_member=7861_pso,36.57795625745423,1.413674607415852,1.0,1.0,35.16428165003838
gen=48_member=8218_pso,gen=48_member=8218_pso,36.62363801974855,1.4404392653002682,1.0,1.0,35.18319875444828
gen=48_member=8129_pso,gen=48_member=8129_pso,36.63353389800296,1.4690804433154858,1.0,1.0,35.164453454687475
gen=40_member=6768_pso,gen=40_member=6768_pso,36.65302211816361,1.4696643774183829,1.0,1.0,35.18335774074523
gen=46_member=7822_pso,gen=46_member=7822_pso,36.69936383186918,1.4725125620921224,1.0,1.0,35.22685126977706
gen=36_member=6139_pso,gen=36_member=6139_pso,36.722176673504485,1.4827174503077873,1.0,1.0,35.2394592231967
gen=38_member=6459_pso,gen=38_member=6459_pso,36.73590992805043,1.4855532538412572,1.0,1.0,35.25035667420917
gen=39_member=6590_pso,gen=39_member=6590_pso,36.73640015568762,1.4976145495862783,1.0,1.0,35.23878560610134
gen=47_member=8006_pso,gen=47_member=8006_pso,36.761407828424296,1.502463935859134,1.0,1.0,35.25894389256516
gen=50_member=8584_pso,gen=50_member=8584_pso,36.77633515260383,1.5060851780450528,1.0,1.0,35.27024997455877
gen=42_member=7147_pso,gen=42_member=7147_pso,36.78548226240043,1.5313628621147835,1.0,1.0,35.254119400285646
gen=43_member=7269_pso,gen=43_member=7269_pso,36.83339971387087,1.549758902840956,1.0,1.0,35.28364081102991
gen=35_member=5961_pso,gen=35_member=5961_pso,36.87726444522587,1.5702884510136417,1.0,1.0,35.30697599421223
gen=48_member=8245_pso,gen=48_member=8245_pso,36.87888641911074,1.5772008164940008,1.0,1.0,35.30168560261674
gen=33_member=5661_pso,gen=33_member=5661_pso,36.89173247767671,1.6217029363441786,1.0,1.0,35.27002954133253
gen=48_member=8113_pso,gen=48_member=8113_pso,37.01352492542517,1.6385114446289044,1.0,1.0,35.37501348079627
gen=47_member=7921_pso,gen=47_member=7921_pso,37.029124549782175,1.6770588494164145,1.0,1.0,35.35206570036576
gen=34_member=5833_pso,gen=34_member=5833_pso,37.05546674905064,1.699343898582535,1.0,1.0,35.356122850468104
gen=36_member=6076_pso,gen=36_member=6076_pso,37.07165394641189,1.720365213591481,1.0,1.0,35.351288732820414
gen=35_member=5948_pso,gen=35_member=5948_pso,37.07384621264411,1.7450730077627183,1.0,1.0,35.328773204881394
gen=42_member=7104_pso,gen=42_member=7104_pso,37.1305477391165,1.75816858171079,1.0,1.0,35.37237915740571
gen=31_member=5196_pso,gen=31_member=5196_pso,37.154036317385696,1.7848810441935148,1.0,1.0,35.369155273192185
gen=18_member=3072_pso,gen=18_member=3072_pso,37.15490686727385,1.7849522394520199,1.0,1.0,35.36995462782183
gen=39_member=6634_pso,gen=39_member=6634_pso,37.24656995207669,1.7851169644811595,1.0,1.0,35.46145298759553
gen=47_member=7992_pso,gen=47_member=7992_pso,37.30318347661641,1.8212743227973922,1.0,1.0,35.48190915381902
156,member_156,37.61379239712806,1.8323761423672094,1.0,1.0,35.78141625476085
16,member_016,38.46752870631738,1.8952106582517914,1.0,1.0,36.57231804806559
130,member_130,38.60014577795708,2.096527465404027,1.0,1.0,36.50361831255305
95,member_095,38.90068138512153,2.10731039039125,1.0,1.0,36.79337099473028
152,member_152,39.0854414587126,2.1882412823915085,1.0,1.0,36.89720017632109
gen=36_member=6021_pso,gen=36_member=6021_pso,15.730428646974955,0.0,0.0,2.0,15.730428646974955
gen=35_member=5893_pso,gen=35_member=5893_pso,16.002041893722712,0.0,0.0,2.0,16.002041893722712
gen=41_member=6885_pso,gen=41_member=6885_pso,16.94814371857778,0.0,0.0,2.0,16.94814371857778
gen=42_member=7058_pso,gen=42_member=7058_pso,17.82511697626178,0.0,0.0,2.0,17.82511697626178
gen=29_member=4871_pso,gen=29_member=4871_pso,17.843497187733753,0.0,0.0,2.0,17.843497187733753
gen=33_member=5529_pso,gen=33_member=5529_pso,18.32982475749499,0.0,0.0,2.0,18.32982475749499
gen=48_member=8255_pso,gen=48_member=8255_pso,18.692080334260165,0.0,0.0,2.0,18.692080334260165
gen=34_member=5718_pso,gen=34_member=5718_pso,19.217975104740983,0.0,0.0,2.0,19.217975104740983
gen=28_member=4698_pso,gen=28_member=4698_pso,19.62453473077234,0.0,0.0,2.0,19.62453473077234
gen=45_member=7630_pso,gen=45_member=7630_pso,20.273425248681576,0.0,0.0,2.0,20.273425248681576
gen=33_member=5597_pso,gen=33_member=5597_pso,20.42544700516081,0.0,0.0,2.0,20.42544700516081
gen=37_member=6211_pso,gen=37_member=6211_pso,20.656455308041814,0.0,0.0,2.0,20.656455308041814
gen=50_member=8445_pso,gen=50_member=8445_pso,20.947372107145803,0.0,0.0,2.0,20.947372107145803
gen=35_member=5913_pso,gen=35_member=5913_pso,21.261970620979778,0.0,0.0,2.0,21.261970620979778
gen=34_member=5825_pso,gen=34_member=5825_pso,21.6872977704652,0.0,0.0,2.0,21.6872977704652
gen=44_member=7416_pso,gen=44_member=7416_pso,22.53949283051267,0.0,0.0,2.0,22.53949283051267
gen=39_member=6554_pso,gen=39_member=6554_pso,22.91493475179726,0.0,0.0,2.0,22.91493475179726
gen=42_member=7150_pso,gen=42_member=7150_pso,23.018345966531463,0.0,0.0,2.0,23.018345966531463
gen=44_member=7536_pso,gen=44_member=7536_pso,23.46684587614881,0.0,0.0,2.0,23.46684587614881
gen=48_member=8234_pso,gen=48_member=8234_pso,23.781937390842728,0.0,0.0,2.0,23.781937390842728
gen=47_member=8013_pso,gen=47_member=8013_pso,24.18988587830649,0.0,0.0,2.0,24.18988587830649
gen=48_member=8161_pso,gen=48_member=8161_pso,24.508282368015493,0.0,0.0,2.0,24.508282368015493
gen=39_member=6576_pso,gen=39_member=6576_pso,24.57679423226629,0.0,0.0,2.0,24.57679423226629
gen=28_member=4728_pso,gen=28_member=4728_pso,25.063855919912235,0.0,0.0,2.0,25.063855919912235
gen=37_member=6262_pso,gen=37_member=6262_pso,25.372800727077287,0.0,0.0,2.0,25.372800727077287
gen=48_member=8212_pso,gen=48_member=8212_pso,25.50891213870453,0.0,0.0,2.0,25.50891213870453
gen=45_member=7699_pso,gen=45_member=7699_pso,25.671464649350018,0.0,0.0,2.0,25.671464649350018
gen=32_member=5495_pso,gen=32_member=5495_pso,25.92224315458362,0.0,0.0,2.0,25.92224315458362
gen=43_member=7385_pso,gen=43_member=7385_pso,26.117703630103588,0.0,0.0,2.0,26.117703630103588
gen=47_member=8017_pso,gen=47_member=8017_pso,26.33332130996634,0.0,0.0,2.0,26.33332130996634
gen=47_member=7933_pso,gen=47_member=7933_pso,26.49956968298791,0.0,0.0,2.0,26.49956968298791
gen=36_member=6188_pso,gen=36_member=6188_pso,26.54503702240775,0.0,0.0,2.0,26.54503702240775
gen=45_member=7623_pso,gen=45_member=7623_pso,26.86788661943628,0.0,0.0,2.0,26.86788661943628
gen=43_member=7278_pso,gen=43_member=7278_pso,26.96102909294159,0.0,0.0,2.0,26.96102909294159
gen=34_member=5740_pso,gen=34_member=5740_pso,27.025055498234494,0.0,0.0,2.0,27.025055498234494
gen=46_member=7881_pso,gen=46_member=7881_pso,27.192862415219388,0.0,0.0,2.0,27.192862415219388
gen=50_member=8469_pso,gen=50_member=8469_pso,27.342638190802248,0.0,0.0,2.0,27.342638190802248
gen=41_member=6889_pso,gen=41_member=6889_pso,27.38432060845482,0.0,0.0,2.0,27.38432060845482
gen=40_member=6838_pso,gen=40_member=6838_pso,27.54385585819388,0.0,0.0,2.0,27.54385585819388
gen=47_member=7994_pso,gen=47_member=7994_pso,27.707961235794844,0.0,0.0,2.0,27.707961235794844
gen=46_member=7840_pso,gen=46_member=7840_pso,27.838357196260656,0.0,0.0,2.0,27.838357196260656
gen=32_member=5405_pso,gen=32_member=5405_pso,27.86653650330677,0.0,0.0,2.0,27.86653650330677
gen=41_member=6988_pso,gen=41_member=6988_pso,27.935094147883344,0.0,0.0,2.0,27.935094147883344
gen=44_member=7417_pso,gen=44_member=7417_pso,28.04007293817745,0.0,0.0,2.0,28.04007293817745
gen=37_member=6360_pso,gen=37_member=6360_pso,28.056013799679008,0.0,0.0,2.0,28.056013799679008
gen=45_member=7732_pso,gen=45_member=7732_pso,28.232171596528566,0.0,0.0,2.0,28.232171596528566
gen=43_member=7309_pso,gen=43_member=7309_pso,28.362383210764136,0.0,0.0,2.0,28.362383210764136
gen=50_member=8474_pso,gen=50_member=8474_pso,28.369120398124423,0.0,0.0,2.0,28.369120398124423
gen=50_member=8467_pso,gen=50_member=8467_pso,28.43175005450413,0.0,0.0,2.0,28.43175005450413
