member,pumping_objective_reeval_cfs,streamflow_p05_cfs,streamflow_p95_cfs,worst_case_streamflow_cfs,best_case_streamflow_cfs,expected_depletion_cfs,full_envelope_height_cfs,central_90pct_envelope_height_cfs,prob_below_5_cfs,expected_shortfall_below_5_cfs,max_shortfall_below_5_cfs,streamflow_meets_5_cfs_prob,prob_below_6_cfs,expected_shortfall_below_6_cfs,max_shortfall_below_6_cfs,streamflow_meets_6_cfs_prob,prob_below_7_cfs,expected_shortfall_below_7_cfs,max_shortfall_below_7_cfs,streamflow_meets_7_cfs_prob,baseline_streamflow_cfs,baseline_depletion_cfs,member_label
gen=40_member=6879_pso,35.52547804840835,4.6391844950619525,5.525383876020625,4.238936211190461,5.898394346748505,3.482372276447131,1.6594581355580438,0.8861993809586721,0.35634527700130597,0.06699765729605747,0.7610637888095386,0.643654722998694,1.0,0.8823722764471317,1.7610637888095386,0.0,1.0,1.8823722764471316,2.7610637888095386,0.0,5.124049536092631,3.475950463907369,gen=40_member=6879_pso
gen=38_member=6409_pso,35.558655547749574,4.628817562166266,5.516806784051151,4.22768031261135,5.890575826286373,3.4917762454360557,1.6628955136750232,0.8879892218848848,0.35634527700130597,0.07057007798964798,0.7723196873886504,0.643654722998694,1.0,0.8917762454360564,1.7723196873886504,0.0,1.0,1.8917762454360563,2.7723196873886504,0.0,5.114658407960842,3.4853415920391573,gen=38_member=6409_pso
gen=34_member=5724_pso,35.55966917902097,4.625064876368845,5.5130812395790985,4.2241614249043,5.886966906479515,3.495508966428654,1.662805481575215,0.8880163632102533,0.35634527700130597,0.07189171155456059,0.7758385750957002,0.643654722998694,1.0,0.8955089664286547,1.7758385750957002,0.0,1.0,1.8955089664286546,2.7758385750957,0.0,5.110908516617083,3.489091483382917,gen=34_member=5724_pso
gen=38_member=6465_pso,35.58483752237572,4.616413738527407,5.505688034883881,4.215033265586514,5.880223304440218,3.5034950918233463,1.6651900388537042,0.8892742963564739,0.35634527700130597,0.07488223797655194,0.7849667344134863,0.643654722998694,1.0,0.9034950918233471,1.7849667344134863,0.0,1.0,1.9034950918233473,2.7849667344134863,0.0,5.102888675949717,3.497111324050283,gen=38_member=6465_pso
gen=44_member=7474_pso,35.60659604089044,4.6147261232759975,5.501328081255537,4.213994881618429,5.874377382348092,3.5065056890043222,1.6603825007296624,0.8866019579795399,0.35634527700130597,0.0756338063572688,0.7860051183815706,0.643654722998694,1.0,0.906505689004323,1.7860051183815706,0.0,1.0,1.9065056890043228,2.7860051183815706,0.0,5.099939995135369,3.500060004864631,gen=44_member=7474_pso
gen=45_member=7645_pso,35.61911037390231,4.5979499511253366,5.484544851513239,4.196741759929906,5.856835139667398,3.5232197812015493,1.660093379737492,0.8865949003879026,0.35634527700130597,0.08160418224896152,0.803258240070094,0.643654722998694,1.0,0.9232197812015499,1.803258240070094,0.0,1.0,1.92321978120155,2.803258240070094,0.0,5.083308652666455,3.516691347333545,gen=45_member=7645_pso
gen=33_member=5655_pso,35.630370058555734,4.598068687355402,5.483829479603706,4.197545150824517,5.8564380229657225,3.5236267690730982,1.6588928721412053,0.8857607922483037,0.35634527700130597,0.08163042002716898,0.8024548491754828,0.643654722998694,1.0,0.9236267690730988,1.8024548491754828,0.0,1.0,1.923626769073099,2.802454849175483,0.0,5.082815049796297,3.517184950203703,gen=33_member=5655_pso
gen=37_member=6347_pso,35.66303769617801,4.585248725731304,5.472524600474311,4.184067790251732,5.845846133770024,3.5356464105740577,1.661778343518292,0.8872758747430067,0.35634527700130597,0.08610243210934043,0.8159322097482677,0.643654722998694,1.0,0.9356464105740584,1.8159322097482677,0.0,1.0,1.9356464105740583,2.8159322097482677,0.0,5.070794822614138,3.5292051773858613,gen=37_member=6347_pso
gen=41_member=6946_pso,35.683385394119824,4.569272140236767,5.458192294649056,4.167616127027403,5.832478631164018,3.5507430548329895,1.6648625041366154,0.8889201544122889,0.35634527700130597,0.09168232200055358,0.8323838729725974,0.643654722998694,1.0,0.9507430548329895,1.8323838729725974,0.0,1.0,1.9507430548329894,2.8323838729725974,0.0,5.055700658145608,3.5442993418543915,gen=41_member=6946_pso
gen=43_member=7341_pso,35.69752068422161,4.564714495535969,5.455793159921954,4.162253171782688,5.831126876452534,3.554183308678286,1.6688737046698456,0.8910786643859847,0.35634527700130597,0.0931676922065214,0.8377468282173117,0.643654722998694,1.0,0.9541833086782868,1.8377468282173117,0.0,1.0,1.9541833086782867,2.8377468282173117,0.0,5.052234814339759,3.547765185660241,gen=43_member=7341_pso
gen=34_member=5786_pso,35.69845644451818,4.55608882334658,5.448911780822783,4.153044528492647,5.825202540961051,3.5619743037266725,1.6721580124684037,0.892822957476203,0.35634527700130597,0.09616792615497416,0.8469554715073526,0.643654722998694,1.0,0.9619743037266733,1.8469554715073526,0.0,1.0,1.961974303726673,2.8469554715073526,0.0,5.044403593021277,3.5555964069787223,gen=34_member=5786_pso
gen=48_member=8123_pso,35.70569359544761,4.543196956858163,5.435771266976164,4.139640030664332,5.810744171784902,3.574762536352067,1.67110414112057,0.8925743101180004,0.35634527700130597,0.10070102969615138,0.8603599693356676,0.643654722998694,1.0,0.9747625363520679,1.8603599693356676,0.0,1.0,1.974762536352068,2.8603599693356676,0.0,5.031782670418231,3.568217329581769,gen=48_member=8123_pso
gen=43_member=7239_pso,35.72083483075705,4.542086609272601,5.436095997577771,4.138486244342372,5.812794634125311,3.5752867774591173,1.6743083897829392,0.8940093883051707,0.35634527700130597,0.10103995317234077,0.8615137556576284,0.643654722998694,1.0,0.9752867774591174,1.8615137556576284,0.0,1.0,1.9752867774591172,2.8615137556576284,0.0,5.031110362852526,3.568889637147474,gen=43_member=7239_pso
gen=41_member=6986_pso,35.767651554973604,4.523287177375842,5.419309371065115,4.119018374720296,5.797243125239296,3.5931164695711555,1.678224750519,0.8960221936892729,0.35634527700130597,0.1076622080466441,0.8809816252797038,0.643654722998694,1.0,0.9931164695711563,1.8809816252797038,0.0,1.0,1.993116469571156,2.880981625279704,0.0,5.013269614655328,3.586730385344672,gen=41_member=6986_pso
gen=42_member=7088_pso,35.79047148072272,4.506874487957538,5.40256381092106,4.102589892988881,5.780247076097421,3.6096200942267838,1.6776571831085398,0.8956893229635217,0.643654722998694,0.11440855462525232,0.8974101070111189,0.356345277001306,1.0,1.009620094226784,1.897410107011119,0.0,1.0,2.009620094226784,2.897410107011119,0.0,4.9967680322420165,3.603231967757983,gen=42_member=7088_pso
gen=35_member=5978_pso,35.798046250315835,4.503988070984349,5.3984664694208675,4.099782128539869,5.775115460119341,3.6130868136729615,1.6753333315794725,0.8944783984365188,0.643654722998694,0.11649261005733896,0.9002178714601312,0.356345277001306,1.0,1.0130868136729625,1.9002178714601312,0.0,1.0,2.0130868136729623,2.900217871460131,0.0,4.993367081629812,3.6066329183701873,gen=35_member=5978_pso
gen=41_member=6992_pso,35.82539989519937,4.498624837709268,5.392289379511497,4.094920487720279,5.768990974833482,3.6189332203011793,1.6740704871132026,0.8936645418022291,0.643654722998694,0.12016327397370571,0.9050795122797206,0.356345277001306,1.0,1.0189332203011796,1.9050795122797206,0.0,1.0,2.018933220301179,2.9050795122797206,0.0,4.987470109081931,3.612529890918069,gen=41_member=6992_pso
gen=49_member=8399_pso,35.85181623963164,4.483807017701739,5.3795796217272045,4.079227090199023,5.757164205256114,3.632628757288447,1.677937115057091,0.8957726040254652,0.643654722998694,0.12923630431037636,0.9207729098009771,0.356345277001306,1.0,1.0326287572884478,1.9207729098009771,0.0,1.0,2.032628757288448,2.920772909800977,0.0,4.973781436640269,3.626218563359731,gen=49_member=8399_pso
gen=46_member=7820_pso,35.860377441964175,4.476859779055652,5.373631036363346,4.071862702856843,5.751737938975651,3.639052857525062,1.679875236118808,0.8967712573076936,0.643654722998694,0.13348877063018397,0.9281372971431567,0.356345277001306,1.0,1.0390528575250626,1.9281372971431567,0.0,1.0,2.0390528575250624,2.9281372971431567,0.0,4.96735808955882,3.63264191044118,gen=46_member=7820_pso
gen=43_member=7367_pso,35.86655852747779,4.459494739753858,5.3632530238368545,4.052380893658719,5.744929369547563,3.6528047639212278,1.6925484758888443,0.903758284082997,0.643654722998694,0.14320620840780893,0.9476191063412811,0.356345277001306,1.0,1.0528047639212283,1.947619106341281,0.0,1.0,2.052804763921228,2.947619106341281,0.0,4.953547268878685,3.646452731121315,gen=43_member=7367_pso
gen=36_member=6133_pso,35.87203034437702,4.454933710213818,5.353261879223032,4.049417279259485,5.732213140059431,3.660181941364424,1.6827958607999465,0.898328169009214,0.643654722998694,0.1472828927688507,0.9505827207405151,0.356345277001306,1.0,1.0601819413644242,1.950582720740515,0.0,1.0,2.0601819413644242,2.950582720740515,0.0,4.946209566307273,3.653790433692728,gen=36_member=6133_pso
gen=39_member=6611_pso,35.89623286365389,4.446455399256052,5.34326157954478,4.041620066020233,5.721724042589495,3.669488610392693,1.6801039765692618,0.8968061802887286,0.643654722998694,0.15309613189848092,0.9583799339797672,0.356345277001306,1.0,1.069488610392694,1.9583799339797672,0.0,1.0,2.0694886103926935,2.958379933979767,0.0,4.936881730185421,3.663118269814579,gen=39_member=6611_pso
gen=29_member=4898_pso,35.92717187396659,4.419900749185335,5.335069312908725,4.008758100248489,5.722786918557927,3.686550124320093,1.7140288183094379,0.9151685637233902,0.643654722998694,0.16635153449127435,0.9912418997515111,0.356345277001306,1.0,1.086550124320093,1.9912418997515111,0.0,1.0,2.0865501243200932,2.991241899751511,0.0,4.919625997874902,3.680374002125098,gen=29_member=4898_pso
gen=36_member=6120_pso,35.95802982865704,4.4194965564809845,5.317942297401186,4.013877299346664,5.697167640891989,3.695569708047597,1.6832903415453249,0.8984457409202014,0.643654722998694,0.1700803450096519,0.9861227006533362,0.356345277001306,1.0,1.0955697080475977,1.9861227006533362,0.0,1.0,2.0955697080475972,2.986122700653336,0.0,4.910817663744501,3.6891823362554974,gen=36_member=6120_pso
gen=47_member=8012_pso,35.984022812402536,4.405052137083141,5.308281877659543,3.997721420158223,5.689825294567374,3.707487124626385,1.6921038744091508,0.9032297405764025,0.643654722998694,0.1783322037692869,1.0022785798417768,0.356345277001306,1.0,1.1074871246263858,2.002278579841777,0.0,1.0,2.1074871246263855,3.002278579841777,0.0,4.898889035931683,3.701110964068317,gen=47_member=8012_pso
gen=49_member=8311_pso,36.00733726709178,4.40121905988569,5.303269169728469,3.994238105656458,5.684207350276102,3.7119473163029455,1.6899692446196442,0.9020501098427784,0.643654722998694,0.18106057688359856,1.005761894343542,0.356345277001306,1.0,1.1119473163029459,2.005761894343542,0.0,1.0,2.111947316302946,3.005761894343542,0.0,4.894424108823195,3.705575891176805,gen=49_member=8311_pso
gen=36_member=6131_pso,36.00986073528155,4.397699901429925,5.300911698055635,3.9902205660738455,5.682414495009992,3.7148602547893184,1.6921939289361463,0.90321179662571,0.643654722998694,0.18308392678840651,1.0097794339261545,0.356345277001306,1.0,1.114860254789319,2.0097794339261545,0.0,1.0,2.1148602547893187,3.0097794339261545,0.0,4.891506589586692,3.708493410413307,gen=36_member=6131_pso
gen=44_member=7539_pso,36.01086498046887,4.391271564036874,5.292867991366484,3.984367978922356,5.6735911387801465,3.722128546521767,1.6892231598577907,0.9015964273296104,0.643654722998694,0.18756194609077578,1.0156320210776442,0.356345277001306,1.0,1.1221285465217674,2.015632021077644,0.0,1.0,2.1221285465217674,3.015632021077644,0.0,4.88425532365653,3.71574467634347,gen=44_member=7539_pso
gen=48_member=8120_pso,36.049477181493145,4.382785907314595,5.28513175020767,3.97559497245744,5.666271819504299,3.7302288609506826,1.6906768470468592,0.9023458428930748,0.643654722998694,0.19286859209112614,1.02440502754256,0.356345277001306,1.0,1.1302288609506832,2.02440502754256,0.0,1.0,2.1302288609506834,3.02440502754256,0.0,4.876149046939426,3.7238509530605737,gen=48_member=8120_pso
gen=35_member=6019_pso,36.06245626130536,4.3757226614592,5.279089402247921,3.968134090302137,5.660721543458058,3.736755007924837,1.6925874531559209,0.9033667407887211,0.643654722998694,0.19719556123845128,1.031865909697863,0.356345277001306,1.0,1.1367550079248372,2.031865909697863,0.0,1.0,2.136755007924837,3.031865909697863,0.0,4.869617789570537,3.7303822104294633,gen=35_member=6019_pso
gen=38_member=6490_pso,36.06985802316135,4.37336871489961,5.277115970949873,3.965632549747044,5.658938171414003,3.7389099137039046,1.6933056216669589,0.9037472560502628,0.643654722998694,0.19862961189567793,1.0343674502529558,0.356345277001306,1.0,1.1389099137039058,2.034367450252956,0.0,1.0,2.1389099137039063,3.034367450252956,0.0,4.867460876276031,3.732539123723969,gen=38_member=6490_pso
gen=47_member=8023_pso,36.0756878960716,4.3692954158613055,5.27367973086329,3.961323930086373,5.655841108797243,3.7426541613950683,1.69451717871087,0.9043843150019848,0.643654722998694,0.20111822627470322,1.038676069913627,0.356345277001306,1.0,1.1426541613950685,2.038676069913627,0.0,1.0,2.1426541613950683,3.038676069913627,0.0,4.863712724231258,3.736287275768742,gen=47_member=8023_pso
gen=44_member=7516_pso,36.10912532430648,4.350399928112257,5.257501074693762,3.9413696499148623,5.640969583210497,3.76012113583352,1.6995999332956346,0.9071011465815051,0.643654722998694,0.21269696834194662,1.0586303500851377,0.356345277001306,1.0,1.1601211358335206,2.0586303500851377,0.0,1.0,2.1601211358335206,3.0586303500851377,0.0,4.846231770384616,3.753768229615384,gen=44_member=7516_pso
gen=45_member=7737_pso,36.12613241634489,4.346222099529343,5.2540591459283705,3.936888409796766,5.637896791393914,3.763914066594937,1.7010083815971484,0.9078370463990275,0.643654722998694,0.21522856804785143,1.063111590203234,0.356345277001306,1.0,1.1639140665949375,2.063111590203234,0.0,1.0,2.1639140665949372,3.063111590203234,0.0,4.842440334930501,3.757559665069498,gen=45_member=7737_pso
gen=34_member=5729_pso,36.12729970982421,4.341587945991041,5.248758653910436,3.93247322099192,5.632116667107059,3.76886876134651,1.699643446115139,0.9071707079193949,0.643654722998694,0.21832700072806077,1.0675267790080798,0.356345277001306,1.0,1.16886876134651,2.06752677900808,0.0,1.0,2.1688687613465096,3.06752677900808,0.0,4.837518904976652,3.762481095023348,gen=34_member=5729_pso
gen=47_member=8066_pso,36.14526258672567,4.334800191876087,5.244332085383133,3.924843455937435,5.629027372028705,3.7744526962976366,1.7041839160912704,0.9095318935070456,0.643654722998694,0.2222218442973575,1.075156544062565,0.356345277001306,1.0,1.174452696297637,2.075156544062565,0.0,1.0,2.1744526962976374,3.075156544062565,0.0,4.831887372960975,3.7681126270390246,gen=47_member=8066_pso
gen=50_member=8506_pso,36.17771080932583,4.3109873728939405,5.222477848960355,3.900339304520452,5.608003751228419,3.7972260697386195,1.707664446707967,0.9114904760664144,0.6569609328897077,0.2372359386211785,1.0996606954795478,0.3430390671102923,1.0,1.19722606973862,2.099660695479548,0.0,1.0,2.1972260697386203,3.099660695479548,0.0,4.809116816431947,3.790883183568052,gen=50_member=8506_pso
gen=32_member=5429_pso,36.21459753522952,4.29160247074233,5.207863208821555,3.8792715261327775,5.595899028771468,3.8141111303828965,1.7166275026386906,0.9162607380792256,0.7552812642385535,0.24972422594895954,1.1207284738672225,0.24471873576144654,1.0,1.214111130382897,2.1207284738672225,0.0,1.0,2.214111130382897,3.1207284738672225,0.0,4.792202859610511,3.807797140389488,gen=32_member=5429_pso
gen=38_member=6507_pso,36.243072285057984,4.272874481565082,5.188113870704472,3.860595669643547,5.574988446362841,3.8332688593738644,1.7143927767192944,0.9152393891393897,0.8536015955873992,0.26476329331694587,1.1394043303564532,0.14639840441260077,1.0,1.2332688593738652,2.139404330356453,0.0,1.0,2.233268859373865,3.139404330356453,0.0,4.773142943501968,3.826857056498032,gen=38_member=6507_pso
gen=41_member=6982_pso,36.278668778733376,4.256790799765149,5.177736606956664,3.842702753838336,5.56826866655352,3.8465393473013187,1.725565912715184,0.9209458071915151,0.8536015955873992,0.27655367136995307,1.1572972461616642,0.14639840441260077,1.0,1.24653934730132,2.157297246161664,0.0,1.0,2.24653934730132,3.157297246161664,0.0,4.759717945031253,3.840282054968746,gen=41_member=6982_pso
gen=30_member=5151_pso,36.2973927021264,4.242971230596978,5.161277859986823,3.829525320009691,5.549770512210989,3.8615815728072,1.7202451922012978,0.9183066293898454,0.866907805478413,0.28928431743058697,1.170474679990309,0.13309219452158705,1.0,1.2615815728072004,2.170474679990309,0.0,1.0,2.261581572807201,3.170474679990309,0.0,4.7448131259584345,3.855186874041565,gen=30_member=5151_pso
gen=42_member=7145_pso,36.30614392385608,4.236962390883003,5.1602712395835235,3.8222446042174383,5.552017886663596,3.86513472979408,1.7297732824461578,0.9233088487005201,0.866907805478413,0.2927534690186501,1.1777553957825617,0.13309219452158705,1.0,1.2651347297940807,2.1777553957825617,0.0,1.0,2.26513472979408,3.1777553957825617,0.0,4.741128661941882,3.858871338058117,gen=42_member=7145_pso
gen=45_member=7594_pso,36.31039554746737,4.23742667705251,5.15589459317939,3.823841651731806,5.544300875111771,3.86700403131823,1.7204592233799652,0.9184679161268798,0.866907805478413,0.2939897888680991,1.1761583482681939,0.13309219452158705,1.0,1.2670040313182305,2.176158348268194,0.0,1.0,2.2670040313182303,3.176158348268194,0.0,4.739401291050738,3.860598708949262,gen=45_member=7594_pso
gen=28_member=4806_pso,36.335363024535646,4.22161709588395,5.141406419856365,3.80756717600056,5.53044652002214,3.8821265950576267,1.7228793440215804,0.9197893239724149,0.866907805478413,0.3071944084352369,1.19243282399944,0.13309219452158705,1.0,1.282126595057627,2.19243282399944,0.0,1.0,2.2821265950576275,3.19243282399944,0.0,4.7242640815916594,3.87573591840834,gen=28_member=4806_pso
gen=37_member=6318_pso,36.35850397821222,4.203664383753295,5.125365498810358,3.788726054426269,5.515011014261041,3.899038346172063,1.7262849598347718,0.9217011150570631,0.866907805478413,0.32197967074499045,1.2112739455737311,0.13309219452158705,1.0,1.2990383461720636,2.211273945573731,0.0,1.0,2.299038346172064,3.211273945573731,0.0,4.707369578522565,3.8926304214774334,gen=37_member=6318_pso
gen=43_member=7354_pso,36.365559376347385,4.181265832546258,5.10895235480008,3.764114488310086,5.501867601262526,3.9183804151483677,1.73775311295244,0.927686522253822,0.866907805478413,0.3391907861074478,1.2358855116899141,0.13309219452158705,1.0,1.3183804151483685,2.235885511689914,0.0,1.0,2.3183804151483685,3.235885511689914,0.0,4.68795491615867,3.912045083841329,gen=43_member=7354_pso
gen=41_member=6991_pso,36.393381324833584,4.17132919642047,5.10599298174427,3.751388898159071,5.501530968471785,3.9245216571182957,1.7501420703127142,0.9346637853238002,0.866907805478413,0.3449827121454668,1.248611101840929,0.13309219452158705,1.0,1.3245216571182958,2.248611101840929,0.0,1.0,2.3245216571182956,3.248611101840929,0.0,4.681883444419088,3.918116555580912,gen=41_member=6991_pso
gen=30_member=5110_pso,36.39534938259375,4.160793860560084,5.088645316654982,3.7436861242774304,5.481961309387686,3.9388117695053997,1.7382751851102558,0.9278514560948983,0.866907805478413,0.3569250178330866,1.2563138757225696,0.13309219452158705,1.0,1.3388117695054005,2.2563138757225696,0.0,1.0,2.3388117695054,3.2563138757225696,0.0,4.667490621782703,3.932509378217297,gen=30_member=5110_pso
gen=31_member=5217_pso,36.4522647735805,4.148231950338479,5.084564572598819,3.728525633929628,5.482847738900006,3.9470970239940897,1.7543221049703774,0.9363326222603403,0.866907805478413,0.3647435862456696,1.2714743660703718,0.13309219452158705,1.0,1.34709702399409,2.271474366070372,0.0,1.0,2.3470970239940896,3.271474366070372,0.0,4.659119723704,3.940880276296,gen=31_member=5217_pso
gen=30_member=5150_pso,36.47794126781239,4.13692040310831,5.066616091498781,3.7187586516437454,5.460088058676562,3.961569223057968,1.7413294070328167,0.9296956883904706,0.866907805478413,0.37675183921319416,1.2812413483562546,0.13309219452158705,1.0,1.3615692230579683,2.2812413483562546,0.0,1.0,2.361569223057968,3.2812413483562546,0.0,4.644825573375638,3.9551744266243625,gen=30_member=5150_pso
gen=34_member=5808_pso,36.496093279758526,4.13459057805787,5.063746555139698,3.716508270837479,5.456773162603765,3.9641332513211145,1.7402648917662864,0.9291559770818276,0.866907805478413,0.37892876033112244,1.2834917291625212,0.13309219452158705,1.0,1.364133251321115,2.283491729162521,0.0,1.0,2.3641332513211144,3.283491729162521,0.0,4.642294787321861,3.957705212678139,gen=34_member=5808_pso
gen=47_member=7995_pso,36.49744644974915,4.109662156904433,5.054464567169499,3.687143355477102,5.45708139385437,3.9812512987511988,1.7699380383772683,0.9448024102650665,0.866907805478413,0.3949583832757921,1.3128566445228982,0.13309219452158705,1.0,1.3812512987511991,2.312856644522898,0.0,1.0,2.381251298751199,3.312856644522898,0.0,4.624893517251559,3.975106482748441,gen=47_member=7995_pso
gen=48_member=8105_pso,36.55273076856624,4.098807932231267,5.034532962270875,3.678551290932467,5.431315775664941,3.9965627573293916,1.7527644847324737,0.9357250300396078,0.8888460367581275,0.40765923949169525,1.3214487090675329,0.11115396324187254,1.0,1.3965627573293924,2.321448709067533,0.0,1.0,2.396562757329392,3.321448709067533,0.0,4.609801879421751,3.9901981205782486,gen=48_member=8105_pso
gen=46_member=7861_pso,36.57795625745423,4.077365963596405,5.022078537604659,3.654412743906793,5.424781597597461,4.013674607415851,1.7703688536906679,0.9447125740082543,0.8888460367581275,0.42348895777892215,1.3455872560932072,0.11115396324187254,1.0,1.413674607415852,2.345587256093207,0.0,1.0,2.4136746074158517,3.345587256093207,0.0,4.592398918242795,4.007601081757205,gen=46_member=7861_pso
gen=48_member=8218_pso,36.62363801974855,4.0536994520998935,4.991474841367925,3.632069993314026,5.3883349910458485,4.040439265300267,1.7562649977318223,0.9377753892680314,0.9484803321943077,0.4474505556472313,1.3679300066859739,0.05151966780569228,1.0,1.4404392653002682,2.367930006685974,0.0,1.0,2.440439265300268,3.367930006685974,0.0,4.566011808360062,4.033988191639938,gen=48_member=8218_pso
gen=48_member=8129_pso,36.63353389800296,4.022932274030754,4.964939684484383,3.60000790320942,5.364264992773222,4.069080443315485,1.7642570895638023,0.9420074104536296,0.9484803321943077,0.47476872682613575,1.3999920967905801,0.05151966780569228,1.0,1.4690804433154858,2.39999209679058,0.0,1.0,2.4690804433154856,3.39999209679058,0.0,4.53729638454503,4.06270361545497,gen=48_member=8129_pso
gen=40_member=6768_pso,36.65302211816361,4.017847295235071,4.969203936996235,3.5928153616741803,5.375293511028186,4.069664377418383,1.7824781493540058,0.9513566417611639,0.9484803321943077,0.4756895725180792,1.4071846383258197,0.05151966780569228,1.0,1.4696643774183829,2.4071846383258197,0.0,1.0,2.469664377418383,3.4071846383258197,0.0,4.536431295485497,4.063568704514503,gen=40_member=6768_pso
gen=46_member=7822_pso,36.69936383186918,4.018792902615459,4.961965699702658,3.595106661511076,5.3613120529889375,4.072512562092122,1.7662053914778615,0.9431727970871986,0.9484803321943077,0.47804993548636776,1.404893338488924,0.05151966780569228,1.0,1.4725125620921224,2.404893338488924,0.0,1.0,2.4725125620921222,3.404893338488924,0.0,4.533914339526446,4.066085660473553,gen=46_member=7822_pso
gen=36_member=6139_pso,36.722176673504485,4.008849505529201,4.951429385305247,3.585087682205621,5.350286288505442,4.082717450307786,1.7651986062998213,0.9425798797760461,0.9704185634740223,0.4878358398257399,1.414912317794379,0.029581436525977667,1.0,1.4827174503077873,2.414912317794379,0.0,1.0,2.482717450307787,3.414912317794379,0.0,4.523754365125514,4.0762456348744855,gen=36_member=6139_pso
gen=38_member=6459_pso,36.73590992805043,4.005736430619205,4.948841065354352,3.5817630569174552,5.347949063122234,4.085553253841257,1.7661860062047792,0.943104634735147,0.9704185634740223,0.4905991104809305,1.4182369430825448,0.029581436525977667,1.0,1.4855532538412572,2.4182369430825448,0.0,1.0,2.4855532538412577,3.4182369430825448,0.0,4.520918902240124,4.079081097759876,gen=38_member=6459_pso
gen=39_member=6590_pso,36.73640015568762,3.992550224518872,4.937947043388657,3.568060513287455,5.338449342260031,4.097614549586279,1.7703888289725755,0.9453968188697854,0.9704185634740223,0.5023596495642814,1.4319394867125448,0.029581436525977667,1.0,1.4976145495862783,2.431939486712545,0.0,1.0,2.4976145495862783,3.431939486712545,0.0,4.508793273068267,4.091206726931732,gen=39_member=6590_pso
gen=47_member=8006_pso,36.761407828424296,3.987237966851183,4.9334560731343995,3.5623273668731894,5.334313585177357,4.102463935859134,1.7719862183041677,0.9462181062832165,0.9704185634740223,0.5070826743247983,1.4376726331268106,0.029581436525977667,1.0,1.502463935859134,2.4376726331268106,0.0,1.0,2.5024639358591343,3.4376726331268106,0.0,4.503958191739184,4.096041808260816,gen=47_member=8006_pso
gen=50_member=8584_pso,36.77633515260383,3.981343471925,4.932162963718226,3.555136476654148,5.336245630385367,4.106085178045053,1.7811091537312191,0.9508194917932262,0.9704185634740223,0.5107153814853413,1.4448635233458522,0.029581436525977667,1.0,1.5060851780450528,2.444863523345852,0.0,1.0,2.506085178045053,3.444863523345852,0.0,4.500243885604461,4.0997561143955386,gen=50_member=8584_pso
gen=42_member=7147_pso,36.78548226240043,3.9516981318497897,4.911544592910601,3.523441554385805,5.321890789756729,4.131362862114782,1.7984492353709243,0.9598464610608111,0.9704185634740223,0.5354809532232347,1.4765584456141951,0.029581436525977667,1.0,1.5313628621147835,2.476558445614195,0.0,1.0,2.5313628621147832,3.476558445614195,0.0,4.474642478923138,4.125357521076862,gen=42_member=7147_pso
gen=43_member=7269_pso,36.83339971387087,3.932075136521815,4.89424553232164,3.5026460705200355,5.305438932006027,4.149758902840956,1.8027928614859912,0.9621703957998249,0.9704185634740223,0.5533771531223178,1.4973539294799645,0.029581436525977667,1.0,1.549758902840956,2.4973539294799645,0.0,1.0,2.549758902840956,3.4973539294799645,0.0,4.456283809734449,4.14371619026555,gen=43_member=7269_pso
gen=35_member=5961_pso,36.87726444522587,3.913440562712774,4.871294913805738,3.484357801642431,5.278493290586364,4.170288451013642,1.7941354889439332,0.9578543510929642,0.9704185634740223,0.5731683936238643,1.5156421983575692,0.029581436525977667,1.0,1.5702884510136417,2.515642198357569,0.0,1.0,2.5702884510136417,3.515642198357569,0.0,4.436025662971654,4.163974337028345,gen=35_member=5961_pso
gen=48_member=8245_pso,36.87888641911074,3.902852035699872,4.868407701901139,3.4719916244869777,5.281226174897096,4.177200816494,1.8092345504101184,0.9655556662012672,0.9704185634740223,0.5800824406839744,1.5280083755130223,0.029581436525977667,1.0,1.5772008164940008,2.5280083755130223,0.0,1.0,2.577200816494001,3.5280083755130223,0.0,4.428793109285431,4.1712068907145685,gen=48_member=8245_pso
gen=33_member=5661_pso,36.89173247767671,3.8564730877701168,4.825683765440618,3.4242986900465207,5.240404011305266,4.221702936344179,1.8161053212587452,0.9692106776705014,0.9704185634740223,0.6233524064995427,1.5757013099534793,0.029581436525977667,1.0,1.6217029363441786,2.5757013099534793,0.0,1.0,2.621702936344178,3.5757013099534793,0.0,4.384245798156488,4.215754201843512,gen=33_member=5661_pso
gen=48_member=8113_pso,37.01352492542517,3.83919344917409,4.8088122206586625,3.4062839379782544,5.222615207236433,4.238511444628905,1.8163312692581783,0.9696187714845728,0.9837247733650359,0.6398274892694825,1.5937160620217456,0.016275226634964057,1.0,1.6385114446289044,2.5937160620217456,0.0,1.0,2.638511444628904,3.5937160620217456,0.0,4.367598270003123,4.232401729996877,gen=48_member=8113_pso
gen=47_member=7921_pso,37.029124549782175,3.7984885115216693,4.772324234004934,3.36416464807401,5.188284345525805,4.277058849416414,1.8241196974517946,0.9738357224832646,0.9837247733650359,0.6778038787359274,1.6358353519259898,0.016275226634964057,1.0,1.6770588494164145,2.63583535192599,0.0,1.0,2.6770588494164147,3.63583535192599,0.0,4.328992385422142,4.271007614577858,gen=47_member=7921_pso
