child,parent_1,parent_2,parent_3
GEN=46_MEMBER=7761_PSO,GEN=40_MEMBER=6868_PSO,,
GEN=46_MEMBER=7762_PSO,GEN=36_MEMBER=6159_PSO,,
GEN=46_MEMBER=7763_PSO,GEN=45_MEMBER=7639_PSO,,
GEN=46_MEMBER=7764_PSO,GEN=44_MEMBER=7530_PSO,,
GEN=46_MEMBER=7765_PSO,GEN=36_MEMBER=6122_PSO,,
GEN=46_MEMBER=7766_PSO,GEN=44_MEMBER=7402_PSO,,
GEN=46_MEMBER=7767_PSO,GEN=31_MEMBER=5271_PSO,,
GEN=46_MEMBER=7768_PSO,GEN=42_MEMBER=7192_PSO,,
GEN=46_MEMBER=7769_PSO,GEN=43_MEMBER=7376_PSO,,
GEN=46_MEMBER=7770_PSO,GEN=43_MEMBER=7284_PSO,,
GEN=46_MEMBER=7771_PSO,GEN=29_MEMBER=4859_PSO,,
GEN=46_MEMBER=7772_PSO,GEN=37_MEMBER=6339_PSO,,
GEN=46_MEMBER=7773_PSO,GEN=29_MEMBER=4937_PSO,,
GEN=46_MEMBER=7774_PSO,GEN=41_MEMBER=6916_PSO,,
GEN=46_MEMBER=7775_PSO,GEN=45_MEMBER=7683_PSO,,
GEN=46_MEMBER=7776_PSO,GEN=33_MEMBER=5510_PSO,,
GEN=46_MEMBER=7777_PSO,GEN=42_MEMBER=7153_PSO,,
GEN=46_MEMBER=7778_PSO,GEN=39_MEMBER=6541_PSO,,
GEN=46_MEMBER=7779_PSO,GEN=43_MEMBER=7345_PSO,,
GEN=46_MEMBER=7780_PSO,GEN=31_MEMBER=5219_PSO,,
GEN=46_MEMBER=7781_PSO,GEN=45_MEMBER=7590_PSO,,
GEN=46_MEMBER=7782_PSO,GEN=44_MEMBER=7507_PSO,,
GEN=46_MEMBER=7783_PSO,GEN=41_MEMBER=7043_PSO,,
GEN=46_MEMBER=7784_PSO,GEN=37_MEMBER=6276_PSO,,
GEN=46_MEMBER=7785_PSO,GEN=37_MEMBER=6351_PSO,,
GEN=46_MEMBER=7786_PSO,GEN=40_MEMBER=6741_PSO,,
GEN=46_MEMBER=7787_PSO,GEN=40_MEMBER=6842_PSO,,
GEN=46_MEMBER=7788_PSO,GEN=38_MEMBER=6448_PSO,,
GEN=46_MEMBER=7789_PSO,GEN=38_MEMBER=6415_PSO,,
GEN=46_MEMBER=7790_PSO,GEN=43_MEMBER=7349_PSO,,
GEN=46_MEMBER=7791_PSO,GEN=39_MEMBER=6695_PSO,,
GEN=46_MEMBER=7792_PSO,GEN=45_MEMBER=7698_PSO,,
GEN=46_MEMBER=7793_PSO,GEN=36_MEMBER=6031_PSO,,
GEN=46_MEMBER=7794_PSO,GEN=36_MEMBER=6176_PSO,,
GEN=46_MEMBER=7795_PSO,GEN=42_MEMBER=7167_PSO,,
GEN=46_MEMBER=7796_PSO,GEN=35_MEMBER=5945_PSO,,
GEN=46_MEMBER=7797_PSO,GEN=27_MEMBER=4577_PSO,,
GEN=46_MEMBER=7798_PSO,GEN=43_MEMBER=7375_PSO,,
GEN=46_MEMBER=7799_PSO,GEN=44_MEMBER=7414_PSO,,
GEN=46_MEMBER=7800_PSO,GEN=37_MEMBER=6267_PSO,,
GEN=46_MEMBER=7801_PSO,GEN=38_MEMBER=6463_PSO,,
GEN=46_MEMBER=7802_PSO,GEN=42_MEMBER=7140_PSO,,
GEN=46_MEMBER=7803_PSO,GEN=43_MEMBER=7298_PSO,,
GEN=46_MEMBER=7804_PSO,GEN=44_MEMBER=7435_PSO,,
GEN=46_MEMBER=7805_PSO,GEN=45_MEMBER=7673_PSO,,
GEN=46_MEMBER=7806_PSO,GEN=40_MEMBER=6795_PSO,,
GEN=46_MEMBER=7807_PSO,GEN=42_MEMBER=7092_PSO,,
GEN=46_MEMBER=7808_PSO,GEN=45_MEMBER=7674_PSO,,
GEN=46_MEMBER=7809_PSO,GEN=40_MEMBER=6800_PSO,,
GEN=46_MEMBER=7810_PSO,GEN=42_MEMBER=7208_PSO,,
GEN=46_MEMBER=7811_PSO,GEN=26_MEMBER=4430_PSO,,
GEN=46_MEMBER=7812_PSO,GEN=39_MEMBER=6657_PSO,,
GEN=46_MEMBER=7813_PSO,GEN=37_MEMBER=6222_PSO,,
GEN=46_MEMBER=7814_PSO,GEN=38_MEMBER=6440_PSO,,
GEN=46_MEMBER=7815_PSO,GEN=24_MEMBER=3960_PSO,,
GEN=46_MEMBER=7816_PSO,GEN=42_MEMBER=7116_PSO,,
GEN=46_MEMBER=7817_PSO,GEN=44_MEMBER=7549_PSO,,
GEN=46_MEMBER=7818_PSO,GEN=39_MEMBER=6537_PSO,,
GEN=46_MEMBER=7819_PSO,GEN=44_MEMBER=7485_PSO,,
GEN=46_MEMBER=7820_PSO,GEN=45_MEMBER=7625_PSO,,
GEN=46_MEMBER=7821_PSO,GEN=35_MEMBER=5994_PSO,,
GEN=46_MEMBER=7822_PSO,GEN=41_MEMBER=6953_PSO,,
GEN=46_MEMBER=7823_PSO,GEN=39_MEMBER=6615_PSO,,
GEN=46_MEMBER=7824_PSO,GEN=42_MEMBER=7074_PSO,,
GEN=46_MEMBER=7825_PSO,GEN=42_MEMBER=7082_PSO,,
GEN=46_MEMBER=7826_PSO,GEN=36_MEMBER=6066_PSO,,
GEN=46_MEMBER=7827_PSO,GEN=29_MEMBER=4942_PSO,,
GEN=46_MEMBER=7828_PSO,GEN=45_MEMBER=7670_PSO,,
GEN=46_MEMBER=7829_PSO,GEN=43_MEMBER=7286_PSO,,
GEN=46_MEMBER=7830_PSO,GEN=45_MEMBER=7671_PSO,,
GEN=46_MEMBER=7831_PSO,GEN=44_MEMBER=7525_PSO,,
GEN=46_MEMBER=7832_PSO,GEN=39_MEMBER=6643_PSO,,
GEN=46_MEMBER=7833_PSO,GEN=43_MEMBER=7340_PSO,,
GEN=46_MEMBER=7834_PSO,GEN=35_MEMBER=6002_PSO,,
GEN=46_MEMBER=7835_PSO,GEN=45_MEMBER=7685_PSO,,
GEN=46_MEMBER=7836_PSO,GEN=34_MEMBER=5810_PSO,,
GEN=46_MEMBER=7837_PSO,GEN=44_MEMBER=7548_PSO,,
GEN=46_MEMBER=7838_PSO,GEN=41_MEMBER=7014_PSO,,
GEN=46_MEMBER=7839_PSO,GEN=45_MEMBER=7588_PSO,,
GEN=46_MEMBER=7840_PSO,GEN=45_MEMBER=7659_PSO,,
GEN=46_MEMBER=7841_PSO,GEN=33_MEMBER=5544_PSO,,
GEN=46_MEMBER=7842_PSO,GEN=44_MEMBER=7508_PSO,,
GEN=46_MEMBER=7843_PSO,GEN=40_MEMBER=6805_PSO,,
GEN=46_MEMBER=7844_PSO,GEN=37_MEMBER=6298_PSO,,
GEN=46_MEMBER=7845_PSO,GEN=23_MEMBER=3788_PSO,,
GEN=46_MEMBER=7846_PSO,GEN=32_MEMBER=5472_PSO,,
GEN=46_MEMBER=7847_PSO,GEN=44_MEMBER=7563_PSO,,
GEN=46_MEMBER=7848_PSO,GEN=41_MEMBER=7010_PSO,,
GEN=46_MEMBER=7849_PSO,GEN=45_MEMBER=7649_PSO,,
GEN=46_MEMBER=7850_PSO,GEN=37_MEMBER=6235_PSO,,
GEN=46_MEMBER=7851_PSO,GEN=38_MEMBER=6498_PSO,,
GEN=46_MEMBER=7852_PSO,GEN=45_MEMBER=7592_PSO,,
GEN=46_MEMBER=7853_PSO,GEN=40_MEMBER=6786_PSO,,
GEN=46_MEMBER=7854_PSO,GEN=44_MEMBER=7559_PSO,,
GEN=46_MEMBER=7855_PSO,GEN=42_MEMBER=7106_PSO,,
GEN=46_MEMBER=7856_PSO,GEN=44_MEMBER=7417_PSO,,
GEN=46_MEMBER=7857_PSO,GEN=41_MEMBER=6951_PSO,,
GEN=46_MEMBER=7858_PSO,GEN=44_MEMBER=7471_PSO,,
GEN=46_MEMBER=7859_PSO,GEN=39_MEMBER=6679_PSO,,
GEN=46_MEMBER=7860_PSO,GEN=41_MEMBER=6993_PSO,,
GEN=46_MEMBER=7861_PSO,GEN=43_MEMBER=7312_PSO,,
GEN=46_MEMBER=7862_PSO,GEN=43_MEMBER=7321_PSO,,
GEN=46_MEMBER=7863_PSO,GEN=44_MEMBER=7496_PSO,,
GEN=46_MEMBER=7864_PSO,GEN=41_MEMBER=7041_PSO,,
GEN=46_MEMBER=7865_PSO,GEN=42_MEMBER=7117_PSO,,
GEN=46_MEMBER=7866_PSO,GEN=34_MEMBER=5832_PSO,,
GEN=46_MEMBER=7867_PSO,GEN=45_MEMBER=7688_PSO,,
GEN=46_MEMBER=7868_PSO,GEN=36_MEMBER=6087_PSO,,
GEN=46_MEMBER=7869_PSO,GEN=42_MEMBER=7212_PSO,,
GEN=46_MEMBER=7870_PSO,GEN=37_MEMBER=6321_PSO,,
GEN=46_MEMBER=7871_PSO,GEN=36_MEMBER=6042_PSO,,
GEN=46_MEMBER=7872_PSO,GEN=36_MEMBER=6153_PSO,,
GEN=46_MEMBER=7873_PSO,GEN=45_MEMBER=7669_PSO,,
GEN=46_MEMBER=7874_PSO,GEN=43_MEMBER=7368_PSO,,
GEN=46_MEMBER=7875_PSO,GEN=29_MEMBER=4835_PSO,,
GEN=46_MEMBER=7876_PSO,GEN=42_MEMBER=7119_PSO,,
GEN=46_MEMBER=7877_PSO,GEN=43_MEMBER=7290_PSO,,
GEN=46_MEMBER=7878_PSO,GEN=39_MEMBER=6706_PSO,,
GEN=46_MEMBER=7879_PSO,GEN=38_MEMBER=6414_PSO,,
GEN=46_MEMBER=7880_PSO,GEN=45_MEMBER=7628_PSO,,
GEN=46_MEMBER=7881_PSO,GEN=42_MEMBER=7180_PSO,,
GEN=46_MEMBER=7882_PSO,GEN=35_MEMBER=5991_PSO,,
GEN=46_MEMBER=7883_PSO,GEN=31_MEMBER=5310_PSO,,
GEN=46_MEMBER=7884_PSO,GEN=43_MEMBER=7315_PSO,,
GEN=46_MEMBER=7885_PSO,GEN=43_MEMBER=7281_PSO,,
GEN=46_MEMBER=7886_PSO,GEN=45_MEMBER=7687_PSO,,
GEN=46_MEMBER=7887_PSO,GEN=37_MEMBER=6255_PSO,,
GEN=46_MEMBER=7888_PSO,GEN=36_MEMBER=6138_PSO,,
GEN=46_MEMBER=7889_PSO,GEN=37_MEMBER=6266_PSO,,
GEN=46_MEMBER=7890_PSO,GEN=38_MEMBER=6437_PSO,,
GEN=46_MEMBER=7891_PSO,GEN=44_MEMBER=7428_PSO,,
GEN=46_MEMBER=7892_PSO,GEN=41_MEMBER=7005_PSO,,
GEN=46_MEMBER=7893_PSO,GEN=39_MEMBER=6691_PSO,,
GEN=46_MEMBER=7894_PSO,GEN=45_MEMBER=7648_PSO,,
GEN=46_MEMBER=7895_PSO,GEN=45_MEMBER=7717_PSO,,
GEN=46_MEMBER=7896_PSO,GEN=44_MEMBER=7421_PSO,,
GEN=46_MEMBER=7897_PSO,GEN=43_MEMBER=7343_PSO,,
GEN=46_MEMBER=7898_PSO,GEN=33_MEMBER=5614_PSO,,
GEN=46_MEMBER=7899_PSO,GEN=39_MEMBER=6703_PSO,,
GEN=46_MEMBER=7900_PSO,GEN=43_MEMBER=7372_PSO,,
GEN=46_MEMBER=7901_PSO,GEN=45_MEMBER=7716_PSO,,
GEN=46_MEMBER=7902_PSO,GEN=32_MEMBER=5487_PSO,,
GEN=46_MEMBER=7903_PSO,GEN=43_MEMBER=7332_PSO,,
GEN=46_MEMBER=7904_PSO,GEN=29_MEMBER=4945_PSO,,
GEN=46_MEMBER=7905_PSO,GEN=33_MEMBER=5528_PSO,,
GEN=46_MEMBER=7906_PSO,GEN=45_MEMBER=7705_PSO,,
GEN=46_MEMBER=7907_PSO,GEN=40_MEMBER=6862_PSO,,
GEN=46_MEMBER=7908_PSO,GEN=34_MEMBER=5744_PSO,,
GEN=46_MEMBER=7909_PSO,GEN=40_MEMBER=6802_PSO,,
GEN=46_MEMBER=7910_PSO,GEN=45_MEMBER=7656_PSO,,
GEN=46_MEMBER=7911_PSO,GEN=40_MEMBER=6734_PSO,,
GEN=47_MEMBER=7912_PSO,152,,
GEN=47_MEMBER=7913_PSO,GEN=43_MEMBER=7225_PSO,,
GEN=47_MEMBER=7914_PSO,130,,
GEN=47_MEMBER=7915_PSO,16,,
GEN=47_MEMBER=7916_PSO,95,,
GEN=47_MEMBER=7917_PSO,GEN=35_MEMBER=5856_PSO,,
GEN=47_MEMBER=7918_PSO,GEN=38_MEMBER=6463_PSO,,
GEN=47_MEMBER=7919_PSO,156,,
GEN=47_MEMBER=7920_PSO,GEN=40_MEMBER=6786_PSO,,
GEN=47_MEMBER=7921_PSO,GEN=45_MEMBER=7590_PSO,,
GEN=47_MEMBER=7922_PSO,GEN=44_MEMBER=7455_PSO,,
GEN=47_MEMBER=7923_PSO,GEN=45_MEMBER=7603_PSO,,
GEN=47_MEMBER=7924_PSO,10,,
GEN=47_MEMBER=7925_PSO,GEN=41_MEMBER=6951_PSO,,
GEN=47_MEMBER=7926_PSO,GEN=44_MEMBER=7491_PSO,,
GEN=47_MEMBER=7927_PSO,GEN=39_MEMBER=6537_PSO,,
GEN=47_MEMBER=7928_PSO,GEN=39_MEMBER=6596_PSO,,
GEN=47_MEMBER=7929_PSO,GEN=40_MEMBER=6784_PSO,,
GEN=47_MEMBER=7930_PSO,GEN=33_MEMBER=5541_PSO,,
GEN=47_MEMBER=7931_PSO,GEN=35_MEMBER=5945_PSO,,
GEN=47_MEMBER=7932_PSO,GEN=37_MEMBER=6284_PSO,,
GEN=47_MEMBER=7933_PSO,GEN=41_MEMBER=6974_PSO,,
GEN=47_MEMBER=7934_PSO,GEN=46_MEMBER=7848_PSO,,
GEN=47_MEMBER=7935_PSO,GEN=40_MEMBER=6868_PSO,,
GEN=47_MEMBER=7936_PSO,GEN=36_MEMBER=6042_PSO,,
GEN=47_MEMBER=7937_PSO,GEN=45_MEMBER=7639_PSO,,
GEN=47_MEMBER=7938_PSO,GEN=44_MEMBER=7402_PSO,,
GEN=47_MEMBER=7939_PSO,GEN=31_MEMBER=5271_PSO,,
GEN=47_MEMBER=7940_PSO,GEN=46_MEMBER=7763_PSO,,
GEN=47_MEMBER=7941_PSO,GEN=38_MEMBER=6459_PSO,,
GEN=47_MEMBER=7942_PSO,GEN=46_MEMBER=7883_PSO,,
GEN=47_MEMBER=7943_PSO,GEN=45_MEMBER=7673_PSO,,
GEN=47_MEMBER=7944_PSO,GEN=36_MEMBER=6159_PSO,,
GEN=47_MEMBER=7945_PSO,GEN=35_MEMBER=5991_PSO,,
GEN=47_MEMBER=7946_PSO,GEN=39_MEMBER=6679_PSO,,
GEN=47_MEMBER=7947_PSO,GEN=31_MEMBER=5188_PSO,,
GEN=47_MEMBER=7948_PSO,GEN=41_MEMBER=6916_PSO,,
GEN=47_MEMBER=7949_PSO,GEN=45_MEMBER=7698_PSO,,
GEN=47_MEMBER=7950_PSO,GEN=41_MEMBER=7041_PSO,,
GEN=47_MEMBER=7951_PSO,GEN=44_MEMBER=7412_PSO,,
GEN=47_MEMBER=7952_PSO,GEN=45_MEMBER=7683_PSO,,
GEN=47_MEMBER=7953_PSO,GEN=42_MEMBER=7180_PSO,,
GEN=47_MEMBER=7954_PSO,GEN=45_MEMBER=7648_PSO,,
GEN=47_MEMBER=7955_PSO,GEN=45_MEMBER=7659_PSO,,
GEN=47_MEMBER=7956_PSO,GEN=46_MEMBER=7740_PSO,,
GEN=47_MEMBER=7957_PSO,GEN=39_MEMBER=6541_PSO,,
GEN=47_MEMBER=7958_PSO,GEN=44_MEMBER=7530_PSO,,
GEN=47_MEMBER=7959_PSO,GEN=31_MEMBER=5219_PSO,,
GEN=47_MEMBER=7960_PSO,GEN=42_MEMBER=7082_PSO,,
GEN=47_MEMBER=7961_PSO,GEN=45_MEMBER=7656_PSO,,
GEN=47_MEMBER=7962_PSO,GEN=46_MEMBER=7908_PSO,,
GEN=47_MEMBER=7963_PSO,GEN=46_MEMBER=7842_PSO,,
GEN=47_MEMBER=7964_PSO,GEN=44_MEMBER=7471_PSO,,
GEN=47_MEMBER=7965_PSO,GEN=37_MEMBER=6276_PSO,,
GEN=47_MEMBER=7966_PSO,GEN=40_MEMBER=6741_PSO,,
GEN=47_MEMBER=7967_PSO,GEN=45_MEMBER=7705_PSO,,
GEN=47_MEMBER=7968_PSO,GEN=37_MEMBER=6222_PSO,,
GEN=47_MEMBER=7969_PSO,GEN=46_MEMBER=7896_PSO,,
GEN=47_MEMBER=7970_PSO,GEN=45_MEMBER=7670_PSO,,
GEN=47_MEMBER=7971_PSO,GEN=36_MEMBER=6031_PSO,,
GEN=47_MEMBER=7972_PSO,GEN=43_MEMBER=7368_PSO,,
GEN=47_MEMBER=7973_PSO,GEN=42_MEMBER=7167_PSO,,
GEN=47_MEMBER=7974_PSO,GEN=40_MEMBER=6862_PSO,,
GEN=47_MEMBER=7975_PSO,GEN=43_MEMBER=7375_PSO,,
GEN=47_MEMBER=7976_PSO,GEN=44_MEMBER=7414_PSO,,
GEN=47_MEMBER=7977_PSO,GEN=37_MEMBER=6267_PSO,,
GEN=47_MEMBER=7978_PSO,GEN=45_MEMBER=7628_PSO,,
GEN=47_MEMBER=7979_PSO,GEN=42_MEMBER=7140_PSO,,
GEN=47_MEMBER=7980_PSO,GEN=43_MEMBER=7298_PSO,,
GEN=47_MEMBER=7981_PSO,GEN=44_MEMBER=7435_PSO,,
GEN=47_MEMBER=7982_PSO,GEN=40_MEMBER=6795_PSO,,
GEN=47_MEMBER=7983_PSO,GEN=42_MEMBER=7092_PSO,,
GEN=47_MEMBER=7984_PSO,GEN=45_MEMBER=7674_PSO,,
GEN=47_MEMBER=7985_PSO,GEN=40_MEMBER=6800_PSO,,
GEN=47_MEMBER=7986_PSO,GEN=42_MEMBER=7208_PSO,,
GEN=47_MEMBER=7987_PSO,GEN=45_MEMBER=7688_PSO,,
GEN=47_MEMBER=7988_PSO,GEN=32_MEMBER=5487_PSO,,
GEN=47_MEMBER=7989_PSO,GEN=39_MEMBER=6657_PSO,,
GEN=47_MEMBER=7990_PSO,GEN=45_MEMBER=7717_PSO,,
GEN=47_MEMBER=7991_PSO,GEN=24_MEMBER=3960_PSO,,
GEN=47_MEMBER=7992_PSO,GEN=42_MEMBER=7116_PSO,,
GEN=47_MEMBER=7993_PSO,GEN=44_MEMBER=7549_PSO,,
GEN=47_MEMBER=7994_PSO,GEN=46_MEMBER=7879_PSO,,
GEN=47_MEMBER=7995_PSO,GEN=35_MEMBER=5994_PSO,,
GEN=47_MEMBER=7996_PSO,GEN=41_MEMBER=6953_PSO,,
GEN=47_MEMBER=7997_PSO,GEN=37_MEMBER=6351_PSO,,
GEN=47_MEMBER=7998_PSO,GEN=42_MEMBER=7074_PSO,,
GEN=47_MEMBER=7999_PSO,GEN=36_MEMBER=6066_PSO,,
GEN=47_MEMBER=8000_PSO,GEN=43_MEMBER=7345_PSO,,
GEN=47_MEMBER=8001_PSO,GEN=45_MEMBER=7685_PSO,,
GEN=47_MEMBER=8002_PSO,GEN=29_MEMBER=4942_PSO,,
GEN=47_MEMBER=8003_PSO,GEN=40_MEMBER=6842_PSO,,
GEN=47_MEMBER=8004_PSO,GEN=43_MEMBER=7349_PSO,,
GEN=47_MEMBER=8005_PSO,GEN=29_MEMBER=4859_PSO,,
GEN=47_MEMBER=8006_PSO,GEN=39_MEMBER=6643_PSO,,
GEN=47_MEMBER=8007_PSO,GEN=43_MEMBER=7340_PSO,,
GEN=47_MEMBER=8008_PSO,GEN=38_MEMBER=6448_PSO,,
GEN=47_MEMBER=8009_PSO,GEN=34_MEMBER=5810_PSO,,
GEN=47_MEMBER=8010_PSO,GEN=44_MEMBER=7548_PSO,,
GEN=47_MEMBER=8011_PSO,GEN=41_MEMBER=7014_PSO,,
GEN=47_MEMBER=8012_PSO,GEN=46_MEMBER=7881_PSO,,
GEN=47_MEMBER=8013_PSO,GEN=33_MEMBER=5544_PSO,,
GEN=47_MEMBER=8014_PSO,GEN=44_MEMBER=7508_PSO,,
GEN=47_MEMBER=8015_PSO,GEN=46_MEMBER=7884_PSO,,
GEN=47_MEMBER=8016_PSO,GEN=42_MEMBER=7192_PSO,,
GEN=47_MEMBER=8017_PSO,GEN=41_MEMBER=7010_PSO,,
GEN=47_MEMBER=8018_PSO,GEN=45_MEMBER=7649_PSO,,
GEN=47_MEMBER=8019_PSO,GEN=37_MEMBER=6235_PSO,,
GEN=47_MEMBER=8020_PSO,GEN=37_MEMBER=6339_PSO,,
GEN=47_MEMBER=8021_PSO,GEN=38_MEMBER=6498_PSO,,
GEN=47_MEMBER=8022_PSO,GEN=45_MEMBER=7592_PSO,,
GEN=47_MEMBER=8023_PSO,GEN=46_MEMBER=7828_PSO,,
GEN=47_MEMBER=8024_PSO,GEN=39_MEMBER=6691_PSO,,
GEN=47_MEMBER=8025_PSO,GEN=41_MEMBER=7044_PSO,,
GEN=47_MEMBER=8026_PSO,GEN=43_MEMBER=7321_PSO,,
GEN=47_MEMBER=8027_PSO,GEN=29_MEMBER=4937_PSO,,
GEN=47_MEMBER=8028_PSO,GEN=44_MEMBER=7525_PSO,,
GEN=47_MEMBER=8029_PSO,GEN=44_MEMBER=7496_PSO,,
GEN=47_MEMBER=8030_PSO,GEN=42_MEMBER=7117_PSO,,
GEN=47_MEMBER=8031_PSO,GEN=46_MEMBER=7869_PSO,,
GEN=47_MEMBER=8032_PSO,GEN=34_MEMBER=5832_PSO,,
GEN=47_MEMBER=8033_PSO,GEN=36_MEMBER=6087_PSO,,
GEN=47_MEMBER=8034_PSO,GEN=46_MEMBER=7781_PSO,,
GEN=47_MEMBER=8035_PSO,GEN=42_MEMBER=7212_PSO,,
GEN=47_MEMBER=8036_PSO,GEN=37_MEMBER=6321_PSO,,
GEN=47_MEMBER=8037_PSO,GEN=33_MEMBER=5528_PSO,,
GEN=47_MEMBER=8038_PSO,GEN=36_MEMBER=6153_PSO,,
GEN=47_MEMBER=8039_PSO,GEN=44_MEMBER=7417_PSO,,
GEN=47_MEMBER=8040_PSO,GEN=42_MEMBER=7153_PSO,,
GEN=47_MEMBER=8041_PSO,GEN=29_MEMBER=4835_PSO,,
GEN=47_MEMBER=8042_PSO,GEN=42_MEMBER=7119_PSO,,
GEN=47_MEMBER=8043_PSO,GEN=39_MEMBER=6706_PSO,,
GEN=47_MEMBER=8044_PSO,GEN=38_MEMBER=6414_PSO,,
GEN=47_MEMBER=8045_PSO,GEN=46_MEMBER=7882_PSO,,
GEN=47_MEMBER=8046_PSO,GEN=31_MEMBER=5310_PSO,,
GEN=47_MEMBER=8047_PSO,GEN=43_MEMBER=7315_PSO,,
GEN=47_MEMBER=8048_PSO,GEN=46_MEMBER=7839_PSO,,
GEN=47_MEMBER=8049_PSO,GEN=36_MEMBER=6122_PSO,,
GEN=47_MEMBER=8050_PSO,GEN=37_MEMBER=6298_PSO,,
GEN=47_MEMBER=8051_PSO,GEN=45_MEMBER=7687_PSO,,
GEN=47_MEMBER=8052_PSO,GEN=43_MEMBER=7290_PSO,,
GEN=47_MEMBER=8053_PSO,GEN=37_MEMBER=6255_PSO,,
GEN=47_MEMBER=8054_PSO,GEN=46_MEMBER=7784_PSO,,
GEN=47_MEMBER=8055_PSO,GEN=36_MEMBER=6138_PSO,,
GEN=47_MEMBER=8056_PSO,GEN=37_MEMBER=6266_PSO,,
GEN=47_MEMBER=8057_PSO,GEN=38_MEMBER=6437_PSO,,
GEN=47_MEMBER=8058_PSO,GEN=44_MEMBER=7428_PSO,,
GEN=47_MEMBER=8059_PSO,GEN=41_MEMBER=7005_PSO,,
GEN=47_MEMBER=8060_PSO,GEN=46_MEMBER=7832_PSO,,
GEN=47_MEMBER=8061_PSO,GEN=44_MEMBER=7421_PSO,,
GEN=47_MEMBER=8062_PSO,GEN=46_MEMBER=7803_PSO,,
GEN=47_MEMBER=8063_PSO,GEN=33_MEMBER=5614_PSO,,
GEN=47_MEMBER=8064_PSO,GEN=23_MEMBER=3788_PSO,,
GEN=47_MEMBER=8065_PSO,GEN=39_MEMBER=6703_PSO,,
GEN=47_MEMBER=8066_PSO,GEN=43_MEMBER=7372_PSO,,
GEN=47_MEMBER=8067_PSO,GEN=46_MEMBER=7783_PSO,,
GEN=47_MEMBER=8068_PSO,GEN=46_MEMBER=7867_PSO,,
GEN=47_MEMBER=8069_PSO,GEN=43_MEMBER=7343_PSO,,
GEN=47_MEMBER=8070_PSO,GEN=43_MEMBER=7332_PSO,,
GEN=47_MEMBER=8071_PSO,GEN=46_MEMBER=7909_PSO,,
GEN=47_MEMBER=8072_PSO,GEN=44_MEMBER=7507_PSO,,
GEN=47_MEMBER=8073_PSO,GEN=26_MEMBER=4430_PSO,,
GEN=47_MEMBER=8074_PSO,GEN=43_MEMBER=7312_PSO,,
GEN=47_MEMBER=8075_PSO,GEN=34_MEMBER=5744_PSO,,
GEN=47_MEMBER=8076_PSO,GEN=38_MEMBER=6415_PSO,,
GEN=47_MEMBER=8077_PSO,GEN=46_MEMBER=7838_PSO,,
GEN=47_MEMBER=8078_PSO,GEN=40_MEMBER=6802_PSO,,
GEN=47_MEMBER=8079_PSO,GEN=45_MEMBER=7588_PSO,,
GEN=47_MEMBER=8080_PSO,GEN=46_MEMBER=7857_PSO,,
GEN=47_MEMBER=8081_PSO,GEN=46_MEMBER=7801_PSO,,
GEN=47_MEMBER=8082_PSO,GEN=46_MEMBER=7807_PSO,,
GEN=47_MEMBER=8083_PSO,GEN=46_MEMBER=7771_PSO,,
GEN=48_MEMBER=8084_PSO,152,,
GEN=48_MEMBER=8085_PSO,GEN=43_MEMBER=7225_PSO,,
GEN=48_MEMBER=8086_PSO,130,,
GEN=48_MEMBER=8087_PSO,16,,
GEN=48_MEMBER=8088_PSO,95,,
GEN=48_MEMBER=8089_PSO,GEN=35_MEMBER=5856_PSO,,
GEN=48_MEMBER=8090_PSO,156,,
GEN=48_MEMBER=8091_PSO,GEN=47_MEMBER=8036_PSO,,
GEN=48_MEMBER=8092_PSO,GEN=45_MEMBER=7590_PSO,,
GEN=48_MEMBER=8093_PSO,GEN=44_MEMBER=7455_PSO,,
GEN=48_MEMBER=8094_PSO,GEN=36_MEMBER=6159_PSO,,
GEN=48_MEMBER=8095_PSO,GEN=45_MEMBER=7603_PSO,,
GEN=48_MEMBER=8096_PSO,10,,
GEN=48_MEMBER=8097_PSO,GEN=41_MEMBER=6951_PSO,,
GEN=48_MEMBER=8098_PSO,GEN=38_MEMBER=6463_PSO,,
GEN=48_MEMBER=8099_PSO,GEN=39_MEMBER=6596_PSO,,
GEN=48_MEMBER=8100_PSO,GEN=33_MEMBER=5541_PSO,,
GEN=48_MEMBER=8101_PSO,GEN=35_MEMBER=5945_PSO,,
GEN=48_MEMBER=8102_PSO,GEN=44_MEMBER=7491_PSO,,
GEN=48_MEMBER=8103_PSO,GEN=41_MEMBER=6974_PSO,,
GEN=48_MEMBER=8104_PSO,GEN=40_MEMBER=6868_PSO,,
GEN=48_MEMBER=8105_PSO,GEN=29_MEMBER=4937_PSO,,
GEN=48_MEMBER=8106_PSO,GEN=36_MEMBER=6042_PSO,,
GEN=48_MEMBER=8107_PSO,GEN=45_MEMBER=7639_PSO,,
GEN=48_MEMBER=8108_PSO,GEN=39_MEMBER=6643_PSO,,
GEN=48_MEMBER=8109_PSO,GEN=44_MEMBER=7402_PSO,,
GEN=48_MEMBER=8110_PSO,GEN=38_MEMBER=6459_PSO,,
GEN=48_MEMBER=8111_PSO,GEN=45_MEMBER=7673_PSO,,
GEN=48_MEMBER=8112_PSO,GEN=47_MEMBER=7981_PSO,,
GEN=48_MEMBER=8113_PSO,GEN=37_MEMBER=6298_PSO,,
GEN=48_MEMBER=8114_PSO,GEN=46_MEMBER=7883_PSO,,
