generation,member,lpr:total_combined:bdpl,obj_well,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
1,gen=1_member=67_pso,4.2269,15726.7,3,0.174379,1254.01,1254.01,1,-999
1,gen=1_member=68_pso,4.31827,15439.6,9,0.351644,269.02,269.02,1,-999
1,gen=1_member=69_pso,4.22319,15355.9,10,0.13125,483.014,483.014,1,-999
1,gen=1_member=70_pso,3.97002,14775.6,6,0.0400799,200.006,200.006,1,-999
1,gen=1_member=71_pso,4.03611,15185.3,4,0.0268467,1789.02,1789.02,1,-999
1,gen=1_member=72_pso,4.41281,15667.7,6,0.153476,0.0114858,0.0114858,1,-999
1,gen=1_member=73_pso,4.07405,15113.2,7,0.0927667,1361.02,1361.02,1,-999
1,gen=1_member=74_pso,4.16796,15401.4,6,0.0824625,1067.02,1067.02,1,-999
1,gen=1_member=75_pso,4.23443,15580.1,5,0.0454059,965.018,965.018,1,-999
1,gen=1_member=76_pso,4.19671,15691.9,3,0.03372,1667.01,1667.01,1,-999
1,gen=1_member=77_pso,4.37557,15597.6,7,0.163038,89.014,89.014,1,-999
1,gen=1_member=78_pso,4.15106,14941.9,11,0.158248,176.017,176.017,1,-999
1,gen=1_member=79_pso,4.22647,15416.9,7,0.0322133,518.018,518.018,1,-999
1,gen=1_member=80_pso,4.21357,15532,5,0.0307693,1242.02,1242.02,1,-999
1,gen=1_member=81_pso,4.45194,15816.9,3,0.0863207,0.00920408,0.00920408,1,-999
1,gen=1_member=82_pso,4.00689,15108.9,4,0.0775246,1533.02,1533.02,1,-999
1,gen=1_member=83_pso,3.74933,14189.1,3,1e+30,0.0016994,0.0016994,1,-999
1,gen=1_member=84_pso,4.22243,15491.6,6,0.0619162,955.024,955.024,1,-999
1,gen=1_member=85_pso,4.18199,15573.3,3,0.0405706,1633.02,1633.02,1,-999
1,gen=1_member=86_pso,3.89825,14385.5,3,0.0381847,0.00255044,0.00255044,1,-999
1,gen=1_member=87_pso,3.85547,15182,1,0.215156,1892.02,1892.02,1,-999
1,gen=1_member=88_pso,4.30487,15528.5,7,0.0802308,347.022,347.022,1,-999
1,gen=1_member=89_pso,3.93427,14980.8,3,0.00743294,1134.02,1134.02,1,-999
1,gen=1_member=90_pso,4.06551,14901.7,8,0.091177,386.012,386.012,1,-999
1,gen=1_member=91_pso,4.06367,14797.9,9,0.0516381,265.007,265.007,1,-999
1,gen=1_member=92_pso,4.00803,15007.8,5,0.0487313,1188.02,1188.02,1,-999
1,gen=1_member=93_pso,4.29961,15764.6,2,0.167254,556.013,556.013,1,-999
1,gen=1_member=94_pso,3.97038,15197.8,1,0.0984952,1945.02,1945.02,1,-999
1,gen=1_member=95_pso,3.9641,14981.6,5,0.0428193,1104.02,1104.02,1,-999
1,gen=1_member=96_pso,4.1868,15299.6,9,0.029276,652.014,652.014,1,-999
1,gen=1_member=97_pso,3.88769,14376.2,3,0.140723,0.00249176,0.00249176,1,-999
1,gen=1_member=98_pso,4.18599,15037.1,10,0.0475331,482.014,482.014,1,-999
1,gen=1_member=99_pso,4.2181,15668,4,0.0246117,1288.01,1288.01,1,-999
1,gen=1_member=100_pso,4.11901,14967,9,0.0749601,495.017,495.017,1,-999
1,gen=1_member=101_pso,4.36426,15794.6,2,0.0790459,152.01,152.01,1,-999
1,gen=1_member=102_pso,4.07444,14515.1,10,1e+30,0.00353597,0.00353597,1,-999
1,gen=1_member=103_pso,4.00249,14968.7,6,0.086213,937.016,937.016,1,-999
1,gen=1_member=104_pso,4.3936,15769.4,4,0.122669,24.0126,24.0126,1,-999
1,gen=1_member=105_pso,4.27004,15435.7,9,0.0314878,370.021,370.021,1,-999
1,gen=1_member=106_pso,4.2707,15510.2,7,0.0754961,487.02,487.02,1,-999
1,gen=1_member=107_pso,4.20076,15619.5,4,0.00838955,1584.01,1584.01,1,-999
1,gen=1_member=108_pso,4.20603,15334.9,9,0.0333981,563.015,563.015,1,-999
1,gen=1_member=109_pso,4.21621,15274.5,10,0.0452384,526.012,526.012,1,-999
1,gen=1_member=110_pso,4.01041,14892.2,8,1e+30,442.011,442.011,1,-999
1,gen=1_member=111_pso,4.04952,15169.7,5,0.000628162,1637.02,1637.02,1,-999
