member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=32_member=5452_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.8474796,34.84753054005696,113.46005974005696,3.14182,3.1418175521715916,5.458182447828408
gen=44_member=7522_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.1631116,33.16311565476033,111.77564485476033,2.53937,2.5393682475811747,6.060631752418825
gen=45_member=7699_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,25.6714616,25.671464649350018,104.28399384935003,1.28466,1.2846600959013812,7.315339904098618
gen=38_member=6478_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.2785976,35.27857906393331,113.8911082639333,3.35376,3.353761701874287,5.2462382981257125
gen=48_member=8105_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.5527908,36.55273076856624,115.16525996856623,3.9902,3.9901981205782513,4.609801879421749
gen=47_member=7995_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.497536399999994,36.49744644974915,115.10997564974916,3.97511,3.9751064827484375,4.624893517251563
gen=38_member=6507_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.2430988,36.243072285057984,114.85560148505799,3.82686,3.826857056498031,4.773142943501968
gen=47_member=8017_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,26.3334004,26.33332130996634,104.94585050996633,1.31111,1.3111126222085396,7.28888737779146
gen=28_member=4806_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.335338,36.335363024535646,114.94789222453565,3.87574,3.8757359184083393,4.72426408159166
gen=33_member=5559_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.1440244,32.1440689013816,110.7565981013816,2.27771,2.277706161290138,6.322293838709862
gen=28_member=4728_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,25.063886,25.063855919912235,103.67638511991223,1.21593,1.2159311834683826,7.384068816531617
gen=30_member=4999_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.9879172,33.98794532305361,112.60047452305362,2.78942,2.7894244899895115,5.810575510010488
gen=47_member=7949_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.069014399999997,31.068968509771572,109.68149770977158,1.99378,1.9937752885784719,6.606224711421528
gen=37_member=6216_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.7610332,34.76111558406628,113.37364478406629,3.104,3.1039998368234127,5.496000163176587
gen=35_member=5892_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.624976,33.6250096550061,112.23753885500611,2.6693,2.669301284000799,5.930698715999201
gen=47_member=7933_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,26.4996092,26.49956968298791,105.11209888298791,1.3367,1.3366982118555866,7.263301788144413
gen=42_member=7127_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.5609438201383607,6.039056179861639
gen=46_member=7815_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.2096748,30.209600453547942,108.82212965354798,1.82093,1.8209316870333627,6.779068312966637
gen=41_member=6988_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.4847806569614799,7.11521934303852
gen=39_member=6630_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.2802314935654993,6.3197685064345
gen=46_member=7750_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.614813367439834,5.985186632560166
gen=47_member=8066_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.1452896,36.14526258672567,114.75779178672568,3.76811,3.7681126270390264,4.831887372960973
gen=49_member=8375_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.014504,33.01442462041577,111.62695382041578,2.48535,2.4853491554079454,6.114650844592054
gen=48_member=8129_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.633444399999995,36.63353389800296,115.24606309800296,4.0627,4.062703615454969,4.537296384545031
gen=39_member=6585_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.7828676,34.78292178056862,113.39545098056861,3.109,3.109000659648076,5.490999340351923
gen=47_member=8011_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.264032655020216,5.3359673449797835
gen=40_member=6726_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.242575600000002,31.242517549639818,109.85504674963983,2.03707,2.0370672977478352,6.562932702252164
gen=44_member=7543_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.1870268,35.18705597340057,113.79958517340057,3.29833,3.2983343614687426,5.301665638531257
gen=43_member=7287_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,2.681238989755315,5.918761010244685
gen=41_member=6982_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.2787468,36.278668778733376,114.89119797873339,3.84028,3.8402820549687493,4.75971794503125
gen=33_member=5577_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.0012852,34.00137781832889,112.6139070183289,2.80281,2.802809316052241,5.7971906839477585
gen=48_member=8183_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.7057788,34.70587203703935,113.31840123703935,3.0773,3.0772975890945005,5.522702410905499
gen=48_member=8234_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,23.7818948,23.781937390842728,102.39446659084273,1.1268,1.1267995679231442,7.4732004320768555
gen=42_member=7080_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.2182188,35.21819334968434,113.83072254968432,3.313,3.3129973495757645,5.287002650424235
gen=47_member=8007_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.1347424,34.13470291303967,112.74723211303967,2.85212,2.8521192952616703,5.747880704738329
gen=35_member=5961_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.8771876,36.87726444522587,115.48979364522586,4.16397,4.163974337028348,4.436025662971652
gen=31_member=5281_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.5276555505351728,6.072344449464827
gen=44_member=7417_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,28.040048399999996,28.04007293817745,106.65260213817746,1.50233,1.5023341028356065,7.0976658971643936
gen=32_member=5429_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.214580399999996,36.214597535229515,114.82712673522953,3.8078,3.807797140389491,4.792202859610509
gen=37_member=6347_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.6629276,35.66303769617801,114.275566896178,3.52921,3.529205177385862,5.070794822614138
gen=42_member=7094_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.7239728,32.72396444274264,111.33649364274265,2.40462,2.4046240815079276,6.195375918492072
gen=45_member=7577_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.348481199999995,33.348578128286576,111.96110732828657,2.59343,2.593432230219677,6.006567769780323
gen=38_member=6402_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.511791600000002,30.51186014513365,109.12438934513365,1.8927,1.8927029265017532,6.707297073498246
gen=31_member=5196_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,37.154128,37.154036317385696,115.76656551738569,4.37901,4.379009983999199,4.2209900160008
gen=41_member=6995_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.5082290688344937,6.091770931165506
gen=39_member=6611_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.6631182698145808,4.936881730185419
gen=49_member=8310_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.436708,30.43676948862573,109.04929868862573,1.88142,1.8814224001312516,6.718577599868748
gen=41_member=6917_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.7027312,30.7026693264571,109.3151985264571,1.93448,1.9344802970633985,6.665519702936601
gen=42_member=7156_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.610492,30.610510708305725,109.22303990830572,1.91823,1.9182267449739154,6.681773255026084
gen=29_member=4898_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.680374002125095,4.919625997874904
gen=47_member=7961_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.81844,32.81846706326812,111.43099626326813,2.42627,2.42627095608822,6.17372904391178
gen=31_member=5213_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.374698,34.37459988167344,112.98712908167344,2.94698,2.94697665818361,5.6530233418163895
gen=33_member=5529_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,0.9022937938185515,7.697706206181448
gen=41_member=6902_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.729750588319223,6.870249411680777
gen=43_member=7373_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,1.9084062123108527,6.691593787689147
gen=43_member=7354_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.3656388,36.365559376347385,114.97808857634739,3.91205,3.9120450838413308,4.687954916158668
gen=48_member=8255_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,0.9072063929299554,7.692793607070044
gen=38_member=6443_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.147463657625636,6.452536342374364
gen=47_member=7988_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.769794,30.769795007202468,109.38232420720249,1.94462,1.944622445579302,6.6553775544206975
gen=37_member=6360_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,28.05609,28.056013799679008,106.668542999679,1.51193,1.5119307530994437,7.088069246900556
gen=48_member=8171_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.994082,34.99403631605541,113.60656551605543,3.20978,3.2097832134087625,5.390216786591237
gen=45_member=7732_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.5270430343618202,7.07295696563818
gen=35_member=5956_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.829842450529239,5.770157549470761
gen=45_member=7623_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.3587454728667916,7.241254527133208
gen=34_member=5765_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.9817261402621542,6.618273859737846
gen=38_member=6501_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.3204104251195212,6.279589574880479
gen=48_member=8203_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.33521279734384,6.2647872026561595
gen=47_member=7974_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.0424296,35.04236881028093,113.65489801028093,3.23167,3.2316721815748752,5.368327818425124
gen=42_member=7123_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.9596390707578237,5.640360929242176
gen=30_member=5110_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,3.932509378217299,4.667490621782701
gen=40_member=6879_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,3.4759504639073717,5.1240495360926275
gen=31_member=5217_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,3.9408802762959962,4.659119723704004
gen=42_member=7215_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.175829157195778,5.424170842804221
gen=37_member=6211_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,1.0136914070123029,7.586308592987697
gen=40_member=6803_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280125,2.72359,2.7235943155761655,5.876405684423834
gen=30_member=5155_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.8480316110130164,5.751968388986983
gen=32_member=5405_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.471792659984794,7.128207340015206
gen=37_member=6224_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.3262371671328665,5.273762832867133
gen=36_member=6188_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.3422700681754987,7.257729931824501
gen=44_member=7508_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.030844,35.030748929325185,113.64327812932517,3.22133,3.221325101836407,5.378674898163593
gen=48_member=8233_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,3.06244639986424,5.53755360013576
gen=27_member=4602_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.1273719794302006,6.472628020569799
gen=34_member=5714_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.374524013786796,5.225475986213204
gen=33_member=5592_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.4600901846108973,6.139909815389102
gen=46_member=7897_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979495,3.05438,3.0543830851977702,5.545616914802229
gen=44_member=7516_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,3.753768229615386,4.846231770384614
gen=47_member=8023_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.075776,36.0756878960716,114.68821709607163,3.73629,3.7362872757687438,4.863712724231256
gen=43_member=7367_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8665668,35.86655852747779,114.47908772747779,3.64645,3.646452731121315,4.953547268878685
gen=41_member=6969_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.8177336383909917,5.7822663616090075
gen=34_member=5825_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,1.031660987734052,7.568339012265948
gen=40_member=6799_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.1898771736597777,5.410122826340222
gen=36_member=6120_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.6891823362555,4.910817663744499
gen=43_member=7295_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.4626160518191686,5.137383948180831
gen=37_member=6202_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,1.7876984758523495,6.81230152414765
gen=41_member=6991_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.918116555580914,4.6818834444190855
gen=34_member=5786_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.555596406978724,5.044403593021276
gen=46_member=7820_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196417,3.63264,3.6326419104411816,4.967358089558818
gen=49_member=8399_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,3.6262185633597324,4.973781436640268
gen=34_member=5808_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,3.9577052126781385,4.642294787321861
gen=43_member=7329_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717249,3.19666,3.1966649465375045,5.403335053462495
gen=42_member=7088_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.6032319677579854,4.996768032242015
gen=45_member=7708_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.7428987341927886,5.857101265807211
gen=32_member=5495_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.2993111659258403,7.300688834074159
gen=41_member=6992_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.61252989091807,4.987470109081929
gen=44_member=7474_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.5000600048646335,5.099939995135366
gen=38_member=6529_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381857,3.04111,3.0411117554541596,5.55888824454584
gen=38_member=6418_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.4430976,34.443010318174956,113.05553951817497,2.97833,2.9783290860012555,5.621670913998744
gen=42_member=7193_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.445622,33.44556490244684,112.05809410244683,2.62386,2.623857141848997,5.976142858151002
gen=40_member=6846_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.512195442495398,6.087804557504602
gen=42_member=7137_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,2.166508641055658,6.433491358944341
gen=41_member=6951_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898203,2.16614,2.1661407021590358,6.433859297840964
gen=44_member=7514_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,2.9698350907736994,5.6301649092263
gen=26_member=4423_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.444232450327066,6.155767549672934
gen=30_member=5151_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,3.8551868740415647,4.744813125958435
gen=36_member=6144_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,3.006859173870737,5.593140826129263
gen=41_member=6946_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.544299341854394,5.055700658145605
