member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=39_member=6611_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.6631182698145808,4.936881730185419
gen=49_member=8310_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,30.436708,30.43676948862573,109.04929868862573,1.88142,1.8814224001312527,6.7185775998687465
gen=41_member=6917_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,30.7027312,30.7026693264571,109.3151985264571,1.93448,1.9344802970633967,6.665519702936603
gen=42_member=7156_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,30.610492,30.610510708305725,109.22303990830572,1.91823,1.918226744973915,6.681773255026084
gen=29_member=4898_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.6803740021250975,4.919625997874903
gen=47_member=7961_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.81844,32.81846706326812,111.43099626326813,2.42627,2.42627095608822,6.17372904391178
gen=31_member=5213_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.374698,34.37459988167344,112.98712908167344,2.94698,2.9469766581836145,5.653023341816385
gen=33_member=5529_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,0.9022937938185517,7.697706206181448
gen=41_member=6902_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.7297505883192217,6.870249411680778
gen=43_member=7373_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,1.908406212310854,6.691593787689145
gen=43_member=7354_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.3656388,36.365559376347385,114.97808857634739,3.91205,3.9120450838413308,4.687954916158668
gen=48_member=8255_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,0.9072063929299559,7.692793607070044
gen=38_member=6443_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.147463657625636,6.452536342374364
gen=47_member=7988_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,30.769794,30.769795007202468,109.38232420720249,1.94462,1.9446224455793024,6.6553775544206975
gen=37_member=6360_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,28.05609,28.056013799679008,106.668542999679,1.51193,1.5119307530994455,7.088069246900554
gen=48_member=8171_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.994082,34.99403631605541,113.60656551605543,3.20978,3.2097832134087567,5.3902167865912425
gen=45_member=7732_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.5270430343618209,7.072956965638179
gen=35_member=5956_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.8298424505292386,5.7701575494707615
gen=45_member=7623_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.3587454728667927,7.241254527133207
gen=34_member=5765_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.9817261402621527,6.618273859737847
gen=38_member=6501_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.32041042511952,6.27958957488048
gen=48_member=8203_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.3352127973438446,6.264787202656155
gen=47_member=7974_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.0424296,35.04236881028093,113.65489801028093,3.23167,3.231672181574876,5.368327818425124
gen=42_member=7123_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.9596390707578255,5.640360929242174
gen=30_member=5110_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,3.932509378217299,4.667490621782701
gen=40_member=6879_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,3.47595046390737,5.124049536092629
gen=31_member=5217_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,3.940880276295999,4.659119723704
gen=42_member=7215_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.1758291571957775,5.424170842804222
gen=37_member=6211_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,1.0136914070123035,7.586308592987696
gen=40_member=6803_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280125,2.72359,2.7235943155761646,5.876405684423835
gen=30_member=5155_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.848031611013018,5.751968388986981
gen=32_member=5405_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.4717926599847937,7.128207340015206
gen=37_member=6224_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.3262371671328674,5.273762832867132
gen=36_member=6188_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.3422700681754993,7.2577299318245005
gen=44_member=7508_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.030844,35.030748929325185,113.64327812932517,3.22133,3.2213251018364044,5.378674898163595
gen=48_member=8233_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,3.0624463998642404,5.537553600135759
gen=27_member=4602_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.1273719794302006,6.472628020569799
gen=34_member=5714_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.3745240137867962,5.225475986213203
gen=33_member=5592_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.460090184610898,6.139909815389101
gen=46_member=7897_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979495,3.05438,3.0543830851977716,5.545616914802228
gen=44_member=7516_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,3.753768229615386,4.846231770384614
gen=47_member=8023_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.075776,36.0756878960716,114.68821709607163,3.73629,3.7362872757687438,4.863712724231256
gen=43_member=7367_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.8665668,35.86655852747779,114.47908772747779,3.64645,3.6464527311213164,4.953547268878683
gen=41_member=6969_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.8177336383909912,5.782266361609008
gen=34_member=5825_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,1.0316609877340526,7.568339012265947
gen=40_member=6799_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.189877173659772,5.410122826340228
gen=36_member=6120_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.6891823362555,4.910817663744499
gen=43_member=7295_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.4626160518191704,5.13738394818083
gen=37_member=6202_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,1.787698475852348,6.812301524147651
gen=41_member=6991_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.9181165555809123,4.681883444419087
gen=34_member=5786_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.555596406978723,5.0444035930212765
gen=46_member=7820_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196417,3.63264,3.6326419104411816,4.967358089558818
gen=49_member=8399_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,3.6262185633597324,4.973781436640268
gen=34_member=5808_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,3.957705212678141,4.642294787321859
gen=43_member=7329_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717249,3.19666,3.196664946537499,5.4033350534625
gen=42_member=7088_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.6032319677579836,4.9967680322420165
gen=45_member=7708_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.7428987341927895,5.85710126580721
gen=32_member=5495_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.2993111659258412,7.300688834074158
gen=41_member=6992_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.61252989091807,4.987470109081929
gen=44_member=7474_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.5000600048646318,5.099939995135368
gen=38_member=6529_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381857,3.04111,3.0411117554541574,5.558888244545843
gen=38_member=6418_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.4430976,34.443010318174956,113.05553951817497,2.97833,2.9783290860012563,5.621670913998743
gen=42_member=7193_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.445622,33.44556490244684,112.05809410244683,2.62386,2.623857141849003,5.976142858150997
gen=40_member=6846_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.5121954424953987,6.087804557504601
gen=42_member=7137_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,2.166508641055658,6.433491358944341
gen=41_member=6951_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898203,2.16614,2.1661407021590344,6.433859297840965
gen=44_member=7514_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,2.969835090773703,5.630164909226297
gen=26_member=4423_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.444232450327072,6.155767549672928
gen=30_member=5151_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,3.8551868740415665,4.744813125958434
gen=36_member=6144_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,3.0068591738707413,5.593140826129258
gen=41_member=6946_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.5442993418543924,5.055700658145607
gen=43_member=7239_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075705,3.56889,3.5688896371474748,5.031110362852525
gen=20_member=3413_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.476442307505921,6.123557692494078
gen=35_member=5913_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.0163314134959744,7.583668586504025
gen=47_member=7945_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245687,3.03486,3.0348582169560125,5.5651417830439875
gen=31_member=5214_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150495,3.42253,3.4225286585141808,5.177471341485819
gen=35_member=5893_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.8132883924956411,7.786711607504358
gen=42_member=7082_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,2.6984095035547186,5.901590496445281
gen=44_member=7534_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,2.9338504123415663,5.666149587658433
gen=45_member=7645_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.5166913473335457,5.083308652666454
gen=39_member=6590_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.091206726931733,4.5087932730682665
gen=38_member=6398_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001883,3.25449,3.2544898932889788,5.345510106711021
gen=45_member=7594_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.3103844,36.31039554746737,114.92292474746739,3.8606,3.860598708949264,4.7394012910507355
gen=48_member=8227_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.755299500403393,5.844700499596607
gen=30_member=5150_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,3.955174426624364,4.644825573375636
gen=49_member=8327_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,30.106963999999998,30.10695679161178,108.71948599161179,1.80674,1.806737930664908,6.793262069335092
gen=43_member=7261_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.4863208,34.48623759426499,113.09876679426499,2.98936,2.9893599211626345,5.610640078837365
gen=36_member=6133_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.6537904336927283,4.946209566307271
gen=41_member=6892_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,29.7658572,29.765857301341477,108.37838650134148,1.79322,1.7932215884321623,6.806778411567837
gen=47_member=8012_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.701110964068319,4.898889035931681
gen=47_member=7966_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.70123404657382,5.89876595342618
gen=49_member=8363_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.439752836493298,5.1602471635067015
gen=44_member=7456_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.4550552,35.454985598383615,114.06751479838361,3.43116,3.431156849191002,5.168843150808998
gen=40_member=6804_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.0168700074054646,5.583129992594535
gen=38_member=6471_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.244263136286106,5.355736863713894
gen=22_member=3634_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.487508399999996,33.48751472965719,112.1000439296572,2.63496,2.6349586355249133,5.965041364475086
gen=44_member=7539_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.715744676343472,4.884255323656528
gen=49_member=8356_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.4550781548376848,6.144921845162315
gen=46_member=7849_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.714637855713366,5.885362144286633
gen=42_member=7200_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.3322924,35.33222140569574,113.94475060569573,3.37515,3.3751465513068104,5.224853448693189
gen=38_member=6459_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.735932399999996,36.73590992805043,115.34843912805044,4.07908,4.079081097759878,4.520918902240122
gen=40_member=6838_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.420176856928498,7.179823143071502
gen=35_member=5994_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,34.683276,34.68326987798987,113.29579907798986,3.07603,3.0760270271294443,5.523972972870555
gen=39_member=6670_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.435669600000004,32.43577512726643,111.04830432726642,2.33137,2.331366553624733,6.268633446375267
gen=48_member=8120_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,36.049485600000004,36.049477181493145,114.66200638149316,3.72385,3.7238509530605755,4.876149046939425
gen=47_member=7929_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,33.2756256,33.27569117913837,111.88822037913837,2.58067,2.5806656123379526,6.019334387662047
gen=32_member=5467_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.4252,35.425295105606956,114.03782430560697,3.40923,3.409226707657954,5.190773292342046
gen=45_member=7589_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.264561199999996,35.264548182297666,113.87707738229766,3.34169,3.3416938493864867,5.258306150613513
gen=42_member=7063_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,32.7798956,32.77998072785285,111.39250992785287,2.41578,2.4157795755081084,6.184220424491891
gen=46_member=7783_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,35.2509704,35.250884894283324,113.86341409428333,3.33505,3.335046555009675,5.264953444990325
gen=42_member=7112_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,29.955014399999996,29.954952265185444,108.56748146518542,1.80414,1.8041382604731804,6.795861739526819
gen=43_member=7278_pso,50,Tzminus2p00_Szminus2p00,"T 0.80, S 0.80",0.8,0.8,1360.0,0.096,1700.0,0.12,26.961028,26.96102909294159,105.5735582929416,1.36641,1.3664061755116326,7.233593824488367
