member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=47_member=7949_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,31.069014399999997,31.068968509771572,109.68149770977158,1.99378,2.2528069707520353,6.347193029247965
gen=37_member=6216_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.7610332,34.76111558406628,113.37364478406629,3.104,3.4453228920977184,5.154677107902281
gen=35_member=5892_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.624976,33.6250096550061,112.23753885500611,2.6693,2.979077412890902,5.6209225871090975
gen=47_member=7933_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,26.4996092,26.49956968298791,105.11209888298791,1.3367,1.5387847219638446,7.061215278036155
gen=42_member=7127_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.861861154611397,5.738138845388603
gen=46_member=7815_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.2096748,30.209600453547942,108.82212965354798,1.82093,2.0642125133792453,6.535787486620754
gen=41_member=6988_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.70217923803991,6.89782076196009
gen=39_member=6630_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.5585471771748014,6.041452822825198
gen=46_member=7750_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.9244889849018447,5.675511015098155
gen=47_member=8066_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.1452896,36.14526258672567,114.75779178672568,3.76811,4.145970150783985,4.454029849216015
gen=49_member=8375_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.014504,33.01442462041577,111.62695382041578,2.48535,2.7800854852020276,5.819914514797972
gen=48_member=8129_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.633444399999995,36.63353389800296,115.24606309800296,4.0627,4.453685268899879,4.14631473110012
gen=39_member=6585_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.7828676,34.78292178056862,113.39545098056861,3.109,3.4500074551844833,5.149992544815516
gen=47_member=8011_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.6184700199995503,4.981529980000449
gen=40_member=6726_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,31.242575600000002,31.242517549639818,109.85504674963983,2.03707,2.29985667980565,6.3001433201943495
gen=44_member=7543_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.1870268,35.18705597340057,113.79958517340057,3.29833,3.6555331029411295,4.94446689705887
gen=43_member=7287_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,2.99161476657666,5.6083852334233395
gen=41_member=6982_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.2787468,36.278668778733376,114.89119797873339,3.84028,4.22262996171961,4.3773700382803895
gen=33_member=5577_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.0012852,34.00137781832889,112.6139070183289,2.80281,3.1296476088722933,5.470352391127706
gen=48_member=8183_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.7057788,34.70587203703935,113.31840123703935,3.0773,3.41530696752542,5.18469303247458
gen=48_member=8234_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,23.7818948,23.781937390842728,102.39446659084273,1.1268,1.3076910713160852,7.292308928683914
gen=42_member=7080_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.2182188,35.21819334968434,113.83072254968432,3.313,3.6711911054736173,4.928808894526382
gen=47_member=8007_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.1347424,34.13470291303967,112.74723211303967,2.85212,3.18250742480545,5.417492575194549
gen=35_member=5961_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.8771876,36.87726444522587,115.48979364522586,4.16397,4.5613461742670625,4.038653825732937
gen=31_member=5281_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.8260571633549794,5.77394283664502
gen=44_member=7417_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,28.040048399999996,28.04007293817745,106.65260213817746,1.50233,1.7191713528274264,6.8808286471725735
gen=32_member=5429_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.214580399999996,36.214597535229515,114.82712673522953,3.8078,4.188233489121877,4.411766510878123
gen=37_member=6347_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.6629276,35.66303769617801,114.275566896178,3.52921,3.898152853138807,4.701847146861192
gen=42_member=7094_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,32.7239728,32.72396444274264,111.33649364274265,2.40462,2.6926899779113236,5.9073100220886765
gen=45_member=7577_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.348481199999995,33.348578128286576,111.96110732828657,2.59343,2.896818933559567,5.7031810664404325
gen=38_member=6402_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.511791600000002,30.51186014513365,109.12438934513365,1.8927,2.1429983647606763,6.457001635239323
gen=31_member=5196_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,37.154128,37.154036317385696,115.76656551738569,4.37901,4.7881438229319295,3.81185617706807
gen=41_member=6995_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.804706313315038,5.795293686684962
gen=39_member=6611_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.8961992,35.89623286365389,114.5087620636539,3.66312,4.035850270843206,4.564149729156794
gen=49_member=8310_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.436708,30.43676948862573,109.04929868862573,1.88142,2.1318665710781635,6.468133428921837
gen=41_member=6917_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.7027312,30.7026693264571,109.3151985264571,1.93448,2.187750711339655,6.412249288660345
gen=42_member=7156_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.610492,30.610510708305725,109.22303990830572,1.91823,2.1708447355167153,6.429155264483285
gen=29_member=4898_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.9271684,35.92717187396659,114.5397010739666,3.68037,4.060332191283769,4.5396678087162305
gen=47_member=7961_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,32.81844,32.81846706326812,111.43099626326813,2.42627,2.7166571787350544,5.883342821264945
gen=31_member=5213_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.374698,34.37459988167344,112.98712908167344,2.94698,3.2743927661069736,5.325607233893026
gen=33_member=5529_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,1.0510199057811815,7.548980094218818
gen=41_member=6902_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.9660349707091986,6.633965029290801
gen=43_member=7373_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,2.1602634488710843,6.439736551128915
gen=43_member=7354_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.3656388,36.365559376347385,114.97808857634739,3.91205,4.297275606019601,4.302724393980399
gen=48_member=8255_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,1.0572738889272693,7.542726111072731
gen=38_member=6443_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.4173932180001527,6.182606781999847
gen=47_member=7988_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.769794,30.769795007202468,109.38232420720249,1.94462,2.1993375742736667,6.400662425726333
gen=37_member=6360_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,28.05609,28.056013799679008,106.668542999679,1.51193,1.7315186904508533,6.868481309549146
gen=48_member=8171_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.994082,34.99403631605541,113.60656551605543,3.20978,3.5610108690054814,5.038989130994518
gen=45_member=7732_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.7455261618288558,6.854473838171144
gen=35_member=5956_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.0774828,34.07740547464268,112.6899346746427,2.82984,3.1600644209673674,5.439935579032632
gen=45_member=7623_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.5648181735058346,7.035181826494165
gen=34_member=5765_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,30.9233032,30.92338623359191,109.5359154335919,1.98173,2.239144244495649,6.360855755504351
gen=38_member=6501_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.603003782185017,5.996996217814983
gen=48_member=8203_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.618578177351169,5.98142182264883
gen=47_member=7974_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.0424296,35.04236881028093,113.65489801028093,3.23167,3.584767426521248,5.015232573478752
gen=42_member=7123_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.3967552,34.396745119239434,113.00927431923942,2.95964,3.285185723421483,5.314814276578517
gen=30_member=5110_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,4.317750477569949,4.2822495224300505
gen=40_member=6879_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.52546,35.52547804840835,114.13800724840836,3.47595,3.84446722388754,4.75553277611246
gen=31_member=5217_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.452308,36.4522647735805,115.0647939735805,3.94088,4.329381208623699,4.2706187913763
gen=42_member=7215_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.523262491656244,5.076737508343756
gen=37_member=6211_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,1.1774939306447225,7.422506069355277
gen=40_member=6803_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,33.8223768,33.822321012801254,112.43485021280125,2.72359,3.037736499015697,5.562263500984303
gen=30_member=5155_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.1209288,34.12094915647915,112.73347835647915,2.84803,3.1682114751097994,5.4317885248902
gen=32_member=5405_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.6889444758656111,6.9110555241343885
gen=37_member=6224_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.6853599926982343,4.914640007301765
gen=36_member=6188_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.5432939169606323,7.0567060830393675
gen=44_member=7508_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.030844,35.030748929325185,113.64327812932517,3.22133,3.573604701692985,5.026395298307015
gen=48_member=8233_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,3.399389221666745,5.200610778333255
gen=27_member=4602_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,31.533998,31.534063129350688,110.1465923293507,2.12737,2.39841136140173,6.2015886385982695
gen=34_member=5714_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.722307366317921,4.877692633682079
gen=33_member=5592_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.752627029415368,5.847372970584631
gen=46_member=7897_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.6601048,34.66001472979494,113.27254392979495,3.05438,3.389020815444299,5.2109791845557005
gen=44_member=7516_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.109196,36.10912532430648,114.72165452430647,3.75377,4.130656667200329,4.469343332799671
gen=47_member=8023_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,36.075776,36.0756878960716,114.68821709607163,3.73629,4.112090071834343,4.4879099281656565
gen=43_member=7367_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,35.8665668,35.86655852747779,114.47908772747779,3.64645,4.021973240140695,4.578026759859305
gen=41_member=6969_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,34.0139848,34.01408910075473,112.62661830075474,2.81773,3.146780473682549,5.453219526317451
gen=34_member=5825_pso,50,storage_zminus_1p60,storage,Storage,S,0.84,0.10079999999999999,0.12,0.045588999785278535,,,0.84,0.10079999999999999,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,1.2014365234014712,7.398563476598529
