scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
baseline_T,1.0,1700.0,,gen=39_member=6590_pso,50,16488.5,36.736378,16488.5,36.736378,4.09121,4.508789999999999,16488.509944204496,36.73640015568762,16488.509944204496,36.73640015568762,51772.40994420449,115.3489293556876,327,86,lpr:total_combined:bdpl,4.091206726931732,4.508793273068267,4.091206726931732,4.508793273068267,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6398_pso,50,15752.9,35.0974612,15752.9,35.0974612,3.25449,5.345509999999999,15752.881386902523,35.09741973001883,15752.881386902523,35.09741973001883,51036.78138690253,113.70994893001884,327,86,lpr:total_combined:bdpl,3.254489893288976,5.345510106711024,3.254489893288976,5.345510106711024,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=7594_pso,50,16297.3,36.3103844,16297.3,36.3103844,3.8606,4.7394,16297.305003351605,36.31039554746737,16297.305003351605,36.31039554746737,51581.20500335161,114.9229247474674,327,86,lpr:total_combined:bdpl,3.860598708949262,4.739401291050738,3.860598708949262,4.739401291050738,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8227_pso,50,15218.7,33.9072636,15218.7,33.9072636,2.7553,5.8447,15218.735500273877,33.90734269461019,15218.735500273877,33.90734269461019,50502.635500273886,112.51987189461022,327,86,lpr:total_combined:bdpl,2.7552995004033938,5.844700499596605,2.7552995004033938,5.844700499596605,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=30_member=5150_pso,50,16372.5,36.47793,16372.5,36.47793,3.95517,4.64483,16372.505057366425,36.47794126781239,16372.505057366425,36.47794126781239,51656.40505736643,115.0904704678124,327,86,lpr:total_combined:bdpl,3.9551744266243625,4.644825573375638,3.9551744266243625,4.644825573375638,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=49_member=8327_pso,50,13513.0,30.106964,13513.0,30.106964,1.80674,6.79326,13512.996764637244,30.10695679161178,13512.996764637244,30.10695679161178,48796.89676463725,108.7194859916118,327,86,lpr:total_combined:bdpl,1.8067379306649052,6.793262069335095,1.8067379306649052,6.793262069335095,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7261_pso,50,15478.6,34.4863208,15478.6,34.4863208,2.98936,5.61064,15478.5626545175,34.48623759426499,15478.5626545175,34.48623759426499,50762.4626545175,113.098766794265,327,86,lpr:total_combined:bdpl,2.989359921162631,5.610640078837369,2.989359921162631,5.610640078837369,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=6133_pso,50,16100.6,35.8721368,16100.6,35.8721368,3.65379,4.94621,16100.552219199742,35.87203034437702,16100.552219199742,35.87203034437702,51384.45221919975,114.48455954437703,327,86,lpr:total_combined:bdpl,3.6537904336927274,4.946209566307273,3.6537904336927274,4.946209566307273,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6892_pso,50,13359.9,29.7658572,13359.9,29.7658572,1.79322,6.80678,13359.900045485403,29.76585730134148,13359.900045485403,29.76585730134148,48643.800045485405,108.37838650134148,327,86,lpr:total_combined:bdpl,1.7932215884321627,6.806778411567837,1.7932215884321627,6.806778411567837,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=8012_pso,50,16150.8,35.983982399999995,16150.8,35.983982399999995,3.70111,4.89889,16150.818138421246,35.984022812402536,16150.818138421246,35.984022812402536,51434.718138421245,114.59655201240253,327,86,lpr:total_combined:bdpl,3.701110964068317,4.898889035931683,3.701110964068317,4.898889035931683,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=7966_pso,50,15136.2,33.7234536,15136.2,33.7234536,2.70123,5.89877,15136.198838391196,33.72345101193558,15136.198838391196,33.72345101193558,50420.0988383912,112.3359802119356,327,86,lpr:total_combined:bdpl,2.7012340465738194,5.89876595342618,2.7012340465738194,5.89876595342618,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=49_member=8363_pso,50,15923.6,35.4777808,15923.6,35.4777808,3.43975,5.16025,15923.612158066526,35.477807888172215,15923.612158066526,35.477807888172215,51207.51215806653,114.09033708817222,327,86,lpr:total_combined:bdpl,3.4397528364932968,5.160247163506703,3.4397528364932968,5.160247163506703,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=7456_pso,50,15913.4,35.4550552,15913.4,35.4550552,3.43116,5.168839999999999,15913.36876049534,35.454985598383615,15913.36876049534,35.454985598383615,51197.26876049534,114.0675147983836,327,86,lpr:total_combined:bdpl,3.431156849191001,5.168843150808998,3.431156849191001,5.168843150808998,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=6804_pso,50,15497.7,34.5288756,15497.7,34.5288756,3.01687,5.58313,15497.74676465162,34.528979791643806,15497.74676465162,34.528979791643806,50781.646764651625,113.14150899164382,327,86,lpr:total_combined:bdpl,3.016870007405461,5.583129992594539,3.016870007405461,5.583129992594539,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6471_pso,50,15736.3,35.0604764,15736.3,35.0604764,3.24426,5.355739999999999,15736.30754967552,35.06049322067706,15736.30754967552,35.06049322067706,51020.20754967552,113.67302242067706,327,86,lpr:total_combined:bdpl,3.2442631362861047,5.355736863713895,3.2442631362861047,5.355736863713895,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=22_member=3634_pso,50,15030.3,33.4875084,15030.3,33.4875084,2.63496,5.96504,15030.302840959244,33.48751472965719,15030.302840959244,33.48751472965719,50314.202840959246,112.1000439296572,327,86,lpr:total_combined:bdpl,2.6349586355249133,5.965041364475086,2.6349586355249133,5.965041364475086,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=7539_pso,50,16162.9,36.0109412,16162.9,36.0109412,3.71574,4.884259999999999,16162.865790156584,36.01086498046887,16162.865790156584,36.01086498046887,51446.76579015658,114.62339418046886,327,86,lpr:total_combined:bdpl,3.71574467634347,4.88425532365653,3.71574467634347,4.88425532365653,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=49_member=8356_pso,50,14759.3,32.883720399999994,14759.3,32.883720399999994,2.45508,6.144919999999999,14759.259123491493,32.88362932713905,14759.259123491493,32.88362932713905,50043.159123491496,111.49615852713904,327,86,lpr:total_combined:bdpl,2.455078154837682,6.144921845162317,2.455078154837682,6.144921845162317,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7849_pso,50,15137.2,33.7256816,15137.2,33.7256816,2.71464,5.88536,15137.175608309964,33.7256272553146,15137.175608309964,33.7256272553146,50421.07560830997,112.3381564553146,327,86,lpr:total_combined:bdpl,2.714637855713367,5.885362144286633,2.714637855713367,5.885362144286633,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7200_pso,50,15858.3,35.3322924,15858.3,35.3322924,3.37515,5.22485,15858.268135411014,35.33222140569574,15858.268135411014,35.33222140569574,51142.16813541101,113.94475060569572,327,86,lpr:total_combined:bdpl,3.375146551306809,5.224853448693191,3.375146551306809,5.224853448693191,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6459_pso,50,16488.3,36.7359324,16488.3,36.7359324,4.07908,4.520919999999999,16488.289913846693,36.73590992805043,16488.289913846693,36.73590992805043,51772.1899138467,115.34843912805044,327,86,lpr:total_combined:bdpl,4.079081097759876,4.520918902240124,4.079081097759876,4.520918902240124,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=6838_pso,50,12362.6,27.5438728,12362.6,27.5438728,1.42018,7.179819999999999,12362.592395957756,27.54385585819388,12362.592395957756,27.54385585819388,47646.49239595776,106.15638505819388,327,86,lpr:total_combined:bdpl,1.4201768569284965,7.179823143071503,1.4201768569284965,7.179823143071503,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=35_member=5994_pso,50,15567.0,34.683276,15567.0,34.683276,3.07603,5.52397,15566.99725223962,34.68326987798987,15566.99725223962,34.68326987798987,50850.897252239614,113.29579907798986,327,86,lpr:total_combined:bdpl,3.076027027129444,5.523972972870556,3.076027027129444,5.523972972870556,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=39_member=6670_pso,50,14558.2,32.435669600000004,14558.2,32.435669600000004,2.33137,6.26863,14558.247364123175,32.43577512726643,14558.247364123175,32.43577512726643,49842.14736412317,111.04830432726642,327,86,lpr:total_combined:bdpl,2.331366553624733,6.268633446375267,2.331366553624733,6.268633446375267,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8120_pso,50,16180.2,36.0494856,16180.2,36.0494856,3.72385,4.876149999999999,16180.196221496028,36.049477181493145,16180.196221496028,36.049477181493145,51464.09622149603,114.66200638149316,327,86,lpr:total_combined:bdpl,3.7238509530605737,4.876149046939426,3.7238509530605737,4.876149046939426,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=7929_pso,50,14935.2,33.2756256,14935.2,33.2756256,2.58067,6.01933,14935.229434083649,33.27569117913837,14935.229434083649,33.27569117913837,50219.12943408365,111.88822037913836,327,86,lpr:total_combined:bdpl,2.5806656123379543,6.019334387662045,2.5806656123379543,6.019334387662045,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=32_member=5467_pso,50,15900.0,35.4252,15900.0,35.4252,3.40923,5.19077,15900.04268653813,35.42529510560696,15900.04268653813,35.42529510560696,51183.94268653814,114.03782430560696,327,86,lpr:total_combined:bdpl,3.4092267076579525,5.190773292342048,3.4092267076579525,5.190773292342048,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=7589_pso,50,15827.9,35.2645612,15827.9,35.2645612,3.34169,5.25831,15827.894157225164,35.264548182297666,15827.894157225164,35.264548182297666,51111.79415722516,113.87707738229766,327,86,lpr:total_combined:bdpl,3.3416938493864854,5.258306150613514,3.3416938493864854,5.258306150613514,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7063_pso,50,14712.7,32.7798956,14712.7,32.7798956,2.41578,6.18422,14712.738208192482,32.77998072785285,14712.738208192482,32.77998072785285,49996.63820819249,111.39250992785288,327,86,lpr:total_combined:bdpl,2.4157795755081053,6.184220424491894,2.4157795755081053,6.184220424491894,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7783_pso,50,15821.8,35.2509704,15821.8,35.2509704,3.33505,5.26495,15821.761622209751,35.250884894283324,15821.761622209751,35.250884894283324,51105.66162220975,113.86341409428331,327,86,lpr:total_combined:bdpl,3.335046555009673,5.264953444990326,3.335046555009673,5.264953444990326,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7112_pso,50,13444.8,29.9550144,13444.8,29.9550144,1.80414,6.795859999999999,13444.77211184266,29.954952265185444,13444.77211184266,29.954952265185444,48728.67211184265,108.56748146518542,327,86,lpr:total_combined:bdpl,1.8041382604731795,6.795861739526821,1.8041382604731795,6.795861739526821,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7278_pso,50,12101.0,26.961028,12101.0,26.961028,1.36641,7.233589999999999,12101.000490548293,26.96102909294159,12101.000490548293,26.96102909294159,47384.90049054829,105.5735582929416,327,86,lpr:total_combined:bdpl,1.3664061755116317,7.233593824488368,1.3664061755116317,7.233593824488368,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8123_pso,50,16025.9,35.7057052,16025.9,35.7057052,3.56822,5.03178,16025.894791493543,35.70569359544761,16025.894791493543,35.70569359544761,51309.79479149355,114.31822279544762,327,86,lpr:total_combined:bdpl,3.568217329581769,5.031782670418231,3.568217329581769,5.031782670418231,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6409_pso,50,15959.9,35.5586572,15959.9,35.5586572,3.48534,5.11466,15959.899258415428,35.558655547749574,15959.899258415428,35.558655547749574,51243.79925841543,114.17118474774956,327,86,lpr:total_combined:bdpl,3.4853415920391573,5.114658407960842,3.4853415920391573,5.114658407960842,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=6139_pso,50,16482.1,36.7221188,16482.1,36.7221188,4.07625,4.52375,16482.125975540614,36.722176673504485,16482.125975540614,36.722176673504485,51766.025975540615,115.33470587350448,327,86,lpr:total_combined:bdpl,4.0762456348744855,4.523754365125514,4.0762456348744855,4.523754365125514,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=6783_pso,50,15389.6,34.2880288,15389.6,34.2880288,2.92983,5.67017,15389.56502992713,34.28795088667764,15389.56502992713,34.28795088667764,50673.46502992713,112.90048008667765,327,86,lpr:total_combined:bdpl,2.929833439615535,5.670166560384464,2.929833439615535,5.670166560384464,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=29_member=4924_pso,50,14956.1,33.3221908,14956.1,33.3221908,2.58783,6.012169999999999,14956.10872527715,33.32221023991749,14956.10872527715,33.32221023991749,50240.00872527715,111.93473943991748,327,86,lpr:total_combined:bdpl,2.587828022406685,6.012171977593315,2.587828022406685,6.012171977593315,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7822_pso,50,16471.9,36.6993932,16471.9,36.6993932,4.06609,4.53391,16471.886818612737,36.69936383186918,16471.886818612737,36.69936383186918,51755.78681861274,115.31189303186918,327,86,lpr:total_combined:bdpl,4.066085660473553,4.533914339526446,4.066085660473553,4.533914339526446,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=33_member=5655_pso,50,15992.1,35.6303988,15992.1,35.6303988,3.51718,5.08282,15992.087099890365,35.630370058555734,15992.087099890365,35.630370058555734,51275.98709989037,114.24289925855572,327,86,lpr:total_combined:bdpl,3.517184950203703,5.082815049796297,3.517184950203703,5.082815049796297,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=31_member=5227_pso,50,14897.7,33.1920756,14897.7,33.1920756,2.57051,6.029489999999999,14897.660188354284,33.191986899653344,14897.660188354284,33.191986899653344,50181.56018835429,111.80451609965334,327,86,lpr:total_combined:bdpl,2.5705116414506657,6.029488358549334,2.5705116414506657,6.029488358549334,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7810_pso,50,15518.0,34.574104,15518.0,34.574104,3.02342,5.57658,15517.98212177229,34.57406416730866,15517.98212177229,34.57406416730866,50801.88212177229,113.18659336730867,327,86,lpr:total_combined:bdpl,3.0234229584310697,5.57657704156893,3.0234229584310697,5.57657704156893,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=28_member=4720_pso,50,15881.9,35.3848732,15881.9,35.3848732,3.39794,5.20206,15881.90696025604,35.38488870745046,15881.90696025604,35.38488870745046,51165.80696025604,113.99741790745044,327,86,lpr:total_combined:bdpl,3.397935940640787,5.202064059359213,3.397935940640787,5.202064059359213,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=31_member=5250_pso,50,15284.3,34.0534204,15284.3,34.0534204,2.82385,5.77615,15284.341047393014,34.05351185359164,15284.341047393014,34.05351185359164,50568.24104739301,112.66604105359164,327,86,lpr:total_combined:bdpl,2.8238468837659503,5.776153116234049,2.8238468837659503,5.776153116234049,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7862_pso,50,15485.6,34.5019168,15485.6,34.5019168,2.9983,5.601699999999999,15485.594923526956,34.50190548961805,15485.594923526956,34.50190548961805,50769.49492352696,113.11443468961808,327,86,lpr:total_combined:bdpl,2.998298907907464,5.601701092092536,2.998298907907464,5.601701092092536,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=29_member=4911_pso,50,15199.3,33.8640404,15199.3,33.8640404,2.75415,5.84585,15199.287430988548,33.86401239624249,15199.287430988548,33.86401239624249,50483.18743098855,112.47654159624248,327,86,lpr:total_combined:bdpl,2.7541462326369746,5.845853767363025,2.7541462326369746,5.845853767363025,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7385_pso,50,11722.5,26.11773,11722.5,26.11773,1.30432,7.29568,11722.488164319384,26.117703630103588,11722.488164319384,26.117703630103588,47006.38816431938,104.73023283010356,327,86,lpr:total_combined:bdpl,1.304315285491199,7.2956847145088,1.304315285491199,7.2956847145088,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=5724_pso,50,15960.4,35.5597712,15960.4,35.5597712,3.48909,5.11091,15960.35420961444,35.55966917902097,15960.35420961444,35.55966917902097,51244.254209614446,114.17219837902098,327,86,lpr:total_combined:bdpl,3.489091483382917,5.110908516617083,3.489091483382917,5.110908516617083,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=39_member=6557_pso,50,13892.2,30.9518216,13892.2,30.9518216,1.98352,6.616479999999999,13892.237152431944,30.95190437561837,13892.237152431944,30.95190437561837,49176.13715243194,109.56443357561837,327,86,lpr:total_combined:bdpl,1.9835249724970192,6.616475027502981,1.9835249724970192,6.616475027502981,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7341_pso,50,16022.2,35.697461600000004,16022.2,35.697461600000004,3.54777,5.05223,16022.226518950454,35.69752068422161,16022.226518950454,35.69752068422161,51306.126518950456,114.3100498842216,327,86,lpr:total_combined:bdpl,3.547765185660241,5.052234814339759,3.547765185660241,5.052234814339759,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=37_member=6349_pso,50,15198.8,33.8629264,15198.8,33.8629264,2.74347,5.856529999999999,15198.807260091971,33.862942575484915,15198.807260091971,33.862942575484915,50482.70726009198,112.47547177548492,327,86,lpr:total_combined:bdpl,2.7434690769353645,5.856530923064636,2.7434690769353645,5.856530923064636,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6889_pso,50,12291.0,27.384348,12291.0,27.384348,1.4106,7.189399999999999,12290.987705769669,27.38432060845482,12290.987705769669,27.38432060845482,47574.88770576967,105.9968498084548,327,86,lpr:total_combined:bdpl,1.4106019754541828,7.189398024545817,1.4106019754541828,7.189398024545817,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=8010_pso,50,15028.5,33.483498,15028.5,33.483498,2.63426,5.96574,15028.455185458966,33.48339815320258,15028.455185458966,33.48339815320258,50312.35518545897,112.09592735320258,327,86,lpr:total_combined:bdpl,2.6342594566188096,5.96574054338119,2.6342594566188096,5.96574054338119,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6465_pso,50,15971.7,35.5849476,15971.7,35.5849476,3.49711,5.10289,15971.650593525908,35.58483752237572,15971.650593525908,35.58483752237572,51255.55059352591,114.19736672237572,327,86,lpr:total_combined:bdpl,3.497111324050283,5.102888675949717,3.497111324050283,5.102888675949717,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=29_member=4976_pso,50,14745.7,32.8534196,14745.7,32.8534196,2.44488,6.15512,14745.72089074602,32.85346614458213,14745.72089074602,32.85346614458213,50029.62089074602,111.46599534458214,327,86,lpr:total_combined:bdpl,2.4448842022049715,6.155115797795029,2.4448842022049715,6.155115797795029,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=5729_pso,50,16215.1,36.1272428,16215.1,36.1272428,3.76248,4.83752,16215.125543009071,36.12729970982421,16215.125543009071,36.12729970982421,51499.02554300907,114.7398289098242,327,86,lpr:total_combined:bdpl,3.762481095023348,4.837518904976652,3.762481095023348,4.837518904976652,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7888_pso,50,14714.3,32.7834604,14714.3,32.7834604,2.41843,6.18157,14714.275098586406,32.783404919650515,14714.275098586406,32.783404919650515,49998.175098586406,111.3959341196505,327,86,lpr:total_combined:bdpl,2.418430577488762,6.181569422511238,2.418430577488762,6.181569422511238,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7821_pso,50,13922.5,31.01933,13922.5,31.01933,1.99327,6.60673,13922.46591334354,31.019254054929405,13922.46591334354,31.019254054929405,49206.36591334354,109.63178325492942,327,86,lpr:total_combined:bdpl,1.993271488176365,6.6067285118236345,1.993271488176365,6.6067285118236345,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8165_pso,50,15747.1,35.0845388,15747.1,35.0845388,3.24714,5.35286,15747.123852685494,35.08459194378328,15747.123852685494,35.08459194378328,51031.023852685496,113.69712114378328,327,86,lpr:total_combined:bdpl,3.2471408840658538,5.352859115934146,3.2471408840658538,5.352859115934146,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=6131_pso,50,16162.4,36.0098272,16162.4,36.0098272,3.70849,4.89151,16162.41505174217,36.00986073528155,16162.41505174217,36.00986073528155,51446.315051742175,114.62238993528156,327,86,lpr:total_combined:bdpl,3.708493410413307,4.891506589586692,3.708493410413307,4.891506589586692,0.0,0.0,0.0,0.0,0.0
