member,T_factor__T_minus_10pct,T_factor__T_plus_10pct,T_factor__baseline_T,T_value__T_minus_10pct,T_value__T_plus_10pct,T_value__baseline_T,absolute_depletion_error_cfs__T_minus_10pct,absolute_depletion_error_cfs__T_plus_10pct,absolute_depletion_error_cfs__baseline_T,absolute_streamflow_error_cfs__T_minus_10pct,absolute_streamflow_error_cfs__T_plus_10pct,absolute_streamflow_error_cfs__baseline_T,depletion_cfs__T_minus_10pct,depletion_cfs__T_plus_10pct,depletion_cfs__baseline_T,depletion_change_from_baseline_cfs__T_minus_10pct,depletion_change_from_baseline_cfs__T_plus_10pct,depletion_change_from_baseline_cfs__baseline_T,full_model_total_pumping_cfs__T_minus_10pct,full_model_total_pumping_cfs__T_plus_10pct,full_model_total_pumping_cfs__baseline_T,pumping_objective_reeval_cfs__T_minus_10pct,pumping_objective_reeval_cfs__T_plus_10pct,pumping_objective_reeval_cfs__baseline_T,streamflow_cfs__T_minus_10pct,streamflow_cfs__T_plus_10pct,streamflow_cfs__baseline_T,streamflow_change_from_baseline_cfs__T_minus_10pct,streamflow_change_from_baseline_cfs__T_plus_10pct,streamflow_change_from_baseline_cfs__baseline_T,streamflow_shortfall_below_baseline_cfs__T_minus_10pct,streamflow_shortfall_below_baseline_cfs__T_plus_10pct,streamflow_shortfall_below_baseline_cfs__baseline_T,pumping_objective_reeval_cfs
gen=48_member=8161_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.10889943868829821,0.10349184741114725,0.0,0.10889943868829732,0.10349184741114748,0.0,1.061361452729345,1.2737527388287904,1.1702608914176431,-0.10889943868829821,0.10349184741114725,0.0,103.1208115680155,103.1208115680155,103.1208115680155,24.508282368015493,24.508282368015493,24.508282368015493,7.538638547270654,7.3262472611712095,7.429739108582357,0.10889943868829732,-0.10349184741114748,0.0,0.0,0.10349184741114748,0.0,24.508282368015493
gen=48_member=8165_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2035182624948173,0.19093604293484434,0.0,0.20351826249481686,0.19093604293484479,0.0,3.0436226215710365,3.438076927000698,3.2471408840658538,-0.2035182624948173,0.19093604293484434,0.0,113.69712114378328,113.69712114378328,113.69712114378328,35.08459194378328,35.08459194378328,35.08459194378328,5.556377378428963,5.1619230729993015,5.352859115934146,0.20351826249481686,-0.19093604293484479,0.0,0.0,0.19093604293484479,0.0,35.08459194378328
gen=48_member=8171_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20174843940568143,0.18943408525266348,0.0,0.201748439405681,0.18943408525266392,0.0,3.00803477400308,3.399217298661425,3.2097832134087616,-0.20174843940568143,0.18943408525266348,0.0,113.60656551605544,113.60656551605544,113.60656551605544,34.99403631605541,34.99403631605541,34.99403631605541,5.591965225996919,5.200782701338574,5.390216786591238,0.201748439405681,-0.18943408525266392,0.0,0.0,0.18943408525266392,0.0,34.99403631605541
gen=48_member=8183_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.19319472201276033,0.18196120587266673,0.0,0.19319472201276078,0.18196120587266673,0.0,2.884102867081739,3.259258794967166,3.077297589094499,-0.19319472201276033,0.18196120587266673,0.0,113.31840123703935,113.31840123703935,113.31840123703935,34.70587203703935,34.70587203703935,34.70587203703935,5.715897132918261,5.340741205032834,5.5227024109055005,0.19319472201276078,-0.18196120587266673,0.0,0.0,0.18196120587266673,0.0,34.70587203703935
gen=48_member=8200_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.19999239984619477,0.1878590034979899,0.0,0.1999923998461952,0.187859003497989,0.0,2.9672534807270505,3.355104884071235,3.1672458805732453,-0.19999239984619477,0.1878590034979899,0.0,113.50333501472365,113.50333501472365,113.50333501472365,34.89080581472363,34.89080581472363,34.89080581472363,5.632746519272949,5.244895115928765,5.432754119426754,0.1999923998461952,-0.187859003497989,0.0,0.0,0.187859003497989,0.0,34.89080581472363
gen=48_member=8203_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16004978403019443,0.15199469305829583,0.0,0.16004978403019443,0.15199469305829627,0.0,2.1751630133136506,2.487207490402141,2.335212797343845,-0.16004978403019443,0.15199469305829583,0.0,111.06637047260976,111.06637047260976,111.06637047260976,32.453841272609736,32.453841272609736,32.453841272609736,6.4248369866863495,6.112792509597859,6.264787202656155,0.16004978403019443,-0.15199469305829627,0.0,0.0,0.15199469305829627,0.0,32.453841272609736
gen=48_member=8212_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11148457856918315,0.10573276666322373,0.0,0.1114845785691827,0.10573276666322329,0.0,1.1549136602007528,1.3721310054331597,1.266398238769936,-0.11148457856918315,0.10573276666322373,0.0,104.12144133870451,104.12144133870451,104.12144133870451,25.50891213870453,25.50891213870453,25.50891213870453,7.445086339799246,7.22786899456684,7.333601761230064,0.1114845785691827,-0.10573276666322329,0.0,0.0,0.10573276666322329,0.0,25.50891213870453
gen=48_member=8218_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.22534128071093873,0.21043266346211364,0.0,0.22534128071093829,0.21043266346211364,0.0,3.808646910928999,4.244420855102051,4.033988191639938,-0.22534128071093873,0.21043266346211364,0.0,115.23616721974857,115.23616721974857,115.23616721974857,36.62363801974855,36.62363801974855,36.62363801974855,4.791353089071,4.355579144897948,4.566011808360062,0.22534128071093829,-0.21043266346211364,0.0,0.0,0.21043266346211364,0.0,36.62363801974855
gen=48_member=8227_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18119245321258282,0.17114935513593377,0.0,0.18119245321258326,0.17114935513593288,0.0,2.574107047190811,2.9264488555393275,2.7552995004033938,-0.18119245321258282,0.17114935513593377,0.0,112.51987189461022,112.51987189461022,112.51987189461022,33.90734269461019,33.90734269461019,33.90734269461019,6.025892952809189,5.6735511444606725,5.844700499596605,0.18119245321258326,-0.17114935513593288,0.0,0.0,0.17114935513593288,0.0,33.90734269461019
gen=48_member=8233_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.19244917008958007,0.1813449650756489,0.0,0.19244917008957962,0.1813449650756489,0.0,2.869997229774661,3.24379136493989,3.0624463998642413,-0.19244917008958007,0.1813449650756489,0.0,113.28894322474264,113.28894322474264,113.28894322474264,34.67641402474263,34.67641402474263,34.67641402474263,5.730002770225338,5.35620863506011,5.537553600135759,0.19244917008957962,-0.1813449650756489,0.0,0.0,0.1813449650756489,0.0,34.67641402474263
gen=48_member=8234_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.10187606830388374,0.09705063959429006,0.0,0.1018760683038833,0.09705063959428983,0.0,1.0249234996192598,1.2238502075174336,1.1267995679231435,-0.10187606830388374,0.09705063959429006,0.0,102.39446659084273,102.39446659084273,102.39446659084273,23.781937390842728,23.781937390842728,23.781937390842728,7.57507650038074,7.3761497924825665,7.473200432076856,0.1018760683038833,-0.09705063959428983,0.0,0.0,0.09705063959428983,0.0,23.781937390842728
gen=48_member=8245_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.23246636984876767,0.2163741116486939,0.0,0.23246636984876723,0.2163741116486939,0.0,3.938740520865801,4.387581002363262,4.1712068907145685,-0.23246636984876767,0.2163741116486939,0.0,115.49141561911075,115.49141561911075,115.49141561911075,36.87888641911074,36.87888641911074,36.87888641911074,4.661259479134198,4.212418997636737,4.428793109285431,0.23246636984876723,-0.2163741116486939,0.0,0.0,0.2163741116486939,0.0,36.87888641911074
gen=48_member=8255_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.08338656690676005,0.08019647034183075,0.0,0.0833865669067606,0.0801964703418303,0.0,0.8238198260231951,0.987402863271786,0.9072063929299552,-0.08338656690676005,0.08019647034183075,0.0,97.30460953426017,97.30460953426017,97.30460953426017,18.692080334260165,18.692080334260165,18.692080334260165,7.776180173976805,7.612597136728214,7.692793607070044,0.0833865669067606,-0.0801964703418303,0.0,0.0,0.0801964703418303,0.0,18.692080334260165
gen=49_member=8286_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.15405676742393704,0.14650571364819864,0.0,0.15405676742393748,0.14650571364819864,0.0,2.0314620353824293,2.332024516454565,2.1855188028063663,-0.15405676742393704,0.14650571364819864,0.0,110.49827600923484,110.49827600923484,110.49827600923484,31.88574680923485,31.88574680923485,31.88574680923485,6.568537964617571,6.267975483545435,6.414481197193633,0.15405676742393748,-0.14650571364819864,0.0,0.0,0.14650571364819864,0.0,31.88574680923485
gen=49_member=8310_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.14113377295772134,0.13428573436351088,0.0,0.1411337729577209,0.13428573436351154,0.0,1.7402886271735312,2.0157081344947634,1.8814224001312525,-0.14113377295772134,0.13428573436351088,0.0,109.04929868862573,109.04929868862573,109.04929868862573,30.43676948862573,30.43676948862573,30.43676948862573,6.859711372826468,6.584291865505236,6.718577599868747,0.1411337729577209,-0.13428573436351154,0.0,0.0,0.13428573436351154,0.0,30.43676948862573
gen=49_member=8311_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21663563426294807,0.20244571271553502,0.0,0.21663563426294807,0.20244571271553546,0.0,3.488940256913857,3.90802160389234,3.705575891176805,-0.21663563426294807,0.20244571271553502,0.0,114.61986646709175,114.61986646709175,114.61986646709175,36.00733726709178,36.00733726709178,36.00733726709178,5.111059743086143,4.691978396107659,4.894424108823195,0.21663563426294807,-0.20244571271553546,0.0,0.0,0.20244571271553546,0.0,36.00733726709178
gen=49_member=8327_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.13745469640477026,0.1310083507080737,0.0,0.13745469640476937,0.1310083507080746,0.0,1.669283234260135,1.9377462813729789,1.8067379306649052,-0.13745469640477026,0.1310083507080737,0.0,108.7194859916118,108.7194859916118,108.7194859916118,30.10695679161178,30.10695679161178,30.10695679161178,6.930716765739865,6.662253718627021,6.793262069335095,0.13745469640476937,-0.1310083507080746,0.0,0.0,0.1310083507080746,0.0,30.10695679161178
gen=49_member=8356_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16553299334057225,0.15705281690407968,0.0,0.16553299334057314,0.1570528169040788,0.0,2.28954516149711,2.612130971741762,2.455078154837682,-0.16553299334057225,0.15705281690407968,0.0,111.49615852713904,111.49615852713904,111.49615852713904,32.88362932713905,32.88362932713905,32.88362932713905,6.31045483850289,5.987869028258238,6.144921845162317,0.16553299334057314,-0.1570528169040788,0.0,0.0,0.1570528169040788,0.0,32.88362932713905
gen=49_member=8363_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20938393168907998,0.19605196044286144,0.0,0.20938393168907865,0.19605196044286188,0.0,3.230368904804217,3.635804796936158,3.4397528364932968,-0.20938393168907998,0.19605196044286144,0.0,114.09033708817222,114.09033708817222,114.09033708817222,35.477807888172215,35.477807888172215,35.477807888172215,5.369631095195782,4.964195203063841,5.160247163506703,0.20938393168907865,-0.19605196044286188,0.0,0.0,0.19605196044286188,0.0,35.477807888172215
gen=49_member=8375_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16704974733255984,0.15829553785027928,0.0,0.16704974733255895,0.15829553785027972,0.0,2.3182994080753825,2.6436446932582216,2.4853491554079423,-0.16704974733255984,0.15829553785027928,0.0,111.62695382041578,111.62695382041578,111.62695382041578,33.01442462041577,33.01442462041577,33.01442462041577,6.281700591924617,5.956355306741778,6.114650844592058,0.16704974733255895,-0.15829553785027972,0.0,0.0,0.15829553785027972,0.0,33.01442462041577
gen=49_member=8399_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.215104959800271,0.20106170267848666,0.0,0.21510495980027056,0.20106170267848622,0.0,3.41111360355946,3.8272802660382177,3.626218563359731,-0.215104959800271,0.20106170267848666,0.0,114.46434543963164,114.46434543963164,114.46434543963164,35.85181623963164,35.85181623963164,35.85181623963164,5.188886396440539,4.772719733961782,4.973781436640269,0.21510495980027056,-0.20106170267848622,0.0,0.0,0.20106170267848622,0.0,35.85181623963164
gen=50_member=8443_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12751621057662077,0.12175416018972318,0.0,0.127516210576621,0.12175416018972296,0.0,1.5011388539437696,1.7504092247101135,1.6286550645203903,-0.12751621057662077,0.12175416018972318,0.0,107.6412809204358,107.6412809204358,107.6412809204358,29.0287517204358,29.0287517204358,29.0287517204358,7.09886114605623,6.849590775289886,6.971344935479609,0.127516210576621,-0.12175416018972296,0.0,0.0,0.12175416018972296,0.0,29.0287517204358
gen=50_member=8445_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.09186465753405593,0.08787161311366587,0.0,0.09186465753405582,0.08787161311366631,0.0,0.9236057353075456,1.1033420059552674,1.0154703928416016,-0.09186465753405593,0.08787161311366587,0.0,99.5599013071458,99.5599013071458,99.5599013071458,20.947372107145803,20.947372107145803,20.947372107145803,7.676394264692454,7.496657994044732,7.584529607158398,0.09186465753405582,-0.08787161311366631,0.0,0.0,0.08787161311366631,0.0,20.947372107145803
gen=50_member=8464_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2046287870716892,0.19192117670405295,0.0,0.20462878707169008,0.19192117670405207,0.0,3.082748435474425,3.479298399250167,3.287377222546114,-0.2046287870716892,0.19192117670405295,0.0,113.78182539734084,113.78182539734084,113.78182539734084,35.16929619734085,35.16929619734085,35.16929619734085,5.517251564525575,5.1207016007498325,5.312622777453885,0.20462878707169008,-0.19192117670405207,0.0,0.0,0.19192117670405207,0.0,35.16929619734085
gen=50_member=8467_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12434930842600767,0.11888724500506642,0.0,0.12434930842600789,0.11888724500506687,0.0,1.444879260979924,1.688115814410998,1.5692285694059316,-0.12434930842600767,0.11888724500506642,0.0,107.04427925450412,107.04427925450412,107.04427925450412,28.43175005450413,28.43175005450413,28.43175005450413,7.155120739020076,6.911884185589002,7.0307714305940685,0.12434930842600789,-0.11888724500506687,0.0,0.0,0.11888724500506687,0.0,28.43175005450413
gen=50_member=8469_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11708491486369277,0.11067995434258893,0.0,0.11708491486369343,0.11067995434258826,0.0,1.280224746708996,1.5079896159152777,1.3973096615726888,-0.11708491486369277,0.11067995434258893,0.0,105.95516739080225,105.95516739080225,105.95516739080225,27.342638190802248,27.342638190802248,27.342638190802248,7.319775253291004,7.092010384084722,7.202690338427311,0.11708491486369343,-0.11067995434258826,0.0,0.0,0.11067995434258826,0.0,27.342638190802248
gen=50_member=8474_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12509184970643505,0.11923631262188383,0.0,0.12509184970643528,0.11923631262188294,0.0,1.419917006894656,1.664245169222975,1.545008856601091,-0.12509184970643505,0.11923631262188383,0.0,106.98164959812442,106.98164959812442,106.98164959812442,28.369120398124423,28.369120398124423,28.369120398124423,7.180082993105343,6.935754830777025,7.054991143398908,0.12509184970643528,-0.11923631262188294,0.0,0.0,0.11923631262188294,0.0,28.369120398124423
gen=50_member=8483_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.15618051960274615,0.1483759113202674,0.0,0.1561805196027457,0.14837591132026695,0.0,2.098567870821746,2.4031243017447594,2.254748390424492,-0.15618051960274615,0.1483759113202674,0.0,110.73703463561304,110.73703463561304,110.73703463561304,32.12450543561306,32.12450543561306,32.12450543561306,6.501432129178253,6.196875698255241,6.345251609575508,0.1561805196027457,-0.14837591132026695,0.0,0.0,0.14837591132026695,0.0,32.12450543561306
gen=50_member=8487_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2106725375991063,0.19711424187765036,0.0,0.2106725375991072,0.19711424187764948,0.0,3.2414765847519065,3.649263364228663,3.452149122351013,-0.2106725375991063,0.19711424187765036,0.0,114.11515107067714,114.11515107067714,114.11515107067714,35.50262187067714,35.50262187067714,35.50262187067714,5.358523415248094,4.950736635771337,5.147850877648986,0.2106725375991072,-0.19711424187764948,0.0,0.0,0.19711424187764948,0.0,35.50262187067714
gen=50_member=8489_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18148502631929286,0.17140383459434094,0.0,0.18148502631929375,0.17140383459434005,0.0,2.5806865868323734,2.933575447746007,2.7621716131516663,-0.18148502631929286,0.17140383459434094,0.0,112.54060445372608,112.54060445372608,112.54060445372608,33.928075253726064,33.928075253726064,33.928075253726064,6.019313413167627,5.666424552253993,5.837828386848333,0.18148502631929375,-0.17140383459434005,0.0,0.0,0.17140383459434005,0.0,33.928075253726064
gen=50_member=8506_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21896045502692685,0.2045391059101811,0.0,0.2189604550269273,0.20453910591018065,0.0,3.571922728541125,3.995422289478233,3.790883183568052,-0.21896045502692685,0.2045391059101811,0.0,114.79024000932584,114.79024000932584,114.79024000932584,36.17771080932583,36.17771080932583,36.17771080932583,5.028077271458875,4.604577710521767,4.809116816431947,0.2189604550269273,-0.20453910591018065,0.0,0.0,0.20453910591018065,0.0,36.17771080932583
gen=50_member=8507_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12875822714601903,0.1229579749535914,0.0,0.1287582271460188,0.12295797495359206,0.0,1.5205203321670302,1.7722365342666406,1.6492785593130492,-0.12875822714601903,0.1229579749535914,0.0,107.7256543226606,107.7256543226606,107.7256543226606,29.113125122660595,29.113125122660595,29.113125122660595,7.0794796678329694,6.827763465733359,6.950721440686951,0.1287582271460188,-0.12295797495359206,0.0,0.0,0.12295797495359206,0.0,29.113125122660595
gen=50_member=8550_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21022342935531624,0.19679515406404313,0.0,0.2102234293553149,0.19679515406404402,0.0,3.2006659682151475,3.607684551634507,3.4108893975704637,-0.21022342935531624,0.19679515406404313,0.0,114.048036980763,114.048036980763,114.048036980763,35.43550778076299,35.43550778076299,35.43550778076299,5.399334031784852,4.992315448365493,5.189110602429537,0.2102234293553149,-0.19679515406404402,0.0,0.0,0.19679515406404402,0.0,35.43550778076299
gen=50_member=8555_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.19709066405872333,0.18547071712226249,0.0,0.19709066405872377,0.18547071712226249,0.0,2.9256864110283307,3.3082477922093165,3.122777075087054,-0.19709066405872333,0.18547071712226249,0.0,113.41079092144058,113.41079092144058,113.41079092144058,34.798261721440575,34.798261721440575,34.798261721440575,5.674313588971669,5.291752207790683,5.477222924912946,0.19709066405872377,-0.18547071712226249,0.0,0.0,0.18547071712226249,0.0,34.798261721440575
gen=50_member=8572_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2093370424825456,0.19601064916826605,0.0,0.20933704248254514,0.19601064916826605,0.0,3.1802426583302235,3.585590349981035,3.389579700812769,-0.2093370424825456,0.19601064916826605,0.0,113.9932995790646,113.9932995790646,113.9932995790646,35.38077037906462,35.38077037906462,35.38077037906462,5.419757341669776,5.0144096500189645,5.210420299187231,0.20933704248254514,-0.19601064916826605,0.0,0.0,0.19601064916826605,0.0,35.38077037906462
gen=50_member=8579_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20765859996234282,0.1945025000381575,0.0,0.20765859996234237,0.1945025000381584,0.0,3.134301469830782,3.5364625698312824,3.341960069793125,-0.20765859996234282,0.1945025000381575,0.0,113.8800327557172,113.8800327557172,113.8800327557172,35.267503555717184,35.267503555717184,35.267503555717184,5.465698530169218,5.063537430168717,5.258039930206875,0.20765859996234237,-0.1945025000381584,0.0,0.0,0.1945025000381584,0.0,35.267503555717184
gen=50_member=8584_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.22861193202604912,0.2133419665502947,0.0,0.22861193202604912,0.2133419665502947,0.0,3.8711441823694894,4.313098080945833,4.0997561143955386,-0.22861193202604912,0.2133419665502947,0.0,115.38886435260385,115.38886435260385,115.38886435260385,36.77633515260383,36.77633515260383,36.77633515260383,4.72885581763051,4.286901919054166,4.500243885604461,0.22861193202604912,-0.2133419665502947,0.0,0.0,0.2133419665502947,0.0,36.77633515260383
gen=50_member=8596_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1525718504858855,0.14519329748201448,0.0,0.15257185048588617,0.14519329748201404,0.0,1.9818876819105908,2.279652829878491,2.1344595323964763,-0.1525718504858855,0.14519329748201448,0.0,110.26866020020005,110.26866020020005,110.26866020020005,31.656131000200023,31.656131000200023,31.656131000200023,6.618112318089409,6.320347170121509,6.465540467603523,0.15257185048588617,-0.14519329748201404,0.0,0.0,0.14519329748201404,0.0,31.656131000200023
