member,pumping_objective_reeval_cfs,baseline_streamflow_cfs,baseline_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_absolute_depletion_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_of_streamflow_shortfall,shortfall_tolerance_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs,best_case_streamflow_cfs,worst_case_streamflow_cfs,best_case_T_factor,best_case_S_factor,best_case_diffusivity_factor,worst_case_T_factor,worst_case_S_factor,worst_case_diffusivity_factor,expected_diffusivity_factor,min_diffusivity_factor,max_diffusivity_factor,n_joint_scenarios
gen=42_member=7215_pso,34.92253563470857,5.424170842804221,3.175829157195778,5.41723878628056,3.182761213719439,-0.006932056523661245,0.006932056523661245,0.2027935667182851,0.20279356671828502,0.10486281162097294,0.3563452770013061,1e-10,0.26489351527188143,0.26489351527188143,4.966307471139936,5.4047431994944635,5.799010187322042,2.7562466671031114,3.1758291571957775,3.5808057758075464,6.143898944625537,4.584968106047871,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=37_member=6211_pso,20.656455308041814,7.586308592987697,1.0136914070123024,7.581634054700138,1.0183659452998624,-0.004674538287559038,0.004674538287559926,0.09426552814925945,0.09426552814925951,0.049470033218409405,0.3563452770013061,1e-10,0.12324311256326015,0.12324311256326019,7.369548789037029,7.586308592987697,7.757395812595104,0.8226456502665122,1.0050252603657273,1.2050181569636165,7.908648312483598,7.181455373812451,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=40_member=6803_pso,33.822321012801254,5.876405684423834,2.723594315576165,5.869448937643545,2.7305510623564544,-0.006956746780288903,0.006956746780289347,0.18271449351809227,0.18271449351809216,0.09483562014919086,0.3563452770013061,1e-10,0.238785197890625,0.23878519789062494,5.461790770435696,5.876405684423834,6.212616096901008,2.3473765497825156,2.723594315576165,3.0900217249568116,6.520685102305858,5.112109445084869,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=30_member=5155_pso,34.12094915647915,5.751968388986981,2.848031611013018,5.7451297157003225,2.854870284299677,-0.006838673286658548,0.006838673286658992,0.1864723012398449,0.18647230123984485,0.0966554872632516,0.3563452770013061,1e-10,0.24368570623966562,0.24368570623966562,5.329539658611409,5.734096895365804,6.09566421260652,2.4633456973117913,2.848031611013017,3.2214306333249216,6.411838035729484,4.974169451759602,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=32_member=5405_pso,27.86653650330677,7.128207340015209,1.4717926599847913,7.121726705622084,1.4782732943779158,-0.006480634393124518,0.006480634393124518,0.12464705187548586,0.12464705187548586,0.06556384313430531,0.3563452770013061,1e-10,0.16283523242055378,0.1628352324205539,6.841143918646052,7.128207340015209,7.353182613000196,1.2205033088713901,1.4602966575768093,1.7252974221788737,7.554597916938398,6.596420187874693,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=37_member=6224_pso,35.24434680969291,5.273762832867133,3.326237167132866,5.267186945006523,3.3328130549934754,-0.006575887860609697,0.006575887860609253,0.2101795235521429,0.21017952355214278,0.10837770570637607,0.3563452770013061,1e-10,0.2745105486864903,0.2745105486864901,4.800945704020786,5.273762832867133,5.663594480671483,2.8896790817291715,3.306733583462121,3.7446546480188614,6.024591016790996,4.409219296877258,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=36_member=6188_pso,26.54503702240775,7.257729931824501,1.342270068175498,7.252901453001848,1.3470985469981516,-0.004828478822653359,0.004828478822653581,0.11675168626754172,0.11675168626754177,0.06079008254509746,0.3563452770013061,1e-10,0.1526666138586029,0.1526666138586028,6.99165223167376,7.257729931824501,7.471749848616055,1.1029819661090718,1.3314924765137168,1.5770676531219656,7.664620127817824,6.761050110702028,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=44_member=7508_pso,35.030748929325185,5.378674898163598,3.2213251018364017,5.371935918420025,3.228064081579975,-0.006738979743572848,0.006738979743573292,0.20587508741122595,0.2058750874112259,0.10630703357739954,0.3563452770013061,1e-10,0.26889925299129425,0.2688992529912942,4.914640329487988,5.378674898163596,5.759861664741114,2.7945599869339017,3.2022339919838547,3.63178630487099,6.111489922225388,4.529235603249979,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=48_member=8233_pso,34.67641402474263,5.537553600135759,3.0624463998642413,5.530428438621853,3.069571561378148,-0.007125161513905631,0.007125161513906519,0.1962940447452656,0.19629404474526568,0.10170960312958612,0.3563452770013061,1e-10,0.2565056771252924,0.2565056771252924,5.093066565319733,5.518742786812003,5.8995171235382395,2.6573097056962047,3.062446399864241,3.45537603675936,6.232479477521279,4.720017464750784,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=27_member=4602_pso,31.534063129350688,6.4726280205698,2.1273719794302,6.465685499918832,2.1343145000811687,-0.00694252065096812,0.006942520650968564,0.15672629202978128,0.1567262920297812,0.08183440634037537,0.3563452770013061,1e-10,0.2048831731722766,0.2048831731722766,6.114268103659339,6.4726280205698,6.758911379613764,1.807343540224372,2.1273719794302,2.443814997089777,7.016848179235544,5.80861126288365,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=34_member=5714_pso,35.289422752427136,5.225475986213207,3.3745240137867936,5.2184910919816065,3.381508908018394,-0.006984894231600869,0.006984894231600425,0.20298226962956117,0.20298226962956095,0.1049835819305813,0.3563452770013061,1e-10,0.26524028419453105,0.26524028419453105,4.766895566681039,5.225475986213204,5.600607185860247,2.9545136273668375,3.3557328810680604,3.7799987988487707,5.947661690284166,4.382821604204599,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=33_member=5592_pso,32.90581117439859,6.139909815389103,2.4600901846108965,6.132812370216146,2.4671876297838535,-0.007097445172957073,0.007097445172957073,0.1695562207562457,0.1695562207562456,0.0883268329646013,0.3563452770013061,1e-10,0.2216438544458089,0.22164385444580884,5.753347002188171,6.139909815389102,6.450522196114733,2.1127034425449587,2.460090184610896,2.801537452075575,6.732644552383476,5.424705128093732,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=46_member=7897_pso,34.66001472979494,5.545616914802227,3.054383085197773,5.538623497598124,3.061376502401876,-0.0069934172041028475,0.006993417204103292,0.19505090454891227,0.1950509045489124,0.10102216087650748,0.3563452770013061,1e-10,0.25489056408734095,0.25489056408734106,5.104179352522984,5.526932072780992,5.905473646007044,2.6515750689553594,3.054383085197772,3.444608077552458,6.237002510774642,4.733111157692443,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=44_member=7516_pso,36.10912532430648,4.846231770384616,3.753768229615384,4.8398788641664785,3.7601211358335203,-0.006352906218137555,0.006352906218136223,0.2210937359875776,0.22109373598757764,0.11372332110285724,0.3563452770013061,1e-10,0.28874745758974546,0.28874745758974546,4.350399928112255,4.846231770384614,5.257501074693762,3.292999544365496,3.7332277166073133,4.192682644249092,5.640969583210497,3.9413696499148623,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=8023_pso,36.0756878960716,4.863712724231258,3.736287275768742,4.857345838604931,3.742654161395069,-0.0063668856263268125,0.0063668856263268125,0.22042566945672737,0.22042566945672734,0.11339627754152688,0.3563452770013061,1e-10,0.28787754025728496,0.28787754025728485,4.369295415861305,4.863712724231256,5.27367973086329,3.2770065846072844,3.715810285881234,4.1739558404912955,5.655841108797243,3.961323930086373,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=43_member=7367_pso,35.86655852747779,4.953547268878685,3.646452731121315,4.947195236078772,3.652804763921228,-0.006352032799912699,0.006352032799913143,0.22026134445085904,0.22026134445085893,0.1133066886253862,0.3563452770013061,1e-10,0.2876455181309678,0.2876455181309677,4.459494739753857,4.953547268878684,5.3632530238368545,3.1874527313597993,3.646452731121315,4.083658566548833,5.744929369547563,4.052380893658719,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6969_pso,34.01408910075473,5.782266361609008,2.817733638390992,5.774747616968813,2.825252383031188,-0.007518744640195862,0.007518744640195862,0.19111076951633393,0.1911107695163338,0.09931475707826518,0.3563452770013061,1e-10,0.24967065178666525,0.2496706517866651,5.348105044141552,5.763909212425747,6.13334750527592,2.425048153040372,2.8177336383909917,3.2015113628533483,6.452704816013928,4.983945308576484,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=34_member=5825_pso,21.6872977704652,7.568339012265948,1.031660987734052,7.56354011247215,1.0364598875278497,-0.004798899793797773,0.004798899793797773,0.09772147132832171,0.09772147132832162,0.051260185561059976,0.3563452770013061,1e-10,0.1277355086879344,0.12773550868793437,7.343729270385452,7.568339012265948,7.745797214380768,0.833500697871248,1.031660987734052,1.2299474289947758,7.902607616328034,7.150093896794679,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=40_member=6799_pso,34.952751930942966,5.410122826340224,3.189877173659776,5.403328953885383,3.1966710461146164,-0.006793872454840866,0.006793872454840422,0.20427811255622252,0.20427811255622264,0.10553599250553161,0.3563452770013061,1e-10,0.2668222644993193,0.2668222644993194,4.949429497443915,5.410122826340222,5.788126974232003,2.766697294403521,3.1898771736597755,3.5974093682204376,6.13653606563639,4.5663612690550925,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=36_member=6120_pso,35.95802982865704,4.910817663744501,3.6891823362554974,4.904430291952403,3.6955697080475973,-0.006387371792097696,0.006387371792099916,0.21896805434938624,0.2189680543493864,0.11267771307074237,0.3563452770013061,1e-10,0.2859757132737973,0.2859757132737973,4.419496556480984,4.910817663744499,5.317942297401186,3.233113291725851,3.6688433727506204,4.124090353361516,5.697167640891989,4.013877299346664,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=43_member=7295_pso,35.51686845465705,5.137383948180831,3.462616051819169,5.130825207949493,3.469174792050507,-0.006558740231338511,0.006558740231338067,0.21289844747744102,0.21289844747744077,0.10972859385438986,0.3563452770013061,1e-10,0.27805592520069755,0.2780559252006974,4.658676975022628,5.1373839481808306,5.532471768304207,3.0201397003741106,3.462616051819169,3.8861908216879097,5.898880767647361,4.262553320803302,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=37_member=6202_pso,29.765572548609317,6.812301524147651,1.7876984758523486,6.805897417113391,1.7941025828866093,-0.00640410703426042,0.006404107034260642,0.13905216796054543,0.13905216796054554,0.07272813749740303,0.3563452770013061,1e-10,0.18182575206504942,0.18182575206504953,6.493639692711758,6.812301524147651,7.06578214167221,1.5043962123011516,1.7876984758523486,2.0689744080890478,7.29339589187636,6.219757458404921,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6991_pso,36.393381324833584,4.681883444419088,3.918116555580912,4.675478342881704,3.924521657118296,-0.006405101537383828,0.006405101537384272,0.2278241036547558,0.2278241036547558,0.11711460259606997,0.3563452770013061,1e-10,0.2975076172887622,0.29750761728876224,4.171329196420469,4.681883444419087,5.105992981744271,3.442938124532889,3.9181165555809114,4.370072817290643,5.501530968471785,3.751388898159071,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=34_member=5786_pso,35.69845644451818,5.044403593021277,3.5555964069787223,5.038025696273327,3.5619743037266733,-0.006377896747950196,0.006377896747951084,0.21760397687203867,0.21760397687203864,0.11199093680999474,0.3563452770013061,1e-10,0.28418007971647086,0.2841800797164708,4.556088823346578,5.0444035930212765,5.448911780822783,3.1024419914408634,3.555596406978722,3.987852575709556,5.825202540961051,4.153044528492647,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=46_member=7820_pso,35.860377441964175,4.96735808955882,3.63264191044118,4.960947142474938,3.6390528575250625,-0.006410947083882235,0.006410947083882679,0.21854635453015375,0.21854635453015378,0.11247865080701812,0.3563452770013061,1e-10,0.2854207556732747,0.28542075567327474,4.47685977905565,4.967358089558818,5.373631036363347,3.1775464291572564,3.6123417874352155,4.0667418690734385,5.751737938975651,4.071862702856843,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=49_member=8399_pso,35.85181623963164,4.973781436640269,3.626218563359731,4.967371242711552,3.6326287572884475,-0.0064101939287164456,0.0064101939287164456,0.2183110104185732,0.2183110104185733,0.11236060217364487,0.3563452770013061,1e-10,0.285112582811315,0.285112582811315,4.483807017701738,4.973781436640268,5.3795796217272045,3.171629629804987,3.605941541014599,4.059888543454761,5.757164205256114,4.079227090199023,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=34_member=5808_pso,36.496093279758526,4.642294787321861,3.957705212678139,4.635866748678885,3.9641332513211154,-0.0064280386429755865,0.006428038642976475,0.22646707638282493,0.22646707638282487,0.11644755751290037,0.3563452770013061,1e-10,0.2957465754826477,0.29574657548264766,4.1345905780578684,4.642294787321861,5.063746555139698,3.485526358761953,3.9577052126781385,4.407067800536555,5.456773162603765,3.716508270837479,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=43_member=7329_pso,34.981147257172495,5.403335053462497,3.196664946537503,5.396545791244982,3.2034542087550175,-0.006789262217514747,0.0067892622175143025,0.20463448856970284,0.20463448856970284,0.10571187539360861,0.3563452770013061,1e-10,0.26728551772232645,0.26728551772232656,4.9418972596895,5.403335053462496,5.782026947825414,2.7727168386172063,3.1966649465375028,3.6048783991996336,6.131077781864203,4.55822773196063,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7088_pso,35.79047148072272,4.9967680322420165,3.603231967757983,4.990379905773215,3.609620094226784,-0.0063881264688010475,0.0063881264688010475,0.21826844015769337,0.2182684401576934,0.11232828331324697,0.3563452770013061,1e-10,0.2850610395090184,0.2850610395090184,4.506874487957537,4.9967680322420165,5.40256381092106,3.148679259308374,3.6032319677579827,4.036813784645929,5.780247076097421,4.102589892988881,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=45_member=7708_pso,33.85718549462576,5.857101265807211,2.742898734192789,5.850000154763142,2.749999845236858,-0.007101111044068631,0.007101111044069075,0.18430648843288855,0.18430648843288855,0.0957037997384789,0.3563452770013061,1e-10,0.24086568328473076,0.2408656832847307,5.438640900738832,5.857101265807211,6.196058066605728,2.3636553090593835,2.7428987341927886,3.1126971580243348,6.50600263840625,5.085326016157904,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=32_member=5495_pso,25.92224315458362,7.30068883407416,1.2993111659258398,7.296052569930516,1.3039474300694849,-0.004636264143644375,0.004636264143645041,0.11572812333170963,0.11572812333170956,0.060182193737677456,0.3563452770013061,1e-10,0.15123810281580852,0.1512381028158085,7.0377231809812395,7.300688834074159,7.513125671537205,1.0617857083666642,1.2886147892382938,1.531589000357493,7.7046596844935475,6.811252211664457,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6992_pso,35.82539989519937,4.987470109081931,3.612529890918069,4.98106677969882,3.6189332203011793,-0.006403329383110723,0.006403329383110279,0.21779337162815396,0.21779337162815385,0.11209835050563235,0.3563452770013061,1e-10,0.284438547004425,0.28443854700442506,4.498624837709266,4.987470109081929,5.392289379511498,3.159038630921318,3.5923015832859018,4.045183024586588,5.768990974833482,4.094920487720279,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=44_member=7474_pso,35.60659604089044,5.099939995135369,3.500060004864631,5.093494310995677,3.506505689004323,-0.006445684139691821,0.006445684139692265,0.21604821907489058,0.2160482190748904,0.11124695160729124,0.3563452770013061,1e-10,0.28215831947203673,0.2821583194720366,4.614726123275997,5.099939995135368,5.501328081255537,3.050452468137035,3.5000600048646304,3.9294612411257392,5.874377382348092,4.213994881618429,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=38_member=6529_pso,34.611036113818564,5.558888244545841,3.041111755454159,5.551883842319,3.0481161576810005,-0.0070044022268414,0.0070044022268414,0.19441197873458763,0.19441197873458757,0.10070819048071464,0.3563452770013061,1e-10,0.2540640195165354,0.25406401951653546,5.118799525242421,5.55888824454584,5.917495064751285,2.639706618652131,3.0411117554541587,3.430131726770741,6.247821115998004,4.748513399446559,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=38_member=6418_pso,34.44301031817496,5.621670913998743,2.978329086001256,5.614882737600255,2.9851172623997444,-0.006788176398488055,0.006788176398488499,0.1907968913599705,0.19079689135997047,0.09879253387922937,0.3563452770013061,1e-10,0.24932685428226192,0.2493268542822619,5.190024033671584,5.603394157270616,5.973786999588435,2.5841522277117783,2.9783290860012555,3.3599369776324206,6.298636645609411,4.8275742321935695,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7193_pso,33.44556490244684,5.976142858150999,2.6238571418490007,5.96920808984533,2.6307919101546697,-0.006934768305669081,0.006934768305669081,0.17816403112763246,0.17816403112763246,0.09254939971665102,0.3563452770013061,1e-10,0.23284168801006502,0.23284168801006494,5.571436176644914,5.976142858150999,6.303651506124873,2.25744399940127,2.6238571418489984,2.9814840656651245,6.60280240506466,5.229504055372999,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=40_member=6846_pso,33.07610629167887,6.087804557504599,2.5121954424954005,6.0805703210881115,2.5194296789118886,-0.007234236416487683,0.007234236416488127,0.17313227166745213,0.173132271667452,0.09018325404197014,0.3563452770013061,1e-10,0.2263024111126218,0.22630241111262173,5.69314479919192,6.071172310649995,6.404995717708782,2.1574840131263797,2.5121954424953987,2.8608025608776493,6.692586148773451,5.357728382854148,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7137_pso,31.799870105395676,6.433491358944343,2.166508641055657,6.426396749517034,2.1736032504829663,-0.0070946094273089955,0.0070946094273094396,0.15775308513450242,0.15775308513450237,0.08242384728090585,0.3563452770013061,1e-10,0.20629251304721363,0.2062925130472136,6.072391083886169,6.433491358944341,6.721445901442266,1.8445947087216485,2.1519883706219582,2.48525736188428,6.981200653408061,5.7622124611634415,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6951_pso,31.788273688982024,6.433859297840965,2.1661407021590344,6.427045882332662,2.1729541176673384,-0.0068134155083035,0.006813415508303944,0.15593878496538163,0.1559387849653816,0.08137610023684266,0.3563452770013061,1e-10,0.20390842407419763,0.20390842407419754,6.077487994809614,6.433859297840965,6.718941705329944,1.847352395893931,2.1661407021590344,2.4807839476755955,6.977230782034811,5.772040608840512,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=44_member=7514_pso,34.40775328560086,5.630164909226297,2.969835090773703,5.623251062111049,2.9767489378889507,-0.006913847115247229,0.006913847115247673,0.19139760198577255,0.1913976019857726,0.09915572455051014,0.3563452770013061,1e-10,0.2501096555454612,0.2501096555454613,5.19687813094797,5.611825287808291,5.983161007860659,2.5747270964410447,2.969835090773701,3.352865644138201,6.308093448766122,4.832705952534985,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=26_member=4423_pso,32.826298754166096,6.15576754967293,2.4442324503270694,6.148659463410798,2.4513405365892016,-0.007108086262132218,0.007108086262132218,0.16882855434690175,0.16882855434690186,0.08796832030451693,0.3563452770013061,1e-10,0.22068147821416884,0.22068147821416895,5.770777152431525,6.15576754967293,6.464948149764235,2.098488042024185,2.444232450327067,2.78429134082725,6.74522399661592,5.443410156969742,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=30_member=5151_pso,36.2973927021264,4.7448131259584345,3.855186874041565,4.7384184271928005,3.861581572807201,-0.006394698765634033,0.006394698765635809,0.22381776212279725,0.22381776212279714,0.11510623044421628,0.3563452770013061,1e-10,0.2922999936591322,0.29229999365913206,4.242971230596976,4.7448131259584345,5.161277859986824,3.3885936961591563,3.8551868740415647,4.299434530946883,5.549770512210989,3.829525320009691,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=36_member=6144_pso,34.510550189225945,5.593140826129258,3.0068591738707413,5.58627152030742,3.0137284796925803,-0.00686930582183809,0.006869305821838978,0.19229439152825933,0.19229439152825945,0.09958184867504905,0.3563452770013061,1e-10,0.2512787068455251,0.2512787068455252,5.15803270543186,5.574718971194682,5.947958424674123,2.609686385473705,3.006859173870738,3.391517156562945,6.274915255675491,4.792574769095035,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6946_pso,35.683385394119824,5.055700658145608,3.5442993418543915,5.049256945167011,3.550743054832989,-0.006443712978597027,0.006443712978597471,0.2166182639346136,0.21661826393461367,0.11153098845660564,0.3563452770013061,1e-10,0.2829030663461002,0.2829030663461002,4.569272140236766,5.055700658145607,5.458192294649056,3.0934241085978904,3.544299341854391,3.9747760810134234,5.832478631164018,4.167616127027403,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=43_member=7239_pso,35.72083483075705,5.031110362852526,3.568889637147474,5.024713222540882,3.5752867774591177,-0.006397140311643845,0.006397140311643845,0.2178548277696275,0.2178548277696275,0.11212598404063544,0.3563452770013061,1e-10,0.28451935673770873,0.2845193567377087,4.542086609272599,5.031110362852525,5.436095997577772,3.1152685622922696,3.5688896371474734,4.001703904062861,5.812794634125311,4.138486244342372,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=20_member=3413_pso,32.95461211746549,6.123557692494081,2.476442307505919,6.116406733891792,2.4835932661082074,-0.007150958602288426,0.007150958602288426,0.17051679551479135,0.17051679551479137,0.08883387705853979,0.3563452770013061,1e-10,0.22288848732447714,0.2228884873244772,5.734792094580229,6.123557692494081,6.435893372363482,2.1271552949789974,2.4764423075059163,2.819842235972845,6.7192310629930425,5.404311696199205,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=35_member=5913_pso,21.261970620979778,7.583668586504026,1.0163314134959738,7.578858070437713,1.021141929562287,-0.00481051606631322,0.00481051606631322,0.09609912898259997,0.0960991289825999,0.05045482252445672,0.3563452770013061,1e-10,0.12562399267083005,0.1256239926708301,7.362510969826024,7.583668586504025,7.757982262312033,0.821703180081324,1.0074979897434397,1.211539771618398,7.9118045258166845,7.171858973652556,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=7945_pso,34.610460392456865,5.565141783043986,3.034858216956013,5.55818791735665,3.0418120826433492,-0.006953865687335359,0.006953865687336247,0.1939738668319999,0.1939738668319997,0.1004638662596679,0.3563452770013061,1e-10,0.2534818336947438,0.25348183369474386,5.126158184818038,5.5465593655046765,5.923010667940511,2.6342735147666603,3.034858216956013,3.4229289029380565,6.252730845038864,4.757123849239816,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=31_member=5214_pso,35.44276706150495,5.17747134148582,3.42252865851418,5.170998685621349,3.429001314378652,-0.006472655864470767,0.006472655864472099,0.21402608688274863,0.21402608688274855,0.1102493713736102,0.3563452770013061,1e-10,0.27952238617414593,0.2795223861741459,4.696544783540773,5.177471341485819,5.574910289299053,2.9773827179178567,3.4225286585141794,3.8481260193568776,5.943809968016893,4.299017905403047,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=35_member=5893_pso,16.002041893722712,7.786711607504359,0.8132883924956406,7.782592106186548,0.8174078938134526,-0.004119501317811469,0.004119501317812024,0.07704305917200863,0.07704305917200849,0.04058128024491037,0.3563452770013061,1e-10,0.10076601729131893,0.10076601729131882,7.608655306297725,7.786711607504359,7.925897245147996,0.6579337499450688,0.8062229784024476,0.9703484434055312,8.048184049384986,7.4531384051553875,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7082_pso,33.697411190937146,5.901590496445281,2.698409503554718,5.894655947427547,2.7053440525724533,-0.0069345490177337155,0.006934549017735048,0.18160726692130794,0.181607266921308,0.09427090796952114,0.3563452770013061,1e-10,0.23734362141320892,0.23734362141320897,5.48942284576419,5.88417248983423,6.235724226665217,2.3245154877668774,2.6984095035547178,3.062668629846095,6.541868017314844,5.141698843946058,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=44_member=7534_pso,34.34682017838482,5.6661495876584365,2.9338504123415627,5.659279871689753,2.940720128310246,-0.006869715968683465,0.006869715968683465,0.18963840608367694,0.18963840608367694,0.09825406102618021,0.3563452770013061,1e-10,0.24782108170384068,0.2478210817038406,5.23678102996842,5.666149587658435,6.015856629020576,2.5424139584921654,2.9163098862614243,3.3134011385235467,6.337919953921598,4.875590145196419,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
