member,generation,scenario,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,T_z_score,S_z_score,T_factor,S_factor,T_value,S_value,diffusivity_factor,T_probability_weight,S_probability_weight,joint_probability_weight,scenario_label
gen=43_member=7385_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,26.11773,26.117703630103588,104.73023283010356,1.30432,1.4015665055189557,7.198433494481044,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5724_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.5597712,35.55966917902097,114.17219837902098,3.48909,3.67092654338332,4.92907345661668,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=39_member=6557_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,30.9518216,30.95190437561837,109.56443357561837,1.98352,2.109382002224361,6.490617997775638,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=43_member=7341_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.697461600000004,35.69752068422161,114.3100498842216,3.54777,3.730181605607524,4.869818394392476,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=37_member=6349_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.8629264,33.862942575484915,112.47547177548492,2.74347,2.8987447169150617,5.701255283084938,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=41_member=6889_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,27.384348,27.38432060845482,105.9968498084548,1.4106,1.5125738721537876,7.0874261278462125,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=47_member=8010_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.483498,33.48339815320258,112.09592735320258,2.63426,2.78515193320346,5.814848066796539,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6465_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.5849476,35.58483752237572,114.19736672237572,3.49711,3.6791673962811298,4.920832603718869,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=29_member=4976_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.8534196,32.85346614458213,111.46599534458214,2.44488,2.587441760765236,6.012558239234764,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5729_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.1272428,36.12729970982421,114.7398289098242,3.76248,3.948128475665039,4.651871524334961,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7888_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.7834604,32.783404919650515,111.3959341196505,2.41843,2.559881773582543,6.040118226417457,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7821_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,31.01933,31.019254054929405,109.63178325492942,1.99327,2.119463787420809,6.480536212579191,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=48_member=8165_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.0845388,35.08459194378328,113.69712114378328,3.24714,3.421177185554736,5.178822814445264,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=36_member=6131_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.8932496284357727,4.706750371564227,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=32_member=5391_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.2615892,33.261505768011496,111.8740349680115,2.57343,2.7216938921734606,5.878306107826539,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5740_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,27.0249716,27.025055498234494,105.63758469823448,1.37217,1.4722104026687968,7.127789597331203,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=35_member=5978_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.789708026110824,4.810291973889177,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=32_member=5373_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.4901084,34.49010839919886,113.10263759919886,2.995,3.1582293184641475,5.441770681535852,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7565_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.6228207346150323,5.977179265384967,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=45_member=7737_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.1261288,36.12613241634489,114.7386616163449,3.75756,3.943295546670696,4.656704453329304,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=35_member=6019_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.062408,36.06245626130536,114.67498546130535,3.73038,3.9152189558363775,4.684781044163622,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7796_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.467532,35.46763029885118,114.08015949885116,3.43824,3.618420005581573,4.981579994418427,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=47_member=7977_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.5069676,35.50698668092144,114.11951588092144,3.45533,3.635543172183746,4.964456827816253,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=49_member=8311_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.0073764,36.00733726709178,114.61986646709175,3.70558,3.890126656562603,4.709873343437397,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=29_member=4851_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.2643384,35.264277472776136,113.87680667277613,3.33985,3.517105460867883,5.082894539132116,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5819_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.5609588,34.56103873283972,113.17356793283972,3.0224,3.185040334764317,5.414959665235682,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6490_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.0697604,36.06985802316135,114.68238722316136,3.73254,3.917451287865666,4.6825487121343325,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7145_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.3061512,36.30614392385608,114.9186731238561,3.85887,4.047796245797037,4.552203754202963,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=28_member=4655_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.7361532,33.73614280489097,112.34867200489096,2.71633,2.8699606715417403,5.730039328458259,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=24_member=4008_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.873933608340348,5.726066391659652,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5732_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.874156806946165,5.7258431930538345,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=40_member=6768_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.6530508,36.65302211816361,115.26555131816362,4.06357,4.258030287416873,4.341969712583127,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7554_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.851475143439289,5.74852485656071,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=18_member=3072_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,37.1547964,37.15490686727385,115.76743606727383,4.37912,4.581860633470373,4.018139366529627,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8445_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,20.94736636,20.947372107145803,99.5599013071458,1.01547,1.0955142916996865,7.504485708300313,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8506_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.1778184,36.17771080932583,114.79024000932584,3.79088,3.9773532015600623,4.622646798439938,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8596_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,31.6560924,31.656131000200023,110.26866020020005,2.13446,2.26674075693978,6.33325924306022,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8464_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.1692028,35.16929619734085,113.78182539734084,3.28738,3.462312185696242,5.137687814303757,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8489_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.927984,33.928075253726064,112.54060445372608,2.76217,2.918376284864868,5.681623715135132,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8579_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.2674576,35.267503555717184,113.8800327557172,3.34196,3.5192630076686515,5.080736992331348,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8474_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,28.369124,28.369120398124423,106.98164959812442,1.54501,1.653633988209012,6.946366011790987,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8555_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.7982408,34.798261721440575,113.41079092144058,3.12278,3.291846977865647,5.308153022134352,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8483_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.124418,32.12450543561306,110.73703463561304,2.25475,2.3899362492409364,6.210063750759064,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8443_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,29.0288348,29.0287517204358,107.6412809204358,1.62866,1.7395638485794895,6.86043615142051,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8469_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,27.3426844,27.342638190802248,105.95516739080225,1.39731,1.4981816327784734,7.101818367221526,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8584_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.776259200000005,36.77633515260383,115.38886435260385,4.09976,4.294308629155431,4.305691370844569,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8572_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.3808628,35.38077037906462,113.9932995790646,3.38958,3.568266855040272,5.031733144959728,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8550_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.4354488,35.43550778076299,114.048036980763,3.41089,3.5902913910690093,5.009708608930991,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8507_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,29.1130532,29.113125122660595,107.7256543226606,1.64928,1.7612829887150765,6.838717011284923,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8467_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,28.4317308,28.43175005450413,107.04427925450412,1.56923,1.6775190432921452,6.922480956707855,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=50_member=8487_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.631826285733574,4.968173714266426,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
152,50,Tzplus2p00_Szplus2p00,1700.0,0.12,39.0853584,39.0854414587126,117.6979706587126,4.78258,4.782582221327704,3.817417778672296,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=36_member=6021_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,15.73043752,15.730428646974955,94.34295784697495,0.811083,0.8110833649714815,7.788916635028518,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
16,50,Tzplus2p00_Szplus2p00,1700.0,0.12,38.467534,38.46752870631738,117.08005790631736,4.48927,4.489273592740289,4.110726407259711,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
130,50,Tzplus2p00_Szplus2p00,1700.0,0.12,38.6001,38.60014577795708,117.21267497795708,4.69071,4.690710603433734,3.9092893965662654,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
95,50,Tzplus2p00_Szplus2p00,1700.0,0.12,38.900657200000005,38.90068138512153,117.51321058512151,4.70127,4.701268362481825,3.898731637518175,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
156,50,Tzplus2p00_Szplus2p00,1700.0,0.12,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.426495814043807,4.173504185956193,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=47_member=7948_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,28.5299856,28.52993245450245,107.14246165450244,1.5703,1.570298637298725,7.0297013627012745,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=48_member=8161_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.1702608914176438,7.429739108582356,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=33_member=5661_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,36.8916696,36.89173247767671,115.50426167767672,4.21575,4.21575420184351,4.384245798156489,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=47_member=7921_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.271007614577859,4.328992385422141,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=40_member=6722_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.6556098007990292,6.944390199200971,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=48_member=8113_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.2324017299968775,4.367598270003122,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=48_member=8218_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,36.6236412,36.62363801974855,115.23616721974857,4.03399,4.033988191639936,4.566011808360064,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=42_member=7058_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,17.825114,17.82511697626178,96.4376461762618,0.864582,0.8645822572117029,7.735417742788297,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=48_member=8245_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,36.87897,36.87888641911074,115.49141561911075,4.17121,4.171206890714567,4.428793109285433,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=41_member=6922_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,32.1159516,32.11592080418332,110.72845000418332,2.24821,2.2482108318387106,6.3517891681612895,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=41_member=6885_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,16.94815092,16.94814371857778,95.56067291857778,0.828565,0.8285654379401008,7.771434562059898,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=37_member=6262_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.2424981099154604,7.3575018900845395,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=39_member=6554_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,22.91498,22.91493475179726,101.52746395179726,1.07599,1.0759853155948569,7.524014684405143,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=44_member=7409_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,29.0261612,29.02617500954204,107.638704209542,1.61819,1.6181922753542413,6.981807724645758,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=33_member=5597_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,20.425457360000003,20.42544700516081,99.03797620516082,0.993719,0.993719311961406,7.606280688038593,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=35_member=5926_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,28.7585784,28.75848621927199,107.371015419272,1.60584,1.6058441235180434,6.9941558764819565,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=42_member=7147_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,36.785394,36.78548226240043,115.39801146240043,4.12536,4.125357521076859,4.4746424789231405,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=47_member=7992_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,37.3031812,37.30318347661641,115.91571267661642,4.41535,4.415352874721831,4.184647125278169,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=44_member=7479_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,29.72709,29.726992928553692,108.3395221285537,1.7727,1.7727044994457124,6.827295500554287,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
gen=46_member=7840_pso,50,Tzplus2p00_Szplus2p00,1700.0,0.12,27.8384144,27.838357196260656,106.45088639626066,1.46259,1.4625932530033696,7.13740674699663,2.0,2.0,1.2,1.2,2040.0,0.144,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 1.20, S 1.20"
