member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
gen=28_member=4806_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,36.335338,36.335363024535646,114.94789222453564,3.87574,4.104238900536181,4.495761099463818,3.87573591840834,4.7242640815916594,0.22850298212784104,-0.22850298212784104,0.22850298212784104,0.22850298212784104,0.22850298212784104
gen=33_member=5559_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,32.1440244,32.1440689013816,110.7565981013816,2.27771,2.4451703491068466,6.154829650893153,2.27770616129014,6.322293838709859,0.16746418781670647,-0.16746418781670602,0.16746418781670647,0.16746418781670602,0.16746418781670602
gen=28_member=4728_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,25.063886,25.063855919912235,103.67638511991224,1.21593,1.330621730422944,7.269378269577055,1.215931183468382,7.3840688165316175,0.11469054695456204,-0.11469054695456293,0.11469054695456204,0.11469054695456293,0.11469054695456293
gen=30_member=4999_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.9879172,33.98794532305361,112.60047452305362,2.78942,2.9818706474745214,5.618129352525479,2.7894244899895115,5.810575510010488,0.19244615748500982,-0.19244615748500937,0.19244615748500982,0.19244615748500937,0.19244615748500937
gen=47_member=7949_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,31.0690144,31.06896850977157,109.68149770977158,1.99378,2.147701308805364,6.452298691194636,1.9937752885784716,6.606224711421528,0.1539260202268924,-0.1539260202268924,0.1539260202268924,0.1539260202268924,0.1539260202268924
gen=37_member=6216_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.7610332,34.76111558406628,113.37364478406629,3.104,3.307570357774778,5.292429642225222,3.1039998368234114,5.496000163176588,0.20357052095136652,-0.20357052095136652,0.20357052095136652,0.20357052095136652,0.20357052095136652
gen=35_member=5892_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.624976,33.6250096550061,112.23753885500612,2.6693,2.8538175222009654,5.746182477799034,2.669301284000799,5.930698715999201,0.1845162382001666,-0.1845162382001666,0.1845162382001666,0.1845162382001666,0.1845162382001666
gen=47_member=7933_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,26.4996092,26.49956968298791,105.11209888298792,1.3367,1.4570462100975914,7.142953789902409,1.336698211855586,7.263301788144414,0.12034799824200548,-0.12034799824200526,0.12034799824200548,0.12034799824200526,0.12034799824200526
gen=42_member=7127_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.740168727712564,5.859831272287435,2.5609438201383607,6.039056179861639,0.1792249075742034,-0.17922490757420384,0.1792249075742034,0.17922490757420384,0.17922490757420384
gen=46_member=7815_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.2096748,30.209600453547942,108.82212965354798,1.82093,1.965539268385324,6.634460731614676,1.8209316870333607,6.779068312966639,0.14460758135196317,-0.14460758135196272,0.14460758135196317,0.14460758135196272,0.14460758135196272
gen=41_member=6988_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.6136533079280315,6.986346692071968,1.4847806569614803,7.115219343038519,0.1288726509665512,-0.1288726509665512,0.1288726509665512,0.1288726509665512,0.1288726509665512
gen=39_member=6630_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.4455883811061336,6.154411618893866,2.280231493565503,6.319768506434497,0.16535688754063083,-0.16535688754063127,0.16535688754063083,0.16535688754063127,0.16535688754063127
gen=46_member=7750_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.7992179429203894,5.80078205707961,2.6148133674398326,5.985186632560167,0.18440457548055678,-0.18440457548055633,0.18440457548055678,0.18440457548055633,0.18440457548055633
gen=47_member=8066_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,36.1452896,36.14526258672567,114.75779178672568,3.76811,3.994096504919944,4.605903495080056,3.7681126270390246,4.831887372960975,0.22598387788091934,-0.22598387788091934,0.22598387788091934,0.22598387788091934,0.22598387788091934
gen=49_member=8375_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.014504,33.01442462041577,111.62695382041578,2.48535,2.6607388018227613,5.939261198177238,2.4853491554079423,6.114650844592058,0.17538964641481902,-0.17538964641481947,0.17538964641481902,0.17538964641481947,0.17538964641481947
gen=48_member=8129_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,36.6334444,36.63353389800296,115.24606309800296,4.0627,4.296660892039955,4.303339107960045,4.06270361545497,4.53729638454503,0.23395727658498533,-0.23395727658498533,0.23395727658498533,0.23395727658498533,0.23395727658498533
gen=39_member=6585_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.7828676,34.78292178056862,113.3954509805686,3.109,3.312364197249273,5.287635802750726,3.109000659648074,5.490999340351926,0.20336353760119907,-0.20336353760119952,0.20336353760119907,0.20336353760119952,0.20336353760119952
gen=47_member=8011_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.4757297111849605,5.124270288815039,3.2640326550202103,5.335967344979789,0.2116970561647502,-0.2116970561647502,0.2116970561647502,0.2116970561647502,0.2116970561647502
gen=40_member=6726_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,31.2425756,31.242517549639818,109.85504674963984,2.03707,2.193230877505393,6.406769122494607,2.037067297747835,6.562932702252165,0.15616357975755824,-0.1561635797575578,0.15616357975755824,0.1561635797575578,0.1561635797575578
gen=44_member=7543_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,35.1870268,35.18705597340057,113.79958517340056,3.29833,3.511778099658017,5.088221900341983,3.298334361468742,5.301665638531258,0.21344373818927487,-0.21344373818927487,0.21344373818927487,0.21344373818927487,0.21344373818927487
gen=43_member=7287_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,2.8661171781402426,5.733882821859757,2.6812389897553146,5.918761010244685,0.18487818838492798,-0.18487818838492842,0.18487818838492798,0.18487818838492842,0.18487818838492842
gen=41_member=6982_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,36.2787468,36.278668778733376,114.8911979787334,3.84028,4.069034136830904,4.530965863169095,3.840282054968746,4.759717945031253,0.228752081862158,-0.22875208186215712,0.228752081862158,0.22875208186215712,0.22875208186215712
gen=33_member=5577_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.0012852,34.00137781832889,112.6139070183289,2.80281,2.9974434028268417,5.602556597173158,2.802809316052238,5.797190683947761,0.1946340867746037,-0.19463408677460325,0.1946340867746037,0.19463408677460325,0.19463408677460325
gen=48_member=8183_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.7057788,34.70587203703935,113.31840123703935,3.0773,3.2788488772650752,5.321151122734925,3.077297589094499,5.5227024109055005,0.2015512881705761,-0.20155128817057566,0.2015512881705761,0.20155128817057566,0.20155128817057566
gen=48_member=8234_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,23.7818948,23.781937390842728,102.39446659084273,1.1268,1.2343457258049888,7.365654274195011,1.1267995679231435,7.473200432076856,0.1075461578818453,-0.10754615788184552,0.1075461578818453,0.10754615788184552,0.10754615788184552
gen=42_member=7080_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,35.2182188,35.21819334968434,113.83072254968432,3.313,3.526994679865944,5.073005320134056,3.312997349575764,5.287002650424236,0.2139973302901801,-0.2139973302901792,0.2139973302901801,0.2139973302901792,0.2139973302901792
gen=47_member=8007_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.1347424,34.13470291303967,112.74723211303969,2.85212,3.049065583059793,5.550934416940207,2.8521192952616707,5.7478807047383285,0.1969462877981223,-0.19694628779812184,0.1969462877981223,0.19694628779812184,0.19694628779812184
gen=35_member=5961_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,36.8771876,36.87726444522587,115.48979364522586,4.16397,4.401824237055998,4.198175762944001,4.163974337028345,4.436025662971654,0.23784990002765305,-0.23784990002765305,0.23784990002765305,0.23784990002765305,0.23784990002765305
gen=31_member=5281_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.7052450771348053,5.894754922865195,2.527655550535176,6.072344449464824,0.17758952659962945,-0.177589526599629,0.17758952659962945,0.177589526599629,0.177589526599629
gen=44_member=7417_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,28.0400484,28.04007293817745,106.65260213817746,1.50233,1.6309784299739534,6.969021570026047,1.5023341028356043,7.097665897164395,0.12864432713834906,-0.12864432713834795,0.12864432713834906,0.12864432713834795,0.12864432713834795
gen=32_member=5429_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,36.2145804,36.21459753522952,114.82712673522953,3.8078,4.03536785676766,4.564632143232339,3.807797140389488,4.792202859610511,0.2275707163781724,-0.22757071637817194,0.2275707163781724,0.22757071637817194,0.22757071637817194
gen=37_member=6347_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,35.6629276,35.66303769617801,114.275566896178,3.52921,3.749782851990852,4.850217148009147,3.5292051773858613,5.070794822614138,0.22057767460499056,-0.220577674604991,0.22057767460499056,0.220577674604991,0.220577674604991
gen=42_member=7094_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,32.7239728,32.72396444274264,111.33649364274264,2.40462,2.5759592348117115,6.024040765188288,2.404624081507928,6.195375918492072,0.17133515330378346,-0.1713351533037839,0.17133515330378346,0.1713351533037839,0.1713351533037839
gen=45_member=7577_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.348481199999995,33.348578128286576,111.96110732828656,2.59343,2.7740840248756555,5.825915975124344,2.593432230219679,6.006567769780321,0.1806517946559767,-0.1806517946559767,0.1806517946559767,0.1806517946559767,0.1806517946559767
gen=38_member=6402_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.5117916,30.51186014513365,109.12438934513364,1.8927,2.041452844702373,6.558547155297626,1.8927029265017543,6.707297073498245,0.14874991820061867,-0.1487499182006191,0.14874991820061867,0.1487499182006191,0.1487499182006191
gen=31_member=5196_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,37.154128,37.154036317385696,115.76656551738569,4.37901,4.6240565725365546,3.975943427463445,4.3790099839992,4.220990016000799,0.24504658853735428,-0.24504658853735428,0.24504658853735428,0.24504658853735428,0.24504658853735428
gen=41_member=6995_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.684667352019648,5.915332647980351,2.5082290688344937,6.091770931165506,0.1764382831851541,-0.17643828318515453,0.1764382831851541,0.17643828318515453,0.17643828318515453
gen=39_member=6611_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.885996849157368,4.714003150842631,3.663118269814579,4.936881730185421,0.22287857934278898,-0.22287857934279032,0.22287857934278898,0.22287857934279032,0.22287857934279032
gen=49_member=8310_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.436708,30.43676948862573,109.04929868862573,1.88142,2.0302374536754213,6.569762546324578,1.8814224001312525,6.718577599868747,0.1488150535441688,-0.14881505354416902,0.1488150535441688,0.14881505354416902,0.14881505354416902
gen=41_member=6917_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.7027312,30.7026693264571,109.3151985264571,1.93448,2.085015511069907,6.514984488930093,1.9344802970633983,6.665519702936601,0.15053521400650882,-0.15053521400650816,0.15053521400650882,0.15053521400650816,0.15053521400650816
gen=42_member=7156_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.610492,30.610510708305725,109.22303990830572,1.91823,2.068313085760236,6.531686914239764,1.9182267449739132,6.681773255026086,0.15008634078632288,-0.15008634078632177,0.15008634078632288,0.15008634078632177,0.15008634078632177
gen=29_member=4898_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.907571731659919,4.69242826834008,3.680374002125098,4.919625997874902,0.22719772953482087,-0.2271977295348213,0.22719772953482087,0.2271977295348213,0.2271977295348213
gen=47_member=7961_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,32.81844,32.81846706326812,111.43099626326811,2.42627,2.599013379654477,6.000986620345522,2.4262709560882163,6.173729043911783,0.17274242356626068,-0.17274242356626157,0.17274242356626068,0.17274242356626157,0.17274242356626157
gen=31_member=5213_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.374698,34.37459988167344,112.98712908167344,2.94698,3.142174504977109,5.457825495022891,2.9469766581836145,5.653023341816385,0.19519784679349428,-0.19519784679349428,0.19519784679349428,0.19519784679349428,0.19519784679349428
gen=33_member=5529_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,18.32982284,18.32982475749499,96.94235395749496,0.902294,0.9905383149515824,7.609461685048418,0.9022937938185508,7.697706206181449,0.0882445211330316,-0.08824452113303138,0.0882445211330316,0.08824452113303138,0.08824452113303138
gen=41_member=6902_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,29.6283896,29.628353465378915,108.24088266537892,1.72975,1.8700508750817404,6.729949124918259,1.7297505883192237,6.870249411680776,0.1403002867625167,-0.1403002867625167,0.1403002867625167,0.1403002867625167,0.1403002867625167
gen=43_member=7373_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.5668232,30.566917442941545,109.17944664294156,1.90841,2.058081486889864,6.5419185131101365,1.908406212310852,6.691593787689148,0.14967527457901197,-0.1496752745790113,0.14967527457901197,0.1496752745790113,0.1496752745790113
gen=43_member=7354_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,36.3656388,36.365559376347385,114.9780885763474,3.91205,4.142504868792911,4.4574951312070885,3.912045083841329,4.68795491615867,0.23045978495158215,-0.2304597849515817,0.23045978495158215,0.2304597849515817,0.2304597849515817
gen=48_member=8255_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,18.69207336,18.692080334260165,97.30460953426017,0.907206,0.9961197712875024,7.603880228712497,0.9072063929299552,7.692793607070044,0.0889133783575472,-0.08891337835754687,0.0889133783575472,0.08891337835754687,0.08891337835754687
gen=38_member=6443_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.3078017188273234,6.292198281172676,2.1474636576256336,6.452536342374366,0.1603380612016898,-0.16033806120168936,0.1603380612016898,0.16033806120168936,0.16033806120168936
gen=47_member=7988_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.769794,30.769795007202468,109.38232420720249,1.94462,2.0960103899658638,6.503989610034136,1.9446224455793009,6.655377554420699,0.1513879443865629,-0.15138794438656333,0.1513879443865629,0.15138794438656333,0.15138794438656333
gen=37_member=6360_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,28.05609,28.056013799679008,106.668542999679,1.51193,1.6424468186831678,6.957553181316832,1.5119307530994452,7.088069246900554,0.13051606558372253,-0.13051606558372253,0.13051606558372253,0.13051606558372253,0.13051606558372253
gen=48_member=8171_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.994082,34.99403631605541,113.60656551605544,3.20978,3.419549203976247,5.180450796023752,3.2097832134087616,5.390216786591238,0.20976599056748535,-0.2097659905674858,0.20976599056748535,0.2097659905674858,0.2097659905674858
gen=45_member=7732_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,28.232102,28.232171596528566,106.84470079652856,1.52704,1.6566065364420517,6.943393463557948,1.5270430343618209,7.072956965638179,0.12956350208023082,-0.12956350208023082,0.12956350208023082,0.12956350208023082,0.12956350208023082
gen=35_member=5956_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,34.0774828,34.07740547464268,112.6899346746427,2.82984,3.02661660243002,5.57338339756998,2.8298424505292394,5.77015754947076,0.1967741519007804,-0.19677415190077951,0.1967741519007804,0.19677415190077951,0.19677415190077951
gen=45_member=7623_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,26.867897600000003,26.86788661943628,105.48041581943627,1.35875,1.481600649155005,7.118399350844995,1.3587454728667916,7.241254527133208,0.1228551762882133,-0.12285517628821285,0.1228551762882133,0.12285517628821285,0.12285517628821285
gen=34_member=5765_pso,50,storage_minus_10pct,storage,Storage,S,0.9,0.108,0.12,,,,0.9,0.108,30.9233032,30.92338623359191,109.5359154335919,1.98173,2.134731715781992,6.465268284218007,1.9817261402621529,6.618273859737847,0.15300557551983895,-0.15300557551984006,0.15300557551983895,0.15300557551984006,0.15300557551984006
