scenario,T_factor,T_value,probability_weight,member,generation,ag_receipts_archive_baseline,fish_prob_archive_baseline,ag_receipts_reeval,fish_prob_reeval,raw_total_pumping_gpm,raw_total_pumping_cfs,effective_total_pumping_gpm,effective_total_pumping_cfs,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_T_depletion_cfs,baseline_T_streamflow_cfs,baseline_T_ag_receipts,baseline_T_fish_prob,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,streamflow_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
T_minus_10pct,0.9,1530.0,,gen=38_member=4768_pso,50,10569000.0,0.71664,10568987.168558508,0.7180990221639793,44629.149277354714,99.4337445899463,43944.607240902464,97.90858493273069,lpr:total_combined:bdpl,1.5186982208704085,7.081301779129591,1.6246944403027037,6.975305559697296,10568987.168558508,0.7166401343828656,-0.1059962194322952,0.10599621943229476,-0.10599621943229476,0.10599621943229476,0.0
T_minus_10pct,0.9,1530.0,,gen=41_member=5241_pso,50,11446400.0,0.705662,11446374.076925283,0.7088788597818642,48174.289000024866,107.3323158920554,47488.398587199335,105.80415205228012,lpr:total_combined:bdpl,1.999519708705937,6.600480291294063,2.136021468651098,6.463978531348902,11446374.076925283,0.7056617193235153,-0.13650175994516078,0.136501759945161,-0.136501759945161,0.136501759945161,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=4901_pso,50,9895340.0,0.718742,9895339.590260155,0.7198571707987154,43036.58307268322,95.88550708593822,42282.3515580355,94.20507927130309,lpr:total_combined:bdpl,1.3678462219367333,7.2321537780632665,1.4634930103697525,7.136506989630247,9895339.590260155,0.7187424273966453,-0.09564678843301921,0.09564678843301966,-0.09564678843301966,0.09564678843301966,0.0
T_minus_10pct,0.9,1530.0,,gen=40_member=5082_pso,50,10606200.0,0.716303,10606192.66881587,0.7179017541940003,45134.53789635979,100.5597504330896,43870.23979482254,97.74289426286462,lpr:total_combined:bdpl,1.5356241320300108,7.064375867969989,1.6409722314787833,6.959027768521216,10606192.66881587,0.7163030802462714,-0.10534809944877255,0.10534809944877299,-0.10534809944877299,0.10534809944877299,0.0
T_minus_10pct,0.9,1530.0,,gen=49_member=6158_pso,50,11921100.0,0.684136,11921105.488845602,0.6915609403176286,49938.49052936899,111.2629568994341,49407.06456081771,110.07893984150185,lpr:total_combined:bdpl,2.5829243738796457,6.017075626120354,2.751981912848804,5.848018087151196,11921105.488845602,0.684136055099977,-0.1690575389691582,0.16905753896915776,-0.16905753896915776,0.16905753896915776,0.0
T_minus_10pct,0.9,1530.0,,gen=49_member=6216_pso,50,11945100.0,0.680279,11945134.063002478,0.6883116995469247,49765.95027878354,110.87853722112972,49575.549827551215,110.45432501578411,lpr:total_combined:bdpl,2.659822143272981,5.9401778567270185,2.837117057679754,5.762882942320246,11945134.063002478,0.6802786876565723,-0.1772949144067728,0.17729491440677236,-0.17729491440677236,0.17729491440677236,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=6002_pso,50,10144400.0,0.718198,10144439.49189337,0.7193179559960322,43537.03644438117,97.00051719808124,42685.09218699485,95.10238539262453,lpr:total_combined:bdpl,1.4141117248824433,7.185888275117557,1.5102412774079752,7.089758722592024,10144439.49189337,0.7181975860789928,-0.0961295525255319,0.09612955252553235,-0.09612955252553235,0.09612955252553235,0.0
T_minus_10pct,0.9,1530.0,,gen=32_member=3978_pso,50,11724500.0,0.69565,11724521.462720819,0.7003787132356285,49484.08398621317,110.25053912128294,48874.142584268266,108.89158967774969,lpr:total_combined:bdpl,2.3034583718201382,6.296541628179861,2.453313981441033,6.146686018558967,11724521.462720819,0.6956504359983704,-0.14985560962089473,0.14985560962089473,-0.14985560962089473,0.14985560962089473,0.0
T_minus_10pct,0.9,1530.0,,gen=24_member=2976_pso,50,11884300.0,0.687169,11884331.744194893,0.6936605503083857,49948.858920262544,111.28605767434495,49302.48132715866,109.8459283969095,lpr:total_combined:bdpl,2.5163804046191856,6.083619595380814,2.6850501292237676,5.914949870776232,11884331.744194893,0.6871686509051157,-0.16866972460458207,0.16866972460458207,-0.16866972460458207,0.16866972460458207,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=5863_pso,50,11617300.0,0.700106,11617325.353071578,0.7047001428626628,49401.63840788752,110.06685037277339,48314.00128676755,107.6435948669181,lpr:total_combined:bdpl,2.1664971830619817,6.433502816938018,2.312099736816777,6.287900263183223,11617325.353071578,0.7001060589818718,-0.14560255375479514,0.14560255375479514,-0.14560255375479514,0.14560255375479514,0.0
T_minus_10pct,0.9,1530.0,,gen=49_member=6159_pso,50,10903700.0,0.713479,10903671.696892686,0.7158901817012577,45667.79848784485,101.74785503091832,45185.67293819359,100.67367930629531,lpr:total_combined:bdpl,1.6609128747254613,6.939087125274538,1.7773714633273998,6.8226285366726,10903671.696892686,0.7134787458617392,-0.11645858860193847,0.11645858860193847,-0.11645858860193847,0.11645858860193847,0.0
T_minus_10pct,0.9,1530.0,,gen=49_member=6198_pso,50,11459600.0,0.705203,11459602.640373657,0.708580451510922,48552.841526723045,108.17573092153894,47570.689864403525,105.98749701789104,lpr:total_combined:bdpl,2.0139311251291123,6.586068874870888,2.150545043857054,6.4494549561429455,11459602.640373657,0.7052034682762328,-0.13661391872794182,0.13661391872794226,-0.13661391872794226,0.13661391872794226,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=4883_pso,50,11655800.0,0.698172,11655757.181802921,0.7027758148477344,48881.632005089115,108.90827610733855,48537.54062247831,108.14164050688167,lpr:total_combined:bdpl,2.2274858546896383,6.372514145310362,2.373392739367702,6.2266072606322975,11655757.181802921,0.6981721286505488,-0.1459068846780638,0.14590688467806423,-0.14590688467806423,0.14590688467806423,0.0
T_minus_10pct,0.9,1530.0,,gen=36_member=4595_pso,50,12058100.0,0.663152,12058128.274327343,0.6730085042950245,50642.234983008704,112.83089954214338,50507.80174322089,112.53138228389614,lpr:total_combined:bdpl,2.9975757442099176,5.602424255790082,3.188178930123629,5.411821069876371,12058128.274327343,0.6631516057535513,-0.1906031859137114,0.1906031859137105,-0.1906031859137105,0.1906031859137105,0.0
T_minus_10pct,0.9,1530.0,,gen=44_member=5538_pso,50,11819700.0,0.693476,11819711.981230736,0.6982639306730841,49533.11938529392,110.35978999043485,48989.99124684964,109.149700497981,lpr:total_combined:bdpl,2.3704832128401416,6.229516787159858,2.5222147023207153,6.077785297679284,11819711.981230736,0.6934764652608703,-0.1517314894805737,0.15173148948057325,-0.15173148948057325,0.15173148948057325,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=5958_pso,50,11252200.0,0.708814,11252182.316333093,0.7114739711366085,46889.07693987987,104.46886342205235,46538.53885013175,103.68786455809354,lpr:total_combined:bdpl,1.8741906409838858,6.725809359016114,2.0026522535261395,6.59734774647386,11252182.316333093,0.7088139961171142,-0.12846161254225374,0.12846161254225397,-0.12846161254225397,0.12846161254225397,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=5862_pso,50,12127400.0,0.646326,12127415.605267622,0.6581119671839921,50873.35612585935,113.34583744841463,50761.635386620335,113.0969236413901,lpr:total_combined:bdpl,3.273373398421715,5.326626601578285,3.472613185398164,5.127386814601836,12127415.605267622,0.6463260316051229,-0.19923978697644884,0.19923978697644884,-0.19923978697644884,0.19923978697644884,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=6077_pso,50,11804900.0,0.693913,11804869.991800735,0.6986824595843126,49514.66438767297,110.31867225573538,48929.08457796394,109.01400043970366,lpr:total_combined:bdpl,2.357218570775184,6.242781429224816,2.508382479005553,6.091617520994447,11804869.991800735,0.6939129026208544,-0.15116390823036907,0.15116390823036863,-0.15116390823036863,0.15116390823036863,0.0
T_minus_10pct,0.9,1530.0,,gen=38_member=4784_pso,50,11163300.0,0.710244,11163326.786992056,0.7127947420068622,47658.341063344036,106.1827838891305,46251.2716214466,103.04783317258301,lpr:total_combined:bdpl,1.8104049457994704,6.789595054200529,1.9335854021290155,6.666414597870984,11163326.786992056,0.7102441206169997,-0.12318045632954511,0.12318045632954444,-0.12318045632954444,0.12318045632954444,0.0
T_minus_10pct,0.9,1530.0,,gen=38_member=4799_pso,50,11949800.0,0.678338,11949789.008105733,0.6862413808536767,50300.94685990873,112.07050960387664,49627.29767271265,110.56961921480378,lpr:total_combined:bdpl,2.7055157113299364,5.894484288670063,2.8799603574189843,5.720039642581016,11949789.008105733,0.6783375110730322,-0.17444464608904786,0.17444464608904742,-0.17444464608904742,0.17444464608904742,0.0
T_minus_10pct,0.9,1530.0,,gen=33_member=4144_pso,50,10275000.0,0.717721,10274983.576880537,0.7189194723383731,43886.43329653439,97.77897338467862,43197.64571836743,96.24435466052263,lpr:total_combined:bdpl,1.4483022677709323,7.151697732229067,1.5511039817159038,7.048896018284096,10274983.576880537,0.7177213397693751,-0.1028017139449715,0.10280171394497106,-0.10280171394497106,0.10280171394497106,0.0
T_minus_10pct,0.9,1530.0,,gen=40_member=5066_pso,50,11747400.0,0.695498,11747366.836248316,0.7002282533296987,49275.627853929764,109.7860988585555,48795.80376842059,108.71705079604108,lpr:total_combined:bdpl,2.3082269714168246,6.291773028583175,2.4581485139404498,6.14185148605955,11747366.836248316,0.6954978957629557,-0.1499215425236251,0.1499215425236251,-0.1499215425236251,0.1499215425236251,0.0
T_minus_10pct,0.9,1530.0,,gen=40_member=5054_pso,50,11588500.0,0.701146,11588547.789286416,0.7056523406126838,48781.04607997798,108.68417066619094,48181.74171599037,107.34892054322654,lpr:total_combined:bdpl,2.1363187127335825,6.463681287266417,2.2791367860329963,6.320863213967003,11588547.789286416,0.7011461132731867,-0.14281807329941376,0.14281807329941376,-0.14281807329941376,0.14281807329941376,0.0
T_minus_10pct,0.9,1530.0,,gen=45_member=5693_pso,50,10709600.0,0.715379,10709593.135838162,0.7174607122137986,45013.264122283465,100.28955246444755,44331.89936597063,98.77147178738257,lpr:total_combined:bdpl,1.5734662478856372,7.0265337521143625,1.6855932697084197,6.91440673029158,10709593.135838162,0.7153791400536657,-0.11212702182278256,0.11212702182278278,-0.11212702182278278,0.11212702182278278,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=6031_pso,50,12052400.0,0.665521,12052365.848215453,0.674704197087801,50542.03664619567,112.60765764772395,50359.41582725156,112.20077846311648,lpr:total_combined:bdpl,2.960150465539963,5.639849534460037,3.1481278453861616,5.451872154613838,12052365.848215453,0.6655208087713973,-0.18797737984619856,0.187977379846199,-0.187977379846199,0.187977379846199,0.0
T_minus_10pct,0.9,1530.0,,gen=31_member=3921_pso,50,12113900.0,0.648713,12113891.248633971,0.6603053796112556,50758.519707847816,113.08998190908493,50541.739414484626,112.60699541547174,lpr:total_combined:bdpl,3.2362940319314557,5.363705968068544,3.432259262983702,5.167740737016297,12113891.248633971,0.6487131488428448,-0.1959652310522464,0.19596523105224684,-0.19596523105224684,0.19596523105224684,0.0
T_minus_10pct,0.9,1530.0,,gen=44_member=5545_pso,50,11598800.0,0.700704,11598815.43768315,0.7052301919051343,48922.10128165834,108.99844165553478,48203.08537435674,107.39647421406681,lpr:total_combined:bdpl,2.1496980787787905,6.450301921221209,2.2931497480897933,6.306850251910206,11598815.43768315,0.7007039732045743,-0.14345166931100284,0.14345166931100284,-0.14345166931100284,0.14345166931100284,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=4943_pso,50,11638200.0,0.698899,11638206.369778983,0.7033681240957171,49553.62611216778,110.40547897790981,48263.5673686528,107.53122809735844,lpr:total_combined:bdpl,2.2087135071755934,6.391286492824406,2.350363895023021,6.249636104976979,11638206.369778983,0.6988987398250707,-0.14165038784742734,0.14165038784742734,-0.14165038784742734,0.14165038784742734,0.0
T_minus_10pct,0.9,1530.0,,gen=34_member=4333_pso,50,11563700.0,0.701354,11563663.491177239,0.7058609634608121,49190.64059163448,109.59674723816163,48020.76320158239,106.99026041312557,lpr:total_combined:bdpl,2.1297067264818548,6.470293273518145,2.272533832543477,6.327466167456523,11563663.491177239,0.70135445111761,-0.1428271060616222,0.1428271060616222,-0.1428271060616222,0.1428271060616222,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=5865_pso,50,10532800.0,0.716666,10532832.151348412,0.7181266765507098,44588.28472863733,99.34269837540397,43900.42570084892,97.8101484614914,lpr:total_combined:bdpl,1.5163254297222886,7.0836745702777115,1.6234691380700301,6.9765308619299695,10532832.151348412,0.7166655059570326,-0.10714370834774156,0.107143708347742,-0.107143708347742,0.107143708347742,0.0
T_minus_10pct,0.9,1530.0,,gen=35_member=4371_pso,50,11707200.0,0.696196,11707227.059533695,0.7009956335296568,49103.908059944864,109.40350715755716,48760.57446755105,108.63855991370374,lpr:total_combined:bdpl,2.283906014352471,6.316093985647528,2.4360379341798524,6.163962065820147,11707227.059533695,0.6961955336508473,-0.15213191982738117,0.15213191982738117,-0.15213191982738117,0.15213191982738117,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=4906_pso,50,11134300.0,0.710422,11134328.034844197,0.7130123496938204,47578.77914141552,106.00551992707378,46071.3940281057,102.6470658946195,lpr:total_combined:bdpl,1.7998957364409742,6.800104263559025,1.9250045537733647,6.674995446226635,11134328.034844197,0.7104217989274334,-0.12510881733239043,0.1251088173323902,-0.1251088173323902,0.1251088173323902,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=5999_pso,50,10584600.0,0.716506,10584561.410868496,0.7180272331437081,45172.36751059882,100.64403481361417,43991.90226940192,98.01395825622748,lpr:total_combined:bdpl,1.524857835021022,7.075142164978978,1.631188793752154,6.968811206247846,10584561.410868496,0.7165056598297174,-0.10633095873113207,0.10633095873113163,-0.10633095873113163,0.10633095873113163,0.0
T_minus_10pct,0.9,1530.0,,gen=42_member=5333_pso,50,10737100.0,0.714956,10737093.054913322,0.7171893515313165,45512.1533406996,101.40107764307871,44447.611060534735,99.02927744287139,lpr:total_combined:bdpl,1.5967494337185442,7.003250566281455,1.7060212905279992,6.893978709472,10737093.054913322,0.7149561496832161,-0.10927185680945506,0.10927185680945506,-0.10927185680945506,0.10927185680945506,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=5794_pso,50,11924600.0,0.682557,11924617.05125353,0.6902660675181663,49682.41356246758,110.69241741717775,49427.09624546203,110.1235704348894,lpr:total_combined:bdpl,2.616687699192705,5.983312300807295,2.786827430244407,5.813172569755593,11924617.05125353,0.6825572480794769,-0.1701397310517021,0.17013973105170255,-0.17013973105170255,0.17013973105170255,0.0
T_minus_10pct,0.9,1530.0,,gen=43_member=5487_pso,50,12067400.0,0.661074,12067409.117305875,0.6714723988705646,50562.666453056096,112.65362085740898,50537.27173193039,112.59704141874091,lpr:total_combined:bdpl,3.031478803668409,5.568521196331591,3.2233055046572927,5.376694495342707,12067409.117305875,0.6610737098129726,-0.19182670098888366,0.19182670098888366,-0.19182670098888366,0.19182670098888366,0.0
T_minus_10pct,0.9,1530.0,,gen=30_member=3743_pso,50,10742800.0,0.714799,10742769.128613207,0.7171299524352873,45646.324483692624,101.70001094966716,44378.07642666707,98.87435427861422,lpr:total_combined:bdpl,1.6010390238400447,6.998960976159955,1.713588991356934,6.886411008643066,10742769.128613207,0.7147994499908987,-0.11254996751688928,0.11254996751688928,-0.11254996751688928,0.11254996751688928,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=4904_pso,50,10630300.0,0.716073,10630263.80682499,0.717796856323998,45186.13101289218,100.67469989672378,44125.36338214286,98.31130961541429,lpr:total_combined:bdpl,1.5446245390838156,7.055375460916184,1.6520747085298877,6.947925291470112,10630263.80682499,0.7160731881327753,-0.10745016944607211,0.10745016944607233,-0.10745016944607233,0.10745016944607233,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=5956_pso,50,12183100.0,0.627514,12183071.266239155,0.6422617002587312,50949.92024342074,113.51642230234141,50854.86246850255,113.30463357982367,lpr:total_combined:bdpl,3.5413202054084048,5.058679794591595,3.747697991113233,4.852302008886767,12183071.266239155,0.6275136307375955,-0.20637778570482812,0.20637778570482812,-0.20637778570482812,0.20637778570482812,0.0
T_minus_10pct,0.9,1530.0,,gen=45_member=5633_pso,50,10052500.0,0.7184,10052464.229952421,0.7195387140343665,43191.05822560805,96.22967772665474,42774.25277119569,95.30103517422398,lpr:total_combined:bdpl,1.3951703278324719,7.204829672167528,1.4928793436690044,7.107120656330995,10052464.229952421,0.7183999358013387,-0.09770901583653258,0.09770901583653302,-0.09770901583653302,0.09770901583653302,0.0
T_minus_10pct,0.9,1530.0,,gen=42_member=5374_pso,50,12060700.0,0.662726,12060715.189592736,0.6726962759184065,50808.16226453737,113.20058552538926,50520.26567669265,112.55915192767122,lpr:total_combined:bdpl,3.0044668709832183,5.595533129016781,3.1953659668389367,5.404634033161063,12060715.189592736,0.6627264599881645,-0.1908990958557184,0.19089909585571796,-0.19089909585571796,0.19089909585571796,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=6063_pso,50,11984100.0,0.674935,11984089.021979596,0.6829940255756425,50686.86090154338,112.93032608863865,50056.85481995258,111.52667253885436,lpr:total_combined:bdpl,2.777187406072341,5.822812593927658,2.955054540266959,5.644945459733041,11984089.021979596,0.6749350871189527,-0.17786713419461764,0.1778671341946172,-0.1778671341946172,0.1778671341946172,0.0
T_minus_10pct,0.9,1530.0,,gen=37_member=4733_pso,50,11692900.0,0.69644,11692914.81233409,0.7011985660906035,49794.90136387573,110.94304023871513,48748.25392030278,108.61110973443459,lpr:total_combined:bdpl,2.2774743731633786,6.322525626836621,2.428300631150606,6.171699368849394,11692914.81233409,0.6964396627420671,-0.15082625798722749,0.1508262579872266,-0.1508262579872266,0.1508262579872266,0.0
T_minus_10pct,0.9,1530.0,,gen=38_member=4788_pso,50,12107000.0,0.64925,12107032.78287132,0.6608195734650422,50838.0282661453,113.26712697697172,50549.15545890157,112.6235183624327,lpr:total_combined:bdpl,3.2276016482672585,5.372398351732741,3.423190931483538,5.176809068516462,12107032.78287132,0.6492495817134613,-0.19558928321627933,0.1955892832162789,-0.1955892832162789,0.1955892832162789,0.0
